fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,1172174000,None,None,None,None,363847000,979590000,None,473000,None,-1000812000,-39186000,None,None,None,None,34349000,34349000,None,None,None,None,None,None,None,None,None,788222000
2006-03-31,USD,1043284000,None,None,None,None,372577000,1242119000,None,-4132000,None,-886504000,118375000,None,None,None,None,34433000,34433000,None,None,None,None,None,None,None,None,None,660921000
2006-06-30,USD,1182024000,None,None,None,None,441438000,631119000,None,9059000,None,-2613300000,969187000,None,None,None,None,34455000,34455000,None,None,None,None,None,None,None,None,None,723625000
2006-09-30,USD,1173704000,None,None,None,None,487542000,1026985000,None,-18395000,None,-1186549000,131841000,None,None,None,None,34376000,34376000,None,None,None,None,-14119000,None,-180915000,None,None,647064000
2006-12-31,USD,913894000,None,None,None,None,514802000,1240005000,None,23706000,None,-1089229000,154937000,None,None,None,None,50879000,50879000,None,None,None,None,2764000,None,4821000,None,None,520841000
2007-03-31,USD,1063559000,None,None,None,None,530913000,1205522000,None,-8250000,None,-2229194000,1141579000,None,None,None,None,51032000,51032000,None,None,None,None,2764000,None,9372000,None,None,492949000
2007-06-30,USD,1386446000,None,None,None,None,591107000,1202973000,None,30150000,None,-1264544000,-49728000,None,None,None,None,51120000,51120000,None,None,None,None,None,None,10584000,None,None,633538000
2007-09-30,USD,1427467000,None,None,None,None,600796000,1298413000,None,8721000,None,-1338457000,-166230000,None,None,None,None,51269000,51269000,None,None,None,None,None,None,19546000,None,None,613348000
2007-12-31,USD,1799961000,None,None,None,None,624975000,1095435000,None,9166000,None,-1113734000,-671826000,None,None,None,None,51332000,51332000,None,None,None,None,None,None,9464000,None,None,1072523000
2008-03-31,USD,1808404000,None,None,None,None,620489000,1246433000,None,76311000,None,-1404899000,-146288000,None,None,None,None,84672000,84672000,None,None,None,None,-616000,None,9611000,None,None,1021513000
2008-06-30,USD,1929509000,None,None,None,None,627668000,1542271000,None,-78031000,None,-1203663000,-100444000,None,None,None,None,51473000,51473000,None,None,None,None,None,None,24639000,None,None,1445229000
2008-09-30,USD,2290655000,None,None,None,None,600887000,1695121000,None,-6009000,None,-1624915000,-29578000,None,None,None,None,51590000,51590000,None,None,None,None,None,None,-9895000,None,None,1190825000
2008-12-31,USD,1036776000,None,None,None,None,6001214000,1489021000,None,-14566000,None,-1509501000,9571000,None,None,None,None,51623000,51623000,None,None,None,None,616000,None,-74951000,None,None,-2945613000
2009-03-31,USD,543216000,None,None,None,None,3398778000,1059191000,None,6522000,None,-1081791000,-53182000,None,None,None,None,51633000,51633000,None,None,None,None,None,None,-2697033267000,None,None,-1756940000
2009-06-30,USD,823513000,None,None,None,None,0,1222947000,None,-10571000,None,-661000000,19351000,None,None,None,None,51698000,51698000,None,None,None,None,0,None,None,None,None,444720000
2009-09-30,USD,1312742000,None,None,None,None,0,941315000,None,15946000,None,-772879000,45944000,None,None,None,None,51794000,51794000,None,None,None,None,82510000,None,None,None,None,442016000
2009-12-31,USD,1544172000,None,None,None,None,5213224000,407646000,None,-17069000,None,-731756000,-121663000,None,None,None,None,53478000,53478000,None,None,None,None,-80394000,None,-5213224000,None,None,585806000
2010-03-31,USD,1153429000,None,None,None,None,639000000,1074000000,-268852000,-8000000,None,-1047750000,-28162000,None,None,None,None,50000000,50000000,None,None,None,None,12392000,None,-638498000000,77517000,None,705000000
2010-06-30,USD,1932012000,None,None,None,None,754511000,1120280000,165005000,1000000,None,-2170733000,-82000000,None,None,None,None,51000000,51000000,None,None,None,None,-55384000,None,None,-320287000,None,860000000
2010-09-30,USD,1714753000,None,None,None,None,811020000,1234730000,-103226000,-14000000,None,-7237412000,4929000000,None,None,None,None,51000000,51000000,None,None,None,None,3464075000,None,None,-593908000,None,778000000
2010-12-31,USD,1925806000,None,None,None,None,965969000,1492929000,-288927000,56066000,None,-2947105000,-56023000,None,None,None,None,74265000,74265000,None,None,None,None,-4012000,None,None,-1077322000,None,688531000
2011-03-31,USD,1979000000,None,None,None,None,936000000,1696000000,-357000000,-26000000,None,-1749000000,-8000000,None,None,None,None,76000000,76000000,None,None,None,None,-4000000,None,None,222000000,None,1134000000
2011-06-30,USD,2745000000,None,None,None,None,1067000000,1743000000,2000000,-71000000,None,-1628000000,-366000000,None,None,None,None,77000000,77000000,None,None,None,None,0,None,None,751000000,None,1259000000
2011-09-30,USD,2447000000,None,None,None,None,1104000000,1791000000,-62000000,62000000,None,-2249000000,-719000000,None,None,None,None,77000000,77000000,None,None,None,None,0,None,None,-521000000,None,1002000000
2011-12-31,USD,2782000000,None,None,None,None,3268000000,1848000000,-342000000,-2000000,None,-3019000000,-54000000,None,None,None,None,76000000,76000000,None,None,None,None,0,None,-3009000000,-291000000,None,1189000000
2012-03-31,USD,2007000000,None,None,None,None,1795000000,1967000000,-82000000,67000000,None,-2642000000,585000000,None,None,None,None,77000000,77000000,None,None,None,None,0,None,None,-50000000,None,797000000
2012-06-30,USD,2792000000,None,None,None,None,1989000000,2231000000,572000000,-43000000,None,-4944000000,2268000000,None,None,None,None,84000000,84000000,None,None,None,None,2000000,None,None,116000000,None,356000000
2012-09-30,USD,1623000000,None,None,None,None,1360000000,2775000000,-362000000,5000000,None,-2974000000,1308000000,None,None,None,None,85000000,85000000,None,None,None,None,0,None,None,-43000000,None,180000000
2012-12-31,USD,2082000000,None,None,None,None,4204000000,2558000000,-116000000,-88000000,None,-2864000000,624000000,None,None,None,None,86000000,86000000,None,None,None,None,-2000000,None,167000000,-158000000,None,668000000
2013-03-31,USD,2621000000,None,None,None,None,1435000000,2802000000,-12000000,50000000,None,-2592000000,59000000,None,None,None,None,86000000,86000000,None,None,None,None,0,None,None,88000000,None,778000000
2013-06-30,USD,2759000000,None,None,None,None,93000000,2831000000,154000000,-83000000,None,-2772000000,-51000000,None,None,None,None,97000000,97000000,None,None,None,None,-249000000,None,1311000000,-64000000,None,1037000000
2013-09-30,USD,1978000000,None,None,None,None,99000000,2724000000,-169000000,-8000000,None,1030000000,-1941000000,None,None,None,None,97000000,97000000,None,None,None,None,0,None,2073000000,1067000000,None,435000000
2013-12-31,USD,2477000000,None,None,None,None,113000000,2863000000,151000000,-30000000,None,-2782000000,960000000,None,None,None,None,80000000,80000000,None,None,None,None,-748000000,None,136000000,655000000,None,230000000
2014-03-31,USD,2293000000,None,None,None,None,1250000000,2706000000,389000000,85000000,None,-1949000000,-607000000,None,None,None,None,79000000,79000000,None,None,None,None,-484000000,None,1191000000,-263000000,None,851000000
2014-06-30,USD,2339000000,None,None,None,None,99000000,2120000000,74000000,-98000000,None,-2542000000,-916000000,None,None,None,None,97000000,97000000,None,None,None,None,-779000000,None,1358000000,-1119000000,None,456000000
2014-09-30,USD,1896000000,None,None,None,None,2835000000,2574000000,109000000,87000000,None,-2450000000,540000000,None,None,None,None,95000000,95000000,None,None,None,None,-567000000,None,None,-14000000,None,-1085000000
2014-12-31,USD,1933000000,None,None,None,None,114000000,4206000000,256000000,-122000000,None,-1863000000,189000000,None,None,None,None,94000000,94000000,None,None,None,None,-34000000,None,148000000,259000000,None,-4766000000
2015-03-31,USD,650000000,None,None,None,None,8407000000,2083000000,257000000,22000000,None,-2118000000,928000000,None,None,None,None,94000000,94000000,None,None,None,None,0,None,8309000000,-540000000,None,-4504000000
2015-06-30,USD,1283000000,None,None,None,None,83000000,1224000000,76000000,52000000,None,4391000000,-2712000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,6830000000,2721000000,None,2519000000
2015-09-30,USD,711000000,None,None,None,None,79000000,924000000,252000000,-20000000,None,-927000000,-1079000000,None,None,None,None,94000000,94000000,None,None,None,None,0,None,6871000000,-1295000000,None,-4119000000
2015-12-31,USD,262000000,None,None,None,None,79000000,967000000,78000000,-33000000,None,-263000000,-99000000,None,None,None,None,94000000,94000000,None,None,None,None,0,None,100000000,-188000000,None,-7870000000
2016-03-31,USD,276000000,None,None,None,None,42000000,602000000,135000000,10000000,None,-555000000,-147000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,1040000000,-463000000,None,-371000000
2016-06-30,USD,744000000,None,None,None,None,265000000,478000000,102000000,-9000000,None,-411000000,-136000000,None,None,None,None,94000000,94000000,None,None,None,None,0,None,157000000,197000000,None,-200000000
2016-09-30,USD,651000000,None,None,None,None,38000000,440000000,-45000000,-3000000,None,-396000000,-226000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,None,29000000,None,-526000000
2016-12-31,USD,796000000,None,None,None,None,756000000,466000000,-66000000,-25000000,None,-298000000,-351000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,131000000,147000000,None,-143000000
2017-03-31,USD,455000000,None,None,None,None,38000000,513000000,-41000000,12000000,None,-93000000,-218000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,205000000,144000000,None,267000000
2017-06-30,USD,751000000,None,None,None,None,694000000,711000000,103000000,8000000,None,-436000000,-169000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,557000000,146000000,None,613000000
2017-09-30,USD,554000000,None,None,None,None,787000000,773000000,-132000000,-3000000,None,-94000000,-185000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,270000000,275000000,None,105000000
2017-12-31,USD,668000000,None,None,None,None,679000000,763000000,-200000000,15000000,None,-793000000,-149000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,142000000,-274000000,None,518000000
2018-03-31,USD,615000000,None,None,None,None,553000000,877000000,-65000000,-33000000,None,-890000000,-316000000,None,None,None,None,95000000,95000000,None,None,None,None,0,None,-56000000,-591000000,None,206000000
2018-06-30,USD,1113000000,None,None,None,None,608000000,1017000000,-36000000,24000000,None,-1024000000,-194000000,None,None,None,None,96000000,96000000,None,None,None,None,0,None,None,-105000000,None,269000000
2018-09-30,USD,1006000000,None,None,None,None,610000000,942000000,-12000000,2000000,None,-926000000,-459000000,None,None,None,None,96000000,96000000,None,None,None,None,0,None,None,-379000000,None,161000000
