fiscalDateEnding,reportedEPS
1997-12-31,0.24
1998-12-31,1.19
1999-12-31,1.4
2000-12-31,1.7
2001-12-31,2.01
2002-12-31,2.15
2003-12-31,2.19
2004-12-31,2.38
2005-12-31,2.95
2006-12-31,3.63
2007-12-31,4.73
2008-12-31,5.85
2009-12-31,5.57
2010-12-31,6.95
2011-12-31,8.24
2012-12-31,9.68
2013-12-31,10.61
2014-12-31,11.76
2015-12-31,12.96
2016-12-31,14.85
2017-12-31,17.59
2018-12-31,20.36
2019-12-31,22.81
2020-12-31,25.57
2021-12-31,33.91
2022-12-31,39.54
2023-12-31,38.08
2024-12-31,41.16
2025-12-31,42.79
