fiscalDateEnding,reportedEPS
1996-07-31,0.0466
1997-07-31,0.11
1998-07-31,0.16
1999-07-31,0.26
2000-07-31,0.32
2001-07-31,0.43
2002-07-31,0.59
2003-07-31,0.72
2004-07-31,0.84
2005-07-31,1.04
2006-07-31,1.14
2007-07-31,1.44
2008-07-31,1.61
2009-07-31,1.83
2010-07-31,2.01
2011-07-31,2.46
2012-07-31,2.95
2013-07-31,3.16
2014-07-31,3.48
2015-07-31,2.64
2016-07-31,3.85
2017-07-31,4.42
2018-07-31,5.6
2019-07-31,6.75
2020-07-31,7.87
2021-07-31,9.66
2022-07-31,11.83
2023-07-31,14.43
2024-07-31,16.97
2025-07-31,17.17
2026-01-31,7.49
