fiscalDateEnding,reportedEPS
1996-12-31,0.09
1997-12-31,0.33
1998-12-31,0.42
1999-12-31,0.58
2000-12-31,0.89
2001-12-31,0.85
2002-12-31,0.5
2003-12-31,0.51
2004-12-31,0.57
2005-12-31,0.68
2006-12-31,0.98
2007-12-31,1.15
2008-12-31,1.32
2009-12-31,1.27
2010-12-31,1.08
2011-12-31,1.27
2012-12-31,1.12
2013-12-31,0.91
2014-12-31,0.98
2015-12-31,1.12
2016-12-31,1.34
2017-12-31,1.22
2018-12-31,1.37
2019-12-31,1.64
2020-12-31,1.61
2021-12-31,2.11
2022-12-31,2.47
2023-12-31,1.9
2024-12-31,1.47
2025-12-31,1.16
