fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,108205000,181473000,73268000,73268000,20042000,82485000,None,88163000,None,None,None,0,None,None,None,5678000,26094000,10037000,None,None,None,20042000,25720000,17756000
2007-12-31,USD,130448000,212056000,81608000,81608000,22651000,102579000,None,107797000,None,None,None,0,None,None,None,5742000,30004000,11061000,None,None,None,16909000,22651000,18943000
2008-12-31,USD,153073000,240875000,87802000,87802000,37964000,109667000,None,115109000,None,None,None,0,None,None,None,6312000,44810000,15595000,None,None,None,31652000,37964000,29215000
2009-12-31,USD,149086000,233352000,84266000,84266000,32420000,28461000,None,111225000,None,None,None,0,None,None,None,6670000,33735000,13965000,None,None,None,33735000,40405000,19770000
2010-12-31,USD,156621000,250726000,94105000,94105000,30750000,33960000,None,125871000,None,None,None,0,None,None,None,7248000,34300000,13793000,None,None,None,23502000,30750000,20507000
2011-12-31,USD,180045000,283616000,103571000,103571000,36997000,33284000,0,142673000,None,None,None,0,None,1648000,None,7921000,38645000,15635000,None,23010000,None,38645000,46566000,23010000
2012-12-31,USD,181702000,292930000,111228000,111228000,30659000,36866000,0,149622000,None,None,None,0,None,851000,None,11366000,32260000,6236000,None,25574000,None,32181000,43547000,26024000
2013-12-31,USD,180589000,297650000,117061000,117061000,21833000,38280000,0,156851000,None,None,None,0,None,-1841000,None,11498000,19992000,7220000,None,13024000,None,23738000,35236000,12772000
2014-12-31,USD,185863000,312062000,126199000,126199000,18213000,38584000,0,165833000,None,None,None,0,None,176000,None,11496000,18389000,7524000,None,10865000,None,20030000,31526000,10865000
2015-12-31,USD,187465000,313726000,126261000,126261000,18827000,39041000,200000,164205000,None,None,18000,0,None,493000,None,9083000,19320000,7324000,None,11996000,None,23218000,32301000,11996000
2016-12-31,USD,197920000,326095000,128175000,128175000,30774000,40579000,0,166120000,None,None,805000,0,None,-65000,None,8643000,30709000,13058000,None,17651000,None,31800000,40443000,17651000
2017-12-31,USD,200801000,337673000,136872000,136872000,27549000,41906000,0,173252000,None,None,479000,0,None,301000,None,7429000,27371000,12231000,None,15140000,None,27371000,34800000,15140000
2018-12-31,USD,211073000,357575000,146502000,146502000,22425000,43920000,0,184861000,None,None,426000,0,None,1100000,None,9117000,23525000,8145000,None,15380000,None,23525000,32642000,15380000
2019-12-31,USD,264971000,461697000,196726000,196726000,-1075000,53042000,None,266046000,None,-8054000,8009000,8054000,None,-470000,None,43783000,-9599000,-29000,None,-9570000,None,-1545000,42238000,-9570000
2020-12-31,USD,268085000,448984000,180899000,180899000,16175000,50369000,None,251910000,None,-5340000,2868000,5340000,None,2098000,None,42959000,12933000,2943000,None,9990000,None,18273000,61232000,9990000
2021-12-31,USD,292500000,494315000,201815000,201815000,38642000,58056000,None,253858000,None,-4222000,5722000,4222000,None,-1229000,None,35934000,33191000,8347000,None,24844000,None,37413000,73347000,24844000
2022-12-31,USD,314014000,537787000,223773000,223773000,32654000,67655000,None,281360000,None,-2461000,2352000,2461000,None,531000,None,36941000,30724000,8918000,None,21806000,None,33157000,70098000,21806000
2023-12-31,USD,276295000,480779000,204484000,204484000,6766000,68497000,None,269529000,None,-3015000,3152000,3060000,None,None,None,32066000,6285000,3235000,None,2083000,None,9345000,41411000,3050000
2024-12-31,USD,422822000,432470000,9648000,9648000,740000,58818000,None,422082000,None,-3011000,2997000,3011000,None,None,None,30183000,2637000,8384000,None,-5747000,None,5648000,35831000,-5747000
2025-12-31,USD,211401000,396888000,185487000,185487000,1948000,202143000,None,209453000,None,-2680000,3378000,2680000,None,None,None,14770000,-119409000,-49000,None,-119360000,None,1948000,16718000,-119360000
