fiscalDateEnding,reportedEPS
1996-03-31,0.5
1997-03-31,0.61
1998-03-31,0.71
1999-03-31,0.81
2000-03-31,0.76
2001-03-31,0.76
2002-03-31,0.69
2003-03-31,0.88
2004-03-31,0.91
2005-03-31,1.1
2006-03-31,1.17
2007-03-31,1.26
2008-03-31,1.39
2009-03-31,1.26
2010-03-31,1.43
2011-03-31,1.72
2012-03-31,2.08
2013-03-31,2.54
2014-03-31,2.79
2015-03-31,3.09
2016-03-31,2.97
2017-03-31,3.01
2018-03-31,3.2
2019-03-31,3.77
2020-03-31,2.89
2021-03-31,1.3
2022-03-31,3.19
2023-03-31,2.11
2024-03-31,0.73
2025-03-31,0.76
2025-12-31,0.84
