fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,2444843000,5654155000,3209312000,3209312000,767951000,1888957000,None,1676892000,None,None,None,21483000,None,None,None,121434000,711693000,229064000,None,None,None,767951000,889385000,506702000
2007-03-31,USD,2700170000,6215794000,3515624000,3515624000,826144000,1874000000,None,1874026000,None,None,None,64583000,None,None,None,128846000,777238000,242187000,None,None,None,826144000,954990000,533516000
2008-03-31,USD,3139337000,7219359000,4080022000,4080022000,965441000,2174000000,None,2173896000,None,None,None,92677000,None,None,None,141227000,905570000,292324000,None,None,None,965441000,1106668000,591621000
2009-03-31,USD,3358920000,7642600000,4283680000,4283680000,938995000,2420000000,None,2419925000,None,None,None,94050000,None,None,None,166171000,848091000,245244000,None,None,None,942141000,1108312000,602748000
2010-03-31,USD,3195164000,7220286000,4025122000,4025122000,736817000,2336000000,0,2458347000,None,None,None,85902000,None,None,None,170452000,654673000,196215000,None,None,None,740575000,911027000,461271000
2011-03-31,USD,3597388000,7702589000,4105201000,4105201000,820860000,2575000000,0,2776528000,None,None,None,77738000,None,-70648000,None,173396000,750212000,176700000,None,573512000,None,827950000,1001346000,571362000
2012-03-31,USD,4330630000,9459232000,5128602000,5128602000,1244791000,3085839000,0,3085839000,None,None,None,77578000,None,None,None,198735000,1164743000,274350000,None,None,None,1242321000,1441056000,888089000
2013-03-31,USD,5488179000,11419648000,5931469000,5931469000,1647147000,3597000000,0,3845057000,None,None,None,93605000,None,None,None,253273000,1562490000,352371000,None,None,None,1647147000,1900420000,1210119000
2014-03-31,USD,5488179000,11419648000,5931469000,5931469000,1647147000,3169732000,0,3845057000,None,None,None,84773000,None,116000,None,253273000,1562490000,352371000,None,1210119000,None,1647147000,1900420000,1210119000
2015-03-31,USD,5768850000,11881730000,6112880000,6112880000,1798314000,3279336000,0,3970536000,None,None,None,86104000,None,1367000,None,274883000,1713576000,385827000,None,1047505000,None,1798314000,2073197000,1047505000
2016-03-31,USD,5392627000,10996393000,5603766000,5603766000,1644828000,3095299000,0,3747799000,None,None,None,88751000,None,None,None,272075000,1564257000,347201000,None,1217056000,None,1644828000,1916903000,1231593000
2017-03-31,USD,5459524000,11026147000,5566623000,5566623000,1455458000,3259798000,0,4004066000,None,-85636000,9094000,94722000,None,11095000,None,254217000,1284716000,205862000,None,1172527000,None,1562126000,1816343000,1074106000
2018-03-31,USD,5886506000,11492383000,5605877000,5605877000,1367374000,4355293000,0,4519132000,None,-21165000,3228000,24393000,None,15380000,None,283659000,1278414000,641506000,None,721209000,None,1378413000,1662072000,658553000
2019-03-31,USD,5625161000,10266887000,4641726000,4641726000,1190182000,3676358000,None,4434979000,None,-85425000,22643000,107738000,None,-40368000,None,255729000,1038313000,167887000,None,1259004000,None,1248303000,1504032000,1259792000
2020-03-31,USD,5817436000,10488556000,4671120000,4671120000,927805000,3772820000,None,4889631000,None,-72175000,19867000,92042000,None,-108555000,None,267619000,727208000,98062000,None,629146000,None,1288316000,1555935000,679449000
2021-03-31,USD,4911950000,9238830000,4326880000,4326880000,607631000,3511901000,None,4304319000,None,-126500000,126500000,135655000,None,-15504000,None,257814999,456472000,101566000,None,354906000,None,791949000,1049763999,407869000
2022-03-31,USD,6457147000,11841840000,5384693000,5384693000,1632204000,3928881000,None,4824943000,None,-131463000,5006000,136469000,None,None,None,259919000,1523250000,306981000,None,1216269000,None,1687666000,1947585000,1386941000
2023-03-31,USD,5796432000,11089359000,5292927000,5292927000,998737000,3972310000,None,4797695000,None,-164632000,9758000,152520000,None,None,None,251926000,737790000,-17944000,None,118584000,None,890310000,1142236000,118584000
2024-03-31,USD,5116810000,9915678000,4798868000,4798868000,-143935000,3821522000,None,5260745000,None,-223408000,21628000,185925000,None,None,None,307528000,-284921000,733556000,None,-968882000,None,474688000,782216000,-968882000
2025-03-31,USD,5085712000,9504691000,4418979000,4418979000,303773000,3796181000,None,4781939000,None,-149243000,24893000,174136000,None,None,None,258282000,145161000,75837000,None,69324000,None,470731000,729013000,-189716000
