fiscalDateEnding,reportedEPS
1996-12-31,2.81
1997-12-31,2.88
1998-12-31,3.05
1999-12-31,3.33
2000-12-31,3.39
2001-12-31,3.39
2002-12-31,3.83
2003-12-31,3.15
2004-12-31,2.46
2005-12-31,3.24
2006-12-31,2.88
2007-12-31,2.85
2008-12-31,2.88
2009-12-31,3.33
2010-12-31,3.61
2011-12-31,3.71
2012-12-31,3.93
2013-12-31,4.1
2014-12-31,4.61
2015-12-31,4.82
2016-12-31,5.27
2017-12-31,5.6
2018-12-31,6.31
2019-12-31,6.3
2020-12-31,7.19
2021-12-31,6.91
2022-12-31,6.1
2023-12-31,5.73
2024-12-31,6.83
2025-12-31,7.36
