fiscalDateEnding,reportedEPS
1996-11-30,0.1
1997-11-30,0.29
1998-11-30,0.24
1999-11-30,0.39
2000-11-30,0.56
2001-11-30,0.58
2002-11-30,0.49
2003-11-30,0.58
2004-11-30,0.91
2005-11-30,1.14
2006-11-30,1.14
2007-11-30,1.49
2008-11-30,2.08
2009-11-30,1.54
2010-11-30,1.84
2011-11-30,2.35
2012-11-30,2.36
2013-11-30,1.14
2014-11-30,1.31
2015-11-30,2.08
2016-11-30,3.02
2017-11-30,4.32
2018-11-30,6.77
2019-11-30,7.88
2020-11-30,10.1
2021-11-30,12.48
2022-11-30,13.72
2023-11-30,16.08
2024-11-30,18.42
2025-11-30,19.9
2026-02-28,6.06
