fiscalDateEnding,reportedEPS
1996-12-31,0.5
1997-12-31,0.55
1998-12-31,0.64
1999-12-31,0.67
2000-12-31,0.79
2001-12-31,0.98
2002-12-31,0.81
2003-12-31,1.07
2004-12-31,1.19
2005-12-31,1.53
2006-12-31,1.74
2007-12-31,1.77
2008-12-31,2.06
2009-12-31,1.4
2010-12-31,1.29
2011-12-31,1.19
2012-12-31,1.15
2013-12-31,1.5
2014-12-31,1.4
2015-12-31,0.9
2016-12-31,1.19
2017-12-31,1.25
2018-12-31,1.38
2019-12-31,1.68
2020-12-31,1.95
2021-12-31,1.86
2022-12-31,1.87
2023-12-31,1.29
2024-12-31,1.5
2025-12-31,0.93
2026-03-31,0
