date,dividend
1986-11-28,0.026664
1987-03-06,0.026664
1987-06-05,0.026664
1987-09-03,0.026664
1987-12-04,0.026664
1988-06-03,0.026664
1988-09-01,0.026664
1988-12-02,0.026664
1989-03-03,0.026664
1989-06-02,0.026664
1989-09-08,0.026664
1989-12-08,0.03042
1990-03-02,0.026664
1990-06-08,0.026664
1990-09-07,0.026664
1990-12-07,0.026664
1991-03-08,0.026664
1991-06-07,0.02704
1991-09-06,0.02704
1991-12-06,0.02704
1992-03-06,0.02704
1992-06-05,0.02704
1992-09-03,0.027791
1992-12-04,0.027791
1993-03-05,0.027791
1993-06-04,0.027791
1993-09-02,0.029293
1993-12-03,0.029293
1994-03-04,0.029293
1994-06-03,0.029293
1994-09-01,0.030044
1994-12-02,0.030044
1995-03-03,0.030044
1995-06-02,0.030044
1995-09-12,0.030795
1995-12-12,0.030645
1996-03-12,0.030645
1996-06-11,0.030645
1996-09-10,0.031321
1996-12-10,0.031321
1997-03-11,0.031321
1997-06-10,0.031321
1997-09-09,0.032448
1997-12-09,0.032448
1998-03-10,0.032448
1998-06-09,0.032448
1998-09-08,0.0338
1998-12-08,0.0338
1999-03-09,0.0338
1999-06-08,0.0338
1999-09-07,0.03549
1999-12-07,0.03549
2000-03-07,0.03549
2000-06-06,0.03549
2000-09-12,0.037179
2000-12-12,0.037179
2001-03-06,0.037179
2001-06-12,0.037179
2001-12-11,0.038869
2002-03-12,0.038869
2002-06-11,0.038869
2002-09-10,0.040559
2002-12-10,0.040559
2003-03-11,0.040559
2003-06-10,0.040559
2003-09-09,0.043094
2003-12-09,0.043094
2004-03-09,0.043094
2004-06-08,0.043094
2004-09-07,0.045629
2004-12-07,0.045629
2005-03-08,0.045629
2005-06-07,0.045629
2005-09-06,0.048164
2005-12-06,0.048164
2006-03-07,0.048164
2006-06-06,0.048164
2006-09-12,0.051333
2006-12-12,0.051333
2007-03-06,0.051333
2007-06-12,0.051333
2007-09-11,0.055135
2007-12-11,0.055135
2008-03-11,0.055135
2008-06-10,0.055135
2008-09-09,0.058938
2008-12-09,0.058938
2009-03-10,0.058938
2009-06-09,0.058938
2009-09-08,0.058938
2009-12-08,0.060079
2010-03-09,0.060079
2010-06-08,0.060079
2010-09-07,0.060079
2010-12-07,0.06198
2011-03-08,0.06198
2011-06-07,0.06198
2011-09-06,0.06198
2011-12-06,0.063881
2012-03-06,0.063881
2012-06-12,0.063881
2012-09-11,0.063881
2012-12-11,0.065402
2013-03-12,0.065402
2013-06-11,0.065402
2013-09-10,0.065782
2013-12-10,0.067684
2014-03-11,0.067684
2014-06-10,0.067684
2014-09-09,0.067684
2014-12-09,0.069585
2015-03-10,0.069205
2015-06-09,0.069585
2015-09-08,0.069585
2015-12-08,0.071486
2016-03-08,0.071486
2016-06-07,0.071486
2016-09-06,0.071486
2016-12-06,0.073387
2017-03-07,0.073387
2017-06-06,0.073387
2017-09-13,0.073387
2017-12-13,0.075288
2018-03-07,0.075288
2018-06-13,0.075288
2018-09-12,0.075288
2018-12-12,0.07719
2019-03-13,0.07719
2019-06-12,0.07719
2019-09-11,0.07719
2019-12-11,0.079091
2020-03-11,0.079091
2020-06-10,0.079091
2020-09-09,0.079091
2020-12-09,0.080992
2021-03-10,0.080992
2021-06-09,0.080992
2021-09-08,0.080992
2021-12-08,0.082893
2022-03-09,0.082893
2022-06-08,0.082893
2022-09-07,0.082893
2022-12-07,0.084795
2023-03-08,0.084795
2023-06-12,0.123546
2023-09-13,0.069252
2023-12-13,0.069252
2024-03-13,0.069252
2024-06-13,0.069252
2024-09-12,0.072022
2024-12-12,0.13
2025-03-13,0.13
2025-06-12,0.13
2025-09-11,0.14
2025-12-11,0.14
2026-03-12,0.14
