fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,510621000,None,None,None,None,114204000,110079000,None,69215000,None,None,-1182336000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,322493000
2006-12-31,USD,510621000,None,None,None,None,114204000,110079000,None,69215000,None,-110661000,-1182336000,None,None,None,None,None,None,None,None,None,None,100000,None,1456000,None,None,322493000
2007-12-31,USD,359040000,None,None,None,None,138151000,96626000,None,96338000,None,-101085000,-243379000,None,None,None,None,225413000,225413000,None,None,None,None,-44473000,None,33625000,None,None,126127000
2008-12-31,USD,177397000,None,None,None,None,121177000,186957000,None,-182971000,None,-177248000,-104738000,None,None,None,None,29932000,29932000,None,None,None,None,-30275000,None,31449000,None,None,127169000
2009-12-31,USD,414504000,None,None,None,None,96755000,88844000,None,248820000,None,-88844000,-354174000,None,None,None,None,None,None,None,None,None,None,1200000,None,37697000,None,None,51283000
2010-12-31,USD,133054000,None,None,None,None,86612000,283995000,-329000,-231845000,None,-283995000,155685000,None,None,None,None,0,0,None,None,None,None,5900000,None,19534000,4728000,-16000,211293000
2011-12-31,USD,167957000,None,None,None,None,90725000,85633000,26585000,-287908000,None,-85633000,-89519000,None,None,None,None,0,0,None,None,None,None,17104000,None,16173000,-8326000,-1131000,266688000
2012-12-31,USD,548902000,None,None,None,None,93036000,40570000,-46812000,313818000,None,-27866000,-513072000,None,None,None,None,0,0,None,None,None,None,-4705000,None,20496000,7451000,-513000,164681000
2013-12-31,USD,591281000,None,None,None,None,90890000,37538000,4803000,83748000,None,-597393000,93757000,None,None,None,None,59442000,59442000,None,None,None,None,-41839000,None,24178000,73067000,-14578000,330494000
2014-12-31,USD,508090000,None,None,None,None,98202000,57191000,1228000,-40248000,None,-358315000,-23765000,None,None,None,None,119607000,119607000,None,None,None,None,-54593000,None,30587000,123992000,-2018000,404519000
2015-12-31,USD,227007000,None,None,None,None,103903000,83971000,-21974000,-289654000,None,-276800000,132982000,None,None,None,None,161316000,161316000,None,None,None,None,-351495000,None,29618000,79314000,-3875000,428855000
2016-12-31,USD,605607000,None,None,None,None,103175000,2566000,-79211000,135807000,None,-966641000,511054000,None,None,None,None,167375000,167375000,None,None,None,None,-379901000,None,31780000,141076000,-8944000,539382000
2017-12-31,USD,655718000,None,None,None,None,122487000,82549000,-31656000,22648000,None,-104513000,-585768000,None,None,None,None,219903000,219903000,None,None,None,None,-400017000,None,23582000,-38679000,-4116000,61894000
2018-12-31,USD,643402000,None,None,None,None,131796000,83736000,10269000,-205319000,None,-418651000,-200497000,None,None,None,None,216316000,216316000,None,None,None,None,0,None,21416000,34166000,9912000,553084000
2019-12-31,USD,803432000,None,None,None,None,141698000,101084000,45157000,147330000,None,-109660000,-824010000,None,None,None,None,216958000,216958000,None,None,None,None,-200269000,None,9277000,-125809000,4429000,600720000
2020-12-31,USD,448469000,None,None,None,None,132446000,53735000,-6945000,-136057000,None,-41082000,142169000,None,None,None,None,210385000,210385000,None,None,None,None,-200269000,None,18969000,580680000,31124000,-75579000
2021-12-31,USD,623409000,None,None,None,None,114198000,69272000,-181173000,-293455000,None,-52455000,-888020000,None,None,None,None,209484000,209484000,None,None,None,None,-25018000,None,16630000,-349974000,-32908000,77224000
2022-12-31,USD,-358802000,None,None,None,None,106267000,215122000,154145000,-437641000,None,-216428000,295829000,None,None,None,None,209312000,209312000,None,None,None,None,-25018000,None,23457000,-279401000,None,-127204000
2023-12-31,USD,561749000,None,None,None,None,105037000,44056000,None,599982000,None,-23483000,-580075000,None,None,None,None,52350000,52350000,None,None,None,None,0,None,20546000,None,None,-17726000
2024-12-31,USD,264243000,None,None,None,None,92055000,37889000,None,114931000,None,813033000,-1046720000,None,None,None,None,0,0,None,None,None,None,0,None,25845000,None,None,-320431000
