fiscalDateEnding,reportedEPS
1996-05-31,1.18
1997-05-31,1.35
1998-05-31,1.37
1999-05-31,1.46
2000-05-31,1.67
2001-05-31,1.27
2002-05-31,1.47
2003-05-31,1.55
2004-05-31,1.73
2005-05-31,1.36
2006-05-31,1.38
2007-05-31,1.4
2008-05-31,1.94
2009-05-31,1.51
2010-05-31,1.73
2011-05-31,1.76
2012-05-31,1.78
2013-05-31,2.16
2014-05-31,2.16
2015-05-31,2.18
2016-05-31,2.36
2017-05-31,1.95
2018-05-31,2.12
2019-05-31,2.01
2020-05-31,2.28
2021-05-31,2.64
2022-05-31,2.37
2023-05-31,2.76
2024-05-31,2.67
2025-05-31,2.3
2026-02-28,1.23
