fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,19610000,None,None,None,None,5849000,9525000,None,-2673000,None,-9497000,-7831000,None,None,None,None,4349000,4349000,None,None,None,None,-2951000,None,573000,None,None,16223000
2007-12-31,USD,28241000,None,None,None,None,6341000,12591000,None,-1286000,None,-14774000,-4231000,None,None,None,None,5167000,5167000,None,None,None,None,560000,None,-74000,None,None,22131000
2008-12-31,USD,38527000,None,None,None,None,7096000,10874000,None,1359000,None,-10775000,-7380000,None,None,None,None,7465000,7465000,None,None,None,None,450000,None,896000,None,None,25735000
2009-12-31,USD,13667000,None,None,None,None,6968000,5096000,None,2202000,None,-12833000,-7396000,None,None,None,None,7547000,7547000,None,None,None,None,400000,None,960000,None,None,1856000
2010-12-31,USD,25090000,None,None,None,None,6873000,3856000,None,-2815000,None,-7626000,-13993000,None,None,None,None,14635000,14635000,None,None,None,None,470000,None,1149000,None,None,21400000
2011-12-31,USD,49544000,None,None,None,None,6721000,10143000,None,-1593000,None,-21321000,-8917000,None,None,None,None,9596000,9596000,None,None,None,None,61000,None,1608000,None,None,37677000
2012-12-31,USD,52198000,None,None,None,None,7186000,13359000,1903000,678000,None,-22026000,-40553000,None,None,None,None,40900000,40900000,None,None,None,None,700000,None,2353000,-8356000,2025000,37398000
2013-12-31,USD,47123000,None,None,None,None,7227000,17935000,-3210000,-1226000,None,-20220000,-8278000,None,None,None,None,9435000,9435000,None,None,None,None,860000,None,3117000,20434000,1809000,37984000
2014-12-31,USD,62846000,None,None,None,None,8718000,11742000,-572000,-208000,None,-18176000,-37359000,None,None,None,None,38357000,38357000,None,None,None,None,846000,None,3934000,1931000,-5380000,43775000
2015-12-31,USD,49902000,None,None,None,None,9557000,7531000,3958000,1244000,None,-9313000,-10817000,None,None,None,None,11999000,11999000,None,None,None,None,1019000,None,4341000,25089000,-4683000,33138000
2016-12-31,USD,38506000,None,None,None,None,11318000,7414000,None,-1380000,None,-169788000,128223000,None,None,None,None,10744000,10744000,None,None,None,None,1039000,None,4858000,None,None,23304000
2017-12-31,USD,49382000,None,None,None,None,19190000,22205000,None,-13063000,None,-15974000,-50001000,None,None,None,None,10260000,10260000,None,None,None,None,1156000,None,4042000,None,None,31558000
2018-12-31,USD,77450000,None,None,None,None,39714000,28380000,-5976000,-11703000,None,-565515000,447340000,None,None,None,None,11003000,11003000,None,None,None,None,387131000,None,4271000,-40725000,None,46730000
2019-12-31,USD,90480000,None,None,None,None,35215000,25025000,5657000,-1450000,None,-22351000,-71743000,None,None,None,None,11525000,11525000,None,None,None,None,129951000,None,5207000,-3614000,None,60268000
2020-12-31,USD,108556000,None,None,None,None,39695000,15445000,727000,570000,None,-235898000,137741000,None,None,None,None,11550000,11550000,None,None,None,None,237292000,None,5781000,10399000,None,14218000
2021-12-31,USD,113202000,None,None,None,None,54401000,29293000,-32352000,-52549000,None,-90268000,-22596000,None,None,None,None,11610000,11610000,None,None,None,None,93215000,None,8880000,338000,None,104596000
2022-12-31,USD,109900000,None,None,None,None,51600000,35000000,None,-27000000,None,-90800000,-6900000,None,None,None,None,11700000,11700000,None,None,None,None,-2600000,None,8600000,None,None,98400000
2023-12-31,USD,83900000,None,None,None,None,63800000,40400000,None,-17900000,None,-153900000,57900000,None,None,None,None,11800000,11800000,None,None,None,None,-2200000,None,11600000,None,None,37500000
2024-12-31,USD,122100000,None,None,None,None,63800000,27000000,None,19400000,None,-30300000,-78400000,None,None,None,None,11900000,11900000,None,None,None,None,0,None,3400000,None,None,39000000
2025-12-31,USD,127300000,None,None,None,None,63000000,23700000,None,-2700000,None,20300000,-121900000,None,None,None,None,12000000,12000000,None,None,None,None,-13600000,None,5100000,None,None,48400000
