fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-07-31,1996-09-11,0.11,0.09,0.02,22.2222,pre-market
1996-10-31,1996-12-02,0.1,0.1,0,0,pre-market
1997-01-31,1997-03-05,0.04,0.05,-0.01,-20,pre-market
1997-04-30,1997-05-19,0.1,0.1,0,0,pre-market
1997-07-31,1997-09-25,0.13,0.14,-0.01,-7.1429,pre-market
1997-10-31,1997-11-17,0.12,0.12,0,0,pre-market
1998-01-31,1998-02-10,0.06,0.05,0.01,20,pre-market
1998-04-30,1998-05-26,0.13,0.13,0,0,pre-market
1998-07-31,1998-10-26,0.14,0.16,-0.02,-12.5,pre-market
1998-10-31,1998-10-31,0.143,None,0,None,pre-market
1999-07-31,1999-09-16,0.19,0.19,0,0,pre-market
1999-10-31,1999-10-31,0.1979,None,0,None,pre-market
2000-01-31,2000-02-22,0.14,0.16,-0.02,-12.5,pre-market
2000-04-30,2000-05-22,0.21,0.21,0,0,pre-market
2000-07-31,2000-09-26,0.2,0.19,0.01,5.2632,pre-market
2000-10-31,2000-10-31,0.1744,None,0,None,pre-market
2001-01-31,2001-01-31,0.0663,None,0,None,pre-market
2001-04-30,2001-04-30,0.142,None,0,None,pre-market
2001-07-31,2001-07-31,0.0875,None,0,None,pre-market
2001-10-31,2001-12-03,0.14,0.15,-0.01,-6.6667,pre-market
2002-01-31,2002-02-25,0.14,0.13,0.01,7.6923,pre-market
2002-04-30,2002-05-22,0.29,0.21,0.08,38.0952,pre-market
2002-07-31,2002-09-30,0.36,0.27,0.09,33.3333,pre-market
2002-10-31,2002-11-25,0.37,0.3,0.07,23.3333,pre-market
2003-01-31,2003-02-27,0.27,0.21,0.06,28.5714,pre-market
2003-04-30,2003-06-02,0.36,0.33,0.03,9.0909,pre-market
2003-07-31,2003-10-01,0.39,0.39,0,0,pre-market
2003-10-31,2003-12-01,0.42,0.45,-0.03,-6.6667,pre-market
2004-01-31,2004-03-08,0.31,0.33,-0.02,-6.0606,pre-market
2004-04-30,2004-05-24,0.57,0.49,0.08,16.3265,pre-market
2004-07-31,2004-10-04,0.56,0.53,0.03,5.6604,pre-market
2004-10-31,2004-11-29,0.61,0.57,0.04,7.0175,pre-market
2005-01-31,2005-03-01,0.36,0.41,-0.05,-12.1951,pre-market
2005-04-30,2005-06-02,0.58,0.62,-0.04,-6.4516,pre-market
2005-07-31,2005-10-12,0.58,0.59,-0.01,-1.6949,pre-market
2005-10-31,2005-11-28,0.76,0.73,0.03,4.1096,pre-market
2006-01-31,2006-02-28,0.56,0.47,0.09,19.1489,pre-market
2006-04-30,2006-05-23,0.9,0.78,0.12,15.3846,pre-market
2006-07-31,2006-09-18,0.81,0.82,-0.01,-1.2195,pre-market
2006-10-31,2006-11-27,0.58,0.6,-0.02,-3.3333,pre-market
2007-04-30,2007-07-03,0.64,0.64,0,0,pre-market
2007-07-31,2007-10-01,0.9,0.67,0.23,34.3284,pre-market
2007-10-31,2007-11-26,0.68,0.69,-0.01,-1.4493,pre-market
2008-01-31,2008-03-10,0.39,0.4,-0.01,-2.5,pre-market
2008-04-30,2008-06-03,0.5,0.5,0,0,pre-market
2008-07-31,2008-09-29,0.09,0.3,-0.21,-70,pre-market
2008-10-31,2008-12-01,0.09,0.14,-0.05,-35.7143,pre-market
2009-01-31,2009-03-09,-0.27,-0.17,-0.1,-58.8235,pre-market
2009-04-30,2009-06-10,0.04,0.1,-0.06,-60,pre-market
2009-07-31,2009-09-29,0.45,0.23,0.22,95.6522,pre-market
2009-10-31,2009-11-30,0.42,0.35,0.07,20,pre-market
2010-01-31,2010-03-08,0.22,0.28,-0.06,-21.4286,pre-market
2010-04-30,2010-06-10,0.66,0.6,0.06,10,pre-market
2010-07-31,2010-09-28,0.78,0.63,0.15,23.8095,pre-market
2010-10-31,2010-11-29,0.44,0.54,-0.1,-18.5185,pre-market
2011-01-31,2011-03-10,0.1,0.21,-0.11,-52.381,pre-market
2011-04-30,2011-06-08,0.72,0.67,0.05,7.4627,pre-market
2011-07-31,2011-09-28,0.66,0.61,0.05,8.1967,pre-market
2011-10-31,2011-11-28,0.41,0.42,-0.01,-2.381,pre-market
2012-01-31,2012-03-08,0.25,0.24,0.01,4.1667,pre-market
