fiscalDateEnding,reportedEPS
1996-07-31,0.11
1997-07-31,0.37
1998-07-31,0.45
1999-07-31,0.333
2000-07-31,0.7479
2001-07-31,0.4702
2002-07-31,0.93
2003-07-31,1.39
2004-07-31,1.86
2005-07-31,2.13
2006-07-31,3.03
2007-07-31,2.12
2008-07-31,1.66
2009-07-31,0.31
2010-07-31,2.08
2011-07-31,1.92
2012-07-31,2.28
2013-07-31,3.01
2014-07-31,3.28
2015-07-31,3.63
2016-07-31,5.02
2017-07-31,7.09
2018-07-31,8.55
2019-07-31,5.28
2020-07-31,4.88
2021-07-31,11.84
2022-07-31,20.6
2023-07-31,6.95
2024-07-31,5.15
2025-07-31,4.85
2026-01-31,0.75
