fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2021-12-31,USD,-365000,None,None,None,None,None,2000,None,32000,None,-164000,1379000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-535000
2022-03-31,USD,-1290000,None,None,None,None,None,24000,None,-25000,None,68000,2000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1015000
2022-06-30,USD,-586000,None,None,None,None,None,0,None,-155000,None,107000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-351000
2022-09-30,USD,-405000,None,None,None,None,None,26000,None,-241000,None,-55000,285000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1394000
2022-12-31,USD,-1237000,None,None,None,None,11000,0,None,477000,None,-21000,1489000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1202000
2023-03-31,USD,-430000,None,None,None,None,None,0,None,107000,None,3000,319000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-677000
2023-06-30,USD,-608000,None,None,None,None,5000,0,None,103000,None,8000,709000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-664000
2023-09-30,USD,-634000,None,None,None,None,2000,0,None,-136000,None,None,511000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2204000
2023-12-31,USD,-1212000,None,None,None,None,4000,0,None,167000,None,-25000,8339000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2748000
2024-03-31,USD,-1331000,None,None,None,None,2000,0,None,363000,None,-9000,2000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1120000
2024-06-30,USD,422000,None,None,None,None,4000,0,None,-106000,None,169000,415000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1313000
2024-09-30,USD,-2939000,None,None,None,None,74000,0,None,-750000,None,None,31169000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2959000
2024-12-31,USD,-3599000,None,None,None,None,508000,78000,None,-248000,None,-380000,9240000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3548000
2025-03-31,USD,-4477000,None,None,None,None,217000,38000,None,-95000,None,-14750000,10526000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4557000
2025-06-30,USD,-3121000,None,None,None,None,905000,4493000,None,9000,None,-26402000,51290000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4112000
2025-09-30,USD,2154000,None,None,None,None,684000,991000,None,102000,None,None,165046000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3594000
2025-12-31,USD,-1605000,None,None,None,None,353000,71000,None,-498000,None,1540000,78247000,None,None,None,None,None,None,None,None,None,None,None,None,8284000,None,None,-8402000
