fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,370000,613000,243000,243000,-535000,432000,400000,905000,None,None,None,None,None,None,None,60459,-535000,-60459,None,None,None,-595459,-535000,-535000
2022-03-31,USD,284000,592000,308000,308000,-1015000,744000,501000,1299000,None,None,None,None,None,None,None,86065,-1015000,-86065,None,None,None,-1101065,-1015000,-1015000
2022-06-30,USD,801000,917000,116000,116000,-351000,850000,232000,1152000,None,None,None,None,None,None,None,-18000,-351000,-27081,None,None,None,-333000,-351000,-351000
2022-09-30,USD,2496000,3927000,1431000,1431000,1525000,232000,639000,971000,None,0,None,0,None,None,None,54880,1507000,113000,None,1394000,None,1452120,1507000,1394000
2022-12-31,USD,500000,946000,446000,446000,-1201000,767000,855000,1701000,None,-1000,None,1000,None,None,None,11000,-1202000,-11000,None,-1202000,None,-1201000,-1190000,-1202000
2023-03-31,USD,646000,1108000,462000,462000,-677000,819000,417000,1323000,None,0,None,0,None,None,None,122085,-800085,-122085,None,-677000,None,-799085,-677000,-677000
2023-06-30,USD,698000,1310000,612000,612000,-614000,945000,317000,1312000,None,-50000,None,50000,None,None,None,5000,-668000,-5000,None,-664000,None,-614000,-609000,-664000
2023-09-30,USD,4171000,5395000,1224000,1224000,2781000,978000,390000,1390000,None,-683000,None,683000,None,None,None,2000,2098000,-106000,None,2204000,None,2779000,2781000,2204000
2023-12-31,USD,610000,1106000,496000,496000,-2262000,1443000,834000,2872000,None,-486000,None,486000,None,None,None,4000,-2748000,-106000,None,-2748000,None,-2262000,-2258000,-2748000
2024-03-31,USD,680000,1165000,485000,485000,-945000,1020000,413000,1625000,None,-174000,None,174000,None,None,None,2000,-1119000,-2000,None,-1119000,None,-945000,-943000,-1119000
2024-06-30,USD,1014000,1443000,429000,429000,-895000,1286000,386000,1909000,None,-101000,None,101000,None,None,None,3000,-996000,317000,None,-1313000,None,-895000,-892000,-1313000
2024-09-30,USD,416000,525000,109000,109000,-2970000,2998000,388000,3495000,None,-1000,None,1000,None,None,None,None,-2958000,None,None,-2959000,None,-2970000,None,-2959000
2024-12-31,USD,1134000,1257000,123000,123000,-3898000,4303000,484000,5032000,None,-4000,None,4000,None,None,None,513000,-3569000,1000,None,-3569000,None,-3570000,-3057000,-3548000
2025-03-31,USD,713000,1167000,454000,454000,-4939000,4962000,320000,5652000,None,-5000,None,5000,None,None,None,217000,-4557000,-17000,None,-4557000,None,-4552000,-4335000,-4540000
2025-06-30,USD,876000,1177000,301000,301000,-4507000,4562000,533000,5383000,None,-19000,None,19000,None,None,None,905000,-4103000,None,None,-4103000,None,-4084000,-3179000,-4063000
2025-09-30,USD,566000,1444000,878000,878000,-4600000,4071000,1095000,6044000,None,-55000,None,55000,None,None,None,None,-3621000,None,None,-3624000,None,None,None,-3594000
2025-12-31,USD,600000,1147000,547000,547000,-11809000,11773000,448000,12409000,None,-2000,None,2000,None,None,None,353000,-8410000,3000,None,-8410000,None,-11809000,-11456000,-8402000
