date,dividend
2003-04-24,0.206
2003-07-24,0.458
2003-10-29,0.423
2004-01-22,0.391
2004-04-28,0.416
2004-07-22,0.415
2004-10-21,0.476
2005-01-28,0.426
2005-04-27,0.481
2005-07-21,0.515
2005-10-20,0.577
2006-01-26,0.806
2006-04-27,0.73
2006-07-20,0.778
2006-10-19,0.516
2007-01-26,0.479
2007-04-19,0.461
2007-07-19,0.474
2007-10-19,0.561
2008-01-23,0.515
2008-04-17,0.572
2008-07-17,0.769
2008-10-16,0.948
2009-01-22,0.542
2009-04-23,0.401
2009-07-22,0.271
2009-10-22,0.287
2010-01-21,0.322
2010-04-27,0.449
2010-07-29,0.412
2010-10-21,0.471
2011-01-20,0.354
2011-04-20,0.427
2011-07-21,0.417
2011-10-20,0.456
2012-01-19,0.449
2012-04-19,0.542
2012-07-19,0.456
2012-10-18,0.343
2013-01-17,0.433
2013-04-18,0.448
2013-07-18,0.396
2013-10-17,0.455
2014-01-16,0.469
2014-04-16,0.496
2014-07-17,0.491
2014-10-16,0.448
2015-01-22,0.486
2015-04-23,0.307
2015-07-23,0.167
2015-10-22,0.194
2016-01-28,0.199
2016-04-28,0.147
2016-07-28,0.258
2016-10-27,0.252
2017-01-26,0.241
2017-04-27,0.307
2017-07-27,0.323
2017-10-27,0.285
2018-01-26,0.387
2018-04-27,0.418
2018-07-27,0.537
2018-10-26,0.395
2019-01-25,0.517
2019-04-26,0.482
2019-07-26,0.515
2019-10-25,0.499
2020-01-31,0.361
2020-05-01,0.478
2020-07-31,0.226
2020-10-30,0.326
2021-01-29,0.242
2021-04-30,0.303
2021-07-30,0.481
2021-10-29,0.508
2022-01-28,0.639
2022-04-29,0.754
2022-07-29,0.969
2022-10-28,1.135
2023-01-27,0.884
2023-04-28,0.99
2023-07-28,0.677
2023-10-27,0.845
2024-01-26,1.008
2024-04-26,0.782
2024-07-29,0.702
2024-10-28,0.996
2025-02-03,0.739
2025-05-05,0.726
2025-08-04,0.62
2025-11-03,0.69
2026-02-02,0.756
