fiscalDateEnding,reportedEPS
1996-12-31,0.73
1997-12-31,0.6759
1998-12-31,1.14
1999-12-31,1.26
2000-12-31,1.37
2001-12-31,1.24
2002-12-31,1.22
2003-12-31,1.16
2004-12-31,1.38
2005-12-31,2
2006-12-31,2.15
2007-12-31,2.7
2008-12-31,3.22
2009-12-31,1.89
2010-12-31,-1.6
2011-12-31,1.3
2012-12-31,1.14
2013-12-31,-0.2
2014-12-31,0.62
2015-12-31,1.41
2016-12-31,1.39
2017-12-31,1.7
2018-12-31,0.98
2019-12-31,0.08
2020-12-31,-0.02
2021-12-31,-0.1
2022-12-31,2.06
2023-12-31,3.13
2024-12-31,4.04
2025-12-31,6.04
2026-03-31,0.26
