fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,17957000,None,None,None,None,None,213107000,None,None,None,-11626000,-11359000,None,None,None,None,19231000,19231000,None,None,None,None,27125000,None,None,None,None,33487000
2006-03-31,USD,43322000,None,None,None,None,80075000,7877000,None,None,None,-73184000,24934000,None,None,None,None,19005000,19005000,None,None,None,None,-3469000,None,None,None,None,10322000
2006-06-30,USD,25931000,None,None,None,None,-563000,12469000,None,None,None,-28778000,2460000,None,None,None,None,19718000,19718000,None,None,None,None,-1604000,None,None,None,None,58931000
2006-09-30,USD,68248000,None,None,None,None,None,224756000,None,None,None,None,113889000,None,None,None,None,19836000,19836000,None,None,None,None,None,None,None,None,None,-43494000
2006-12-31,USD,22434000,None,None,None,None,None,294620000,None,None,None,-49897000,6983000,None,None,None,None,21887000,21887000,None,None,None,None,42903000,None,None,None,None,36989000
2007-03-31,USD,59931000,None,None,None,None,None,63902000,None,None,None,-25638000,-28917000,None,None,None,None,21721000,21721000,None,None,None,None,159140000,None,None,None,None,37546000
2007-06-30,USD,39721000,None,None,None,None,-497000,11600000,None,None,None,-190573000,148401000,None,None,None,None,24458000,24458000,None,None,None,None,286455000,None,None,None,None,12187000
2007-09-30,USD,58496000,None,None,None,None,-19898000,405968000,None,None,None,-169574000,108730000,None,None,None,None,25701000,25701000,None,None,None,None,-1409000,None,None,None,None,12308000
2007-12-31,USD,32729000,None,None,None,None,-3071000,75236000,None,None,None,7915000,-40927000,None,None,None,None,25759000,25759000,None,None,None,None,-31235000,None,None,None,None,53597000
2008-03-31,USD,47235000,None,None,None,None,-9944000,31298000,None,None,None,-26016000,-20818000,None,None,None,None,25471000,25471000,None,None,None,None,-13723000,None,None,None,None,18014000
