fiscalDateEnding,reportedEPS
2019-12-31,-1.885
2020-12-31,-6.9208
2021-12-31,-16.5226
2022-12-31,-6.35
2023-12-31,-4.88
2024-12-31,-4.05
2025-12-31,-2.6294
2026-03-31,-0.33
