fiscalDateEnding,reportedEPS
1996-12-31,0.05
1997-12-31,0.11
1998-12-31,-0.0336
1999-12-31,-0.0127
2000-12-31,0.0579
2001-12-31,0.0301
2002-12-31,0.2067
2003-12-31,0.3267
2004-12-31,0.49
2005-12-31,0.67
2006-12-31,0.85
2007-12-31,1.05
2008-12-31,1.26
2009-12-31,1.17
2010-12-31,1.36
2011-12-31,1.71
2012-12-31,2.17
2013-12-31,2.82
2014-12-31,3.32
2015-12-31,4.02
2016-12-31,4.98
2017-12-31,5.31
2018-12-31,5.7
2019-12-31,6.8
2020-12-31,4.97
2021-12-31,7.93
2022-12-31,9.11
2023-12-31,9.66
2024-12-31,9.49
2025-12-31,8.94
2026-03-31,0
