fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2020-06-30,USD,-2636000,None,None,None,None,4159000,412000,None,None,None,-412000,5023000,None,None,None,None,None,None,None,None,None,None,None,None,861000,None,None,26576000
2020-09-30,USD,26671000,None,None,None,None,4171000,495000,None,None,None,-495000,-28482000,None,None,None,None,None,None,None,None,None,None,None,None,1154000,None,None,32502000
2020-12-31,USD,35119000,None,None,None,None,4239500,778000,None,-11643500,None,-1028000,59894000,None,None,None,None,165698000,165698000,None,None,None,None,None,None,1145500,None,None,32635000
2021-03-31,USD,35119000,None,None,None,None,4239500,778000,None,-11643500,None,-1028000,59894000,None,None,None,None,165698000,165698000,None,None,None,None,None,None,1145500,None,None,32635000
2021-06-30,USD,-33406999,None,None,None,None,4426000,868000,None,None,None,-701000,34771000,None,None,None,None,None,None,None,None,None,None,None,None,541000,None,None,16669000
2021-09-30,USD,2220000,None,None,None,None,4288000,2571000,None,None,None,-2571000,-61193000,None,None,None,None,None,None,None,None,None,None,None,None,839000,None,None,15904000
2021-12-31,USD,-74555000,None,None,None,None,1175000,1684000,None,None,None,-1684000,11550000,None,None,None,None,None,None,None,None,None,None,None,None,842000,None,None,12546000
2022-03-31,USD,-41371000,None,None,None,None,1257000,794000,None,-87736000,None,-794000,6216000,None,None,None,None,None,None,None,None,None,None,None,None,826000,None,None,5794000
2022-06-30,USD,2794000,None,None,None,None,1269000,427000,None,None,None,-427000,-309000,None,None,None,None,None,None,None,None,None,None,None,None,1005000,None,None,24130000
2022-09-30,USD,49667000,None,None,None,None,1376000,908000,None,None,None,-884000,4298000,None,None,None,None,None,None,None,None,None,None,None,None,845000,None,None,27087000
2022-12-31,USD,19921000,None,None,None,None,949000,1318000,None,None,None,-1318000,-2731000,None,None,None,None,None,None,None,None,None,None,0,None,940000,None,None,42586000
2023-03-31,USD,35287000,None,None,None,None,1032000,530000,None,25062000,None,-530000,-4830000,None,None,None,None,150076000,150076000,None,None,None,None,-693781000,None,29204000,None,None,27530000
2023-06-30,USD,225767000,None,None,None,None,1046000,694000,None,None,None,-694000,0,None,None,None,None,None,None,None,None,None,None,None,None,8641000,None,None,63645000
2023-09-30,USD,26910000,None,None,None,None,974000,712000,None,None,None,-712000,-8361000,None,None,None,None,None,None,None,None,None,None,-552009000,None,18216000,None,None,81409000
2023-12-31,USD,64804000,None,None,None,None,1118000,2444000,None,None,None,-2444000,-67460000,None,None,None,None,None,None,None,None,None,None,0,None,13037000,None,None,127961000
2024-03-31,USD,111492000,None,None,None,None,1225000,2810000,None,-60981000,None,-2810000,-2446000,None,None,None,None,None,None,None,None,None,None,552009000,None,16889000,None,None,205163000
2024-06-30,USD,120846000,None,None,None,None,941000,2890000,None,None,None,-113055000,-9966000,None,None,None,None,None,None,None,None,None,None,None,None,21901000,None,None,121700000
2024-09-30,USD,153781000,None,None,None,None,2942000,12010000,None,None,None,-46520000,-17256000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,115391000
2024-12-31,USD,143840000,None,None,None,None,4416000,8941000,None,None,None,-8941000,-3240000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,117374000
2025-03-31,USD,237327000,None,None,None,None,5108000,10080000,None,None,None,-17580000,-147187000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,156794000
2025-06-30,USD,81324000,None,None,None,None,5789000,11258000,None,None,None,-98071000,-5954000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,157183000
2025-09-30,USD,186879000,None,None,None,None,7361000,15474000,None,None,None,-44450000,-40489000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,146861000
2025-12-31,USD,125273000,None,None,None,None,8436000,4731000,None,None,None,-15801000,-2190000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,131235999
