date,dividend
2014-01-29,0.333333
2014-04-30,0.456
2014-07-30,0.488
2014-10-29,0.509333
2015-01-28,0.541333
2015-04-29,0.592
2015-07-29,0.605333
2015-10-28,0.616
2016-01-27,0.616
2016-04-27,0.616
2016-07-27,0.616
2016-10-27,0.552
2017-01-27,0.55
2017-04-27,0.55
2017-07-27,0.55
2017-10-30,0.3
2018-01-30,0.3
2018-04-30,0.3
2018-07-30,0.3
2018-10-30,0.3
2019-01-30,0.3
2019-04-30,0.36
2019-07-30,0.36
2019-10-30,0.36
2020-01-30,0.36
2020-04-30,0.18
2020-07-30,0.18
2020-10-29,0.18
2021-01-28,0.18
2021-04-29,0.18
2021-07-29,0.18
2021-10-28,0.18
2022-01-28,0.18
2022-04-28,0.218
2022-07-28,0.218
2022-10-28,0.218
2023-01-30,0.268
2023-04-28,0.268
2023-07-28,0.268
2023-10-30,0.268
2024-01-30,0.318
2024-04-30,0.318
2024-07-31,0.318
2024-10-31,0.318
2025-01-31,0.38
2025-05-01,0.38
2025-07-31,0.38
2025-10-31,0.38
2026-01-30,0.418
2026-05-01,0.418
