fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2016-09-30,None,19993000,None,None,None,None,979000,289000,None,None,None,1649000,-15671000,None,None,None,None,None,None,None,None,None,None,-196000,None,None,None,None,96573000
2017-09-30,None,37127000,None,None,None,None,789000,428000,None,None,None,-489000,-32889000,None,None,None,None,15690000,15690000,None,None,None,None,-16963000,None,None,None,None,27702000
2018-09-30,None,37286000,None,None,None,None,723000,467000,None,237000,None,-63718000,19511000,None,None,None,None,20165000,20165000,None,None,None,None,-26112000,None,None,None,None,35342000
2019-09-30,USD,62262000,None,None,None,None,7371000,7851000,None,5505000,None,-13238000,-55716000,None,None,None,None,18274000,18274000,None,None,None,None,-6244000,None,2011000,None,None,35537000
2020-09-30,USD,54048000,None,None,None,None,8537000,6685000,None,4748000,None,-7466000,-27730000,None,None,None,None,4979000,4979000,None,None,None,None,-696000,None,2496000,None,None,-20302000
2021-09-30,USD,25999000,None,None,None,None,7933000,6201000,None,1394000,None,44378000,-17529000,None,None,None,None,93000,93000,None,None,None,None,-246000,None,1927000,None,None,60401000
2022-09-30,USD,-6061000,None,None,None,None,6416000,8914000,None,-9686000,None,-4608000,-1679000,None,None,None,None,45000,45000,None,None,None,None,-388000,None,1981000,None,None,-8917000
2023-09-30,USD,-16653000,None,None,None,None,10543000,27516000,None,-2571000,None,-28535000,22909000,None,None,None,None,0,0,None,None,None,None,-230000,None,2648000,None,None,-12249000
2024-09-30,USD,10477000,None,None,None,None,8594000,85170000,None,1636000,None,-85074000,42679000,None,None,None,None,None,None,None,None,None,None,-1135000,None,2715000,None,None,-5109000
2025-09-30,USD,-2479000,None,None,None,None,11747000,8576000,None,3250000,None,-8412000,3696000,None,None,None,None,None,None,None,None,None,None,-66000,None,3363000,None,None,-52610000
