fiscalDateEnding,reportedEPS
1996-12-31,-0.01
1997-12-31,-0.09
1998-12-31,-0.24
1999-12-31,-0.47
2000-12-31,-0.31
2001-12-31,-1.47
2002-12-31,-0.08
2003-12-31,0.17
2004-12-31,0.12
2005-12-31,0.46
2006-12-31,0.72
2007-12-31,0.48
2008-12-31,0.73
2009-12-31,-0.6
2010-12-31,0.99
2011-12-31,0.97
2012-12-31,1.78
2013-12-31,1.04
2014-12-31,2.02
2015-12-31,1.79
2016-12-31,2.86
2017-12-31,1.45
2018-12-31,3.25
2019-12-31,0.5
2020-12-31,22
2021-12-31,-5.5
2022-12-31,-0.02
2023-12-31,-4.72
2024-12-31,4.7143
2025-12-31,-2.0615
2026-03-31,1.6944
