fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,111211000,None,None,None,None,84502000,138531000,None,-100007000,None,-162938000,127492000,None,None,None,None,93602000,93602000,None,None,None,None,-177757000,None,None,None,None,204182000
2006-03-31,USD,327660000,None,None,None,None,82397000,131350000,None,75043000,None,-185293000,-190925000,None,None,None,None,105376000,105376000,None,None,None,None,-54435000,None,None,None,None,188539000
2006-06-30,USD,489527000,None,None,None,None,93107000,150330000,None,-857000,None,-148170000,-345807000,None,None,None,None,104002000,104002000,None,None,None,None,-16515000,None,34857000,None,None,254109000
2006-09-30,USD,173183000,None,None,None,None,90060000,115879000,None,-104342000,None,None,-33329000,None,None,None,None,105233000,105233000,None,None,None,None,-65281000,None,-5452000,None,None,189018000
2006-12-31,USD,366997000,None,None,None,None,88811000,198618000,None,-8941000,None,-199270000,-160715000,None,None,None,None,105295000,105295000,None,None,None,None,-159896000,None,22172000,None,None,246538000
2007-03-31,USD,411985000,None,None,None,None,91365000,142677000,None,26561000,None,-132681000,-284525000,None,None,None,None,117501000,117501000,None,None,None,None,-104165000,None,31481000,None,None,220999000
2007-06-30,USD,450757000,None,None,None,None,92323000,146068000,None,-9210000,None,-155791000,-269681000,None,None,None,None,117387000,117387000,None,None,None,None,-221523000,None,-488000,None,None,303391000
2007-09-30,USD,191766000,None,None,None,None,90456000,131543000,None,-138237000,None,-154048000,-56187000,None,None,None,None,116339000,116339000,None,None,None,None,-189484000,None,15193000,None,None,266989000
2007-12-31,USD,209138000,None,None,None,None,90184000,146009000,None,-28022000,None,-152104000,-80410000,None,None,None,None,115791000,115791000,None,None,None,None,-163348000,None,27925000,None,None,264148000
2008-03-31,USD,591718000,None,None,None,None,95107000,115154000,None,53392000,None,-122796000,-392044000,None,None,None,None,133203000,133203000,None,None,None,None,-176347000,None,37532000,None,None,240901000
2008-06-30,USD,603507000,None,None,None,None,96782000,123257000,None,1942000,None,-126612000,-169937000,None,None,None,None,132134000,132134000,None,None,None,None,529179000,None,37532000,None,None,334113000
2008-09-30,USD,63370000,None,None,None,None,94351000,80046000,None,-100650000,None,-93047000,-174665000,None,None,None,None,132383000,132383000,None,None,None,None,-118389000,None,10833000,None,None,276814000
2008-12-31,USD,498379000,None,None,None,None,96258000,98550000,None,42791000,None,-100703000,-356665000,None,None,None,None,132304000,132304000,None,None,None,None,-240362000,None,24296000,None,None,237654000
2009-03-31,USD,422976000,None,None,None,None,93544000,136262000,None,154476000,None,-172879000,278743000,None,None,None,None,142002000,142002000,None,None,None,None,-80092000,None,11615000,None,None,226166000
2009-06-30,USD,597616000,None,None,None,None,98186000,149703000,None,80973000,None,-292034000,-127056000,None,None,None,None,141557000,141557000,None,None,None,None,438843000,None,9286000,None,None,315314000
2009-09-30,USD,41604000,None,None,None,None,93906000,109405000,-100167000,-86167000,None,-171507000,-119533000,None,None,None,None,141729000,141729000,None,None,None,None,-19490000,None,12748000,-236048000,8518000,326205000
2009-12-31,USD,104817000,None,None,None,None,95522000,138170000,46570000,-35459000,None,-177794000,-127865000,None,None,None,None,142037000,142037000,None,None,None,None,24070000,None,27165000,-203430000,4704000,268349000
2010-03-31,USD,330108000,None,None,None,None,94785000,190496000,-115923000,42616000,None,-147162000,-173736000,None,None,None,None,148150000,148150000,None,None,None,None,-41020000,None,12068000,5186000,4136000,247648000
2010-06-30,USD,419481000,None,None,None,None,105763000,156533000,3094000,-27162000,None,-159857000,-245896000,None,None,None,None,147847000,147847000,None,None,None,None,-138154000,None,14377000,1084000,-12644000,337781000
2010-09-30,USD,226782000,None,None,None,None,101714000,142924000,-178499000,-85649000,None,-147430000,-224103000,None,None,None,None,146868000,146868000,None,None,None,None,-116699000,None,10148000,-137069000,7682000,299069000
2010-12-31,USD,55865000,None,None,None,None,96516000,174497000,173612000,-82263000,None,-179329000,-118477000,None,None,None,None,147221000,147221000,None,None,None,None,-168743000,None,27531000,-238619000,3322000,258173000
2011-03-31,USD,383112000,None,None,None,None,100077000,136633000,-297045000,-76724000,None,-108782000,-106495000,None,None,None,None,151317000,151317000,None,None,None,None,-6158000,None,10839000,175913000,8078000,258478000
