fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2022-03-31,None,-617028,None,None,None,None,62500,0,None,None,None,-42658,None,None,None,None,None,None,None,None,None,None,None,None,None,65625,None,None,-701128
2022-06-30,None,-398779,None,None,None,None,62500,0,None,None,None,-16428,None,None,None,None,None,None,None,None,None,None,None,None,None,65625,None,None,-547132
2022-09-30,None,-19656,None,None,None,None,62500,0,None,None,None,-15000,None,None,None,None,None,None,None,None,None,None,None,None,None,186625,None,None,-451224
2022-12-31,None,117266,None,None,None,None,62500,0,None,None,None,-116253,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-142691
2023-03-31,None,-233433,None,None,None,None,62500,0,None,None,None,308708,-59259,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-322074
2023-06-30,None,-659031,None,None,None,None,62500,1,None,None,None,-121282,856789,None,None,None,None,None,None,None,None,None,None,-18000,None,None,None,None,-3556491
2023-09-30,USD,-3676384,None,None,None,None,62500,0,None,None,None,-50000,5490162,None,None,None,None,None,None,None,None,None,None,-93464,None,88378,None,None,-5541228
2023-12-31,USD,-4545007,None,None,None,None,20833,0,None,None,None,-5480000,15225520,None,None,None,None,None,None,None,None,None,None,-1347388,None,1003270,None,None,-6327931
2024-03-31,USD,-1374040,None,None,None,None,20833,0,None,None,None,-3360986,-547415,None,None,None,None,None,None,None,None,None,None,-547415,None,720842,None,None,-2427392
2024-06-30,USD,-1174326,None,None,None,None,0,0,None,None,None,15244,0,None,None,None,None,None,None,None,None,None,None,0,None,720842,None,None,-2209293
2024-09-30,USD,-1016927,None,None,None,None,0,0,None,None,None,657515,-15500,None,None,None,None,None,None,None,None,None,None,0,None,720843,None,None,-3363381
2024-12-31,USD,-3053124,None,None,None,None,0,0,None,None,None,3363901,4828099,None,None,None,None,None,None,None,None,None,None,0,None,370729,None,None,-14754112
2025-03-31,USD,-6619373,None,None,None,None,None,0,None,None,None,None,9122181,None,None,None,None,None,None,None,None,None,None,0,None,868189,None,None,-2389650
2025-06-30,USD,-1643975,None,None,None,None,None,0,None,None,None,-8166988,6488302,None,None,None,None,None,None,None,None,None,None,0,None,-647989,None,None,-2202382
2025-09-30,USD,-11255977,None,None,None,None,None,3,None,None,None,-14914076,31642347,None,None,None,None,None,None,None,None,None,None,0,None,352563,None,None,-16828913
2025-12-31,USD,-14297815,None,None,None,None,None,0,None,None,None,None,5987470,None,None,None,None,None,None,None,None,None,None,0,None,-1,None,None,-4101673
2026-03-31,None,-14297815,None,None,None,None,36015000000,340541000000,None,None,None,4246523,5987470,None,None,None,None,None,None,None,None,None,None,None,None,1932967475000,None,None,-25522596579000
