fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,115819000,None,None,None,None,17955000,16620000,None,50869000,None,-432000,-10596000,None,None,None,None,21814000,21814000,None,None,None,None,None,None,3327000,None,None,91413000
2006-06-30,USD,79209000,None,None,None,None,18184000,22858000,None,None,None,-5426000,-7320000,None,None,None,None,21845000,21845000,None,None,None,None,None,None,48100,None,None,109533000
2006-09-30,USD,148730000,None,None,None,None,19164000,18644000,None,None,None,-61410000,-841000,None,None,None,None,21920000,21920000,None,None,None,None,None,None,51100,None,None,103800000
2006-12-31,USD,127938000,None,None,None,None,20020000,29688000,None,36675000,None,-18592000,-8466000,None,None,None,None,21958000,21958000,None,None,None,None,None,None,16359000,None,None,102602000
2007-03-31,USD,177757000,None,None,None,None,20582000,16267000,None,60595000,None,15843000,-23311000,None,None,None,None,29995000,29995000,None,None,None,None,None,None,4517000,None,None,130028000
2007-06-30,USD,83035000,None,None,None,None,20976000,33804000,None,None,None,-29897000,-17984000,None,None,None,None,30022000,30022000,None,None,None,None,None,None,56700,None,None,125875000
2007-09-30,USD,310770000,None,None,None,None,48308000,79672000,None,None,None,-1460000,-807223000,None,None,None,None,45732000,45732000,None,None,None,None,None,None,78500,None,None,201572000
2007-12-31,USD,242812000,None,None,None,None,52829000,33901000,None,32208000,None,-63124000,-11410000,None,None,None,None,45833000,45833000,None,None,None,None,None,None,22846000,None,None,201058000
2008-03-31,USD,376904000,None,None,None,None,50928000,33418000,None,None,None,-100669000,-55191000,None,None,None,None,62687000,62687000,None,None,None,None,None,None,7679000,None,None,283548000
2008-06-30,USD,127830000,None,None,None,None,53092000,43868000,None,None,None,-68045000,-58497000,None,None,None,None,62704000,62704000,None,None,None,None,None,None,73600,None,None,201182000
