fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2012-09-30,2012-11-14,0.0118,None,0,None,pre-market
2012-12-31,2013-02-25,0.18,0.13,0.05,38.4615,pre-market
2013-03-31,2013-05-07,0.12,0.17,-0.05,-29.4118,pre-market
2013-06-30,2013-08-06,0.3,0.26,0.04,15.3846,pre-market
2013-09-30,2013-11-04,0.35,0.34,0.01,2.9412,pre-market
2013-12-31,2014-02-19,0.4,0.41,-0.01,-2.439,pre-market
2014-03-31,2014-05-07,0.53,0.56,-0.03,-5.3571,pre-market
2014-06-30,2014-08-05,0.7,0.69,0.01,1.4493,pre-market
2014-09-30,2014-11-04,0.61,0.61,0,0,post-market
2014-12-31,2015-02-17,0.29,0.55,-0.26,-47.2727,post-market
2015-03-31,2015-05-06,-0.11,0.39,-0.5,-128.2051,post-market
2015-06-30,2015-08-05,0.41,0.37,0.04,10.8108,post-market
2015-09-30,2015-11-03,0.4,0.32,0.08,25,post-market
2015-12-31,2016-02-16,0.58,0.45,0.13,28.8889,post-market
2016-03-31,2016-05-03,0.02,-0.05,0.07,140,post-market
2016-06-30,2016-08-02,0.26,0.16,0.1,62.5,post-market
2016-09-30,2016-11-07,0.54,0.34,0.2,58.8235,post-market
2016-12-31,2017-02-14,0.9,0.51,0.39,76.4706,post-market
2017-03-31,2017-05-02,1.04,0.6,0.44,73.3333,post-market
2017-06-30,2017-08-01,1.25,0.91,0.34,37.3626,post-market
2017-09-30,2017-11-06,1.33,1.22,0.11,9.0164,post-market
2017-12-31,2018-02-13,1.56,1.51,0.05,3.3113,post-market
2018-03-31,2018-05-08,1.64,1.58,0.06,3.7975,post-market
2018-06-30,2018-08-08,1.59,1.63,-0.04,-2.454,post-market
2018-09-30,2018-11-06,1.67,1.58,0.09,5.6962,post-market
2018-12-31,2019-02-19,1.21,1.62,-0.41,-25.3086,post-market
2019-03-31,2019-05-07,1.39,1.37,0.02,1.4599,post-market
2019-06-30,2019-08-06,1.7,1.78,-0.08,-4.4944,post-market
2019-09-30,2019-11-05,1.47,1.74,-0.27,-15.5172,post-market
2019-12-31,2020-02-18,1.93,1.8,0.13,7.2222,post-market
2020-03-31,2020-05-04,1.45,1.29,0.16,12.4031,post-market
2020-06-30,2020-08-03,0.15,0.02,0.13,650,post-market
2020-09-30,2020-11-02,0.62,0.37,0.25,67.5676,post-market
2020-12-31,2021-02-22,0.82,0.81,0.01,1.2346,post-market
2021-03-31,2021-05-03,2.3,1.8,0.5,27.7778,post-market
2021-06-30,2021-08-02,2.4,2.19,0.21,9.589,post-market
2021-09-30,2021-11-01,2.94,2.77,0.17,6.1372,post-market
2021-12-31,2022-02-22,3.63,3.38,0.25,7.3964,post-market
2022-03-31,2022-05-02,5.2,4.52,0.68,15.0442,post-market
2022-06-30,2022-08-01,7.07,6.58,0.49,7.4468,post-market
2022-09-30,2022-11-07,6.48,6.33,0.15,2.3697,post-market
2022-12-31,2023-02-21,5.29,5.22,0.07,1.341,post-market
2023-03-31,2023-05-01,4.1,4.33,-0.23,-5.3118,post-market
2023-06-30,2023-07-31,3.68,3.9,-0.22,-5.641,post-market
2023-09-30,2023-11-06,5.49,5.01,0.48,9.5808,post-market
2023-12-31,2024-02-20,4.74,4.66,0.08,1.7167,post-market
2024-03-31,2024-04-30,4.5,4.42,0.08,1.81,post-market
2024-06-30,2024-08-05,4.52,4.51,0.01,0.2217,post-market
2024-09-30,2024-11-04,3.38,3.99,-0.61,-15.2882,post-market
2024-12-31,2025-02-18,3.64,3.3845,0.2555,7.5491,pre-market
2025-03-31,2025-04-28,4.54,4.1963,0.3437,8.1905,pre-market
2025-06-30,2025-08-04,2.67,2.86,-0.19,-6.6434,pre-market
2025-09-30,2025-11-03,3.08,2.94,0.14,4.7619,pre-market
2025-12-31,2026-02-23,1.74,2.41,-0.67,-27.8008,pre-market
