fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,224459000,None,None,None,None,111649000,47207000,None,None,None,411296000,-155784000,None,None,None,None,231117000,231117000,None,None,None,None,-378835000,None,183084000,None,None,461221000
2007-12-31,USD,-342779000,None,None,None,None,127261000,109450000,None,None,None,-1405370000,2236648000,None,None,None,None,289758000,289758000,None,None,None,None,None,None,766350000,None,None,75169000
2008-12-31,USD,1237329000,None,None,None,None,244860000,59945000,None,32754000,None,-2699708000,297801000,None,None,None,None,302850000,302850000,None,None,None,None,None,None,1277294000,None,None,-113806000
2009-12-31,USD,1966262000,None,None,None,None,228041000,49223000,None,None,None,-1595361000,305775000,None,None,None,None,162288000,162288000,None,None,None,None,3088012000,None,9700290000,None,None,-3094179000
2010-12-31,USD,840823000,None,None,None,None,286186000,68200000,None,0,None,-2776784000,1262505000,None,None,None,None,136499000,136499000,None,None,None,None,-1398071000,None,371707000,-673456000,None,312347000
2011-12-31,USD,1594787000,None,None,None,None,282105000,143763000,None,406625000,None,-1304706000,-22001000,None,None,None,None,92404000,92404000,None,None,None,None,0,None,19666000,None,None,542613000
2012-12-31,USD,1002130000,None,None,None,None,274572000,129641000,None,0,None,-1082978000,227686000,None,None,None,None,169335000,169335000,None,None,None,None,-148881000,None,27873000,146838000,None,631290000
2013-12-31,USD,1013245000,None,None,None,None,281545000,102208000,None,172155000,None,-4240333000,2965414000,None,None,None,None,182477000,182477000,None,None,None,None,-124995000,None,37007000,-261674000,None,641282000
2014-12-31,USD,888786000,None,None,None,None,332832000,59808000,None,0,None,-5004781000,4335428000,None,None,None,None,198789000,198789000,None,None,None,None,-334429000,None,43666000,219433000,None,632392000
2015-12-31,USD,1033000000,None,None,None,None,341000000,93000000,None,53765000,None,-4929000000,3521883000,None,None,None,None,225000000,225000000,None,None,None,None,-252000000,None,51000000,-373409000,None,692957000
2016-12-31,USD,1215302000,None,None,None,None,379772000,120000000,None,0,None,-3445000000,2767665000,None,None,None,None,299000000,299000000,None,None,None,None,2766773000,None,65608000,537614000,None,711821000
2017-12-31,USD,1954000000,None,None,None,None,413000000,194000000,None,12000000,None,-4866000000,3047000000,None,None,None,None,425000000,425000000,None,None,None,None,-260000000,None,92000000,135000000,None,1186000000
2018-12-31,USD,1726000000,None,None,None,None,493000000,110000000,None,None,None,-3663000000,3089000000,None,None,None,None,584000000,584000000,None,None,None,None,-939000000,None,78000000,1152000000,None,1393000000
2019-12-31,USD,1574000000,None,None,None,None,386000000,107000000,None,None,None,-1877000000,-1199000000,None,None,None,None,671000000,671000000,None,None,None,None,-441000000,None,83000000,-1502000000,None,1411000000
2020-12-31,USD,1323000000,None,None,None,None,367000000,119000000,None,None,None,-8639000000,12741000000,None,None,None,None,698000000,698000000,None,None,None,None,-92000000,None,77000000,5425000000,None,817000000
2021-12-31,USD,2062000000,None,None,None,None,391000000,247000000,None,None,None,-3962000000,827000000,None,None,None,None,888000000,888000000,None,None,None,None,-1350000000,None,129000000,-1073000000,None,1297000000
2022-12-31,USD,4027000000,None,None,None,None,484000000,214000000,None,None,None,-11609000000,8764000000,None,None,None,None,1010000000,1010000000,None,None,None,None,-250000000,None,105000000,1182000000,None,2249000000
2023-12-31,USD,2657000000,None,None,None,None,798000000,140000000,None,None,None,-2997000000,3765000000,None,None,None,None,1034000000,1034000000,None,None,None,None,-82000000,None,97000000,None,None,1971000000
2024-12-31,USD,1815000000,None,None,None,None,622000000,143000000,None,None,None,-12119000000,13022000000,None,None,None,None,1046000000,1046000000,None,None,None,None,-410000000,None,106000000,None,None,1960000000
2025-12-31,USD,2545000000,None,None,None,None,762000000,267000000,None,None,None,-8383000000,6486000000,None,None,None,None,1016000000,1016000000,None,None,None,None,0,None,113000000,None,None,2229000000
