fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,1511714000,2628247000,1116533000,1116533000,514061000,605630000,None,997653000,None,None,None,1051342000,None,None,None,111649000,514061000,52840000,None,None,None,514061000,625710000,461221000
2007-12-31,USD,1334487000,3419566000,2085079000,2085079000,22643000,748527000,None,1311844000,None,None,None,1441451000,None,None,None,127261000,22643000,-52526000,None,None,None,22643000,149904000,75169000
2008-12-31,USD,1156279000,3480373000,2324094000,2324094000,-296008000,837265000,None,1452287000,None,None,None,1266631000,None,None,None,244860000,-296008000,-182202000,None,None,None,-296008000,-51148000,-113806000
2009-12-31,USD,323898000,3212424000,2888526000,2888526000,-3678183000,857672000,None,4002081000,None,None,None,813855000,None,None,None,228041000,-3678183000,-584004000,None,None,None,-3678183000,-3450142000,-3094179000
2010-12-31,USD,2026116000,3187250000,1161134000,1161134000,352311000,896521000,0,1673805000,None,None,None,526587000,None,None,None,286186000,352311000,39964000,None,312347000,None,352311000,638497000,312347000
2011-12-31,USD,2442119000,2957234000,515115000,515115000,707234000,970226000,0,1734885000,None,None,None,341056000,None,None,None,282105000,707234000,164621000,None,None,None,707234000,989339000,542613000
2012-12-31,USD,2669457000,3036584000,367127000,367127000,833581000,1056523000,0,1835876000,None,None,None,219739000,None,None,None,274572000,833581000,202291000,None,641022000,None,833581000,1108153000,631290000
2013-12-31,USD,2626759000,2872833000,246074000,246074000,868756000,1085724000,0,1758003000,None,None,None,156029000,None,None,None,281545000,868756000,227474000,None,638741000,None,868756000,1150301000,641282000
2014-12-31,USD,2735331000,2955641000,220310000,220310000,852985000,1097819000,0,1882346000,None,None,None,139321000,None,None,None,332832000,852985000,220593000,None,632392000,None,852985000,1185817000,632392000
2015-12-31,USD,2887000000,3151000000,264000000,264000000,914000000,1167000000,0,1973000000,None,1950737000,2114521000,164000000,None,None,None,341000000,914000000,221000000,None,692957000,None,914000000,1255000000,692957000
2016-12-31,USD,3327000000,3781000000,454000000,454000000,920000000,1403000000,0,2407000000,None,2369318000,2632113000,263000000,None,None,None,380000000,920000000,208000000,None,711821000,None,920000000,1300000000,712000000
2017-12-31,USD,4106000000,4738000000,632000000,632000000,1394000000,1602000000,0,2712000000,None,3002000000,3433000000,431000000,None,None,None,413000000,1394000000,208000000,None,1186000000,None,1394000000,1807000000,1186000000
2018-12-31,USD,4275000000,5270000000,995000000,995000000,1628000000,1622000000,0,2647000000,None,3189000000,3949000000,760000000,None,None,None,493000000,1628000000,235000000,None,1393000000,None,1628000000,2121000000,1393000000
2019-12-31,USD,4380000000,5655000000,1275000000,1275000000,1659000000,1688000000,None,2721000000,None,3213000000,4201000000,988000000,None,None,None,386000000,1659000000,248000000,None,1411000000,None,1659000000,2045000000,1411000000
2020-12-31,USD,3767000000,5238000000,1471000000,1471000000,972000000,1724000000,None,2795000000,None,3224000000,3647000000,423000000,None,None,None,367000000,972000000,155000000,None,817000000,None,972000000,1339000000,817000000
2021-12-31,USD,5966000000,6080000000,114000000,114000000,1591000000,2386000000,None,4375000000,None,4102000000,4191000000,89000000,None,None,None,391000000,1591000000,294000000,None,1297000000,None,1591000000,1982000000,1295000000
2022-12-31,USD,6965000000,7950000000,985000000,985000000,2764000000,2468000000,None,4201000000,None,5273000000,5969000000,696000000,None,None,None,484000000,2764000000,515000000,None,2249000000,None,2764000000,3248000000,2238000000
2023-12-31,USD,6901000000,10780000000,3879000000,3879000000,2384000000,2831000000,None,4517000000,None,5585000000,8420000000,3477000000,None,None,None,798000000,2384000000,413000000,None,2372000000,None,2384000000,3182000000,1951000000
2024-12-31,USD,6965000000,11961000000,4996000000,4996000000,2403000000,2815000000,None,4562000000,None,5345000000,9921000000,4576000000,None,None,None,622000000,2403000000,443000000,None,1960000000,None,2403000000,3025000000,1940000000
2025-12-31,USD,7703000000,12485000000,4782000000,4782000000,2688000000,3495000000,None,5015000000,None,5991000000,10310000000,4319000000,None,None,None,None,2688000000,459000000,None,2229000000,None,None,2688000000,2211000000
