fiscalDateEnding,reportedEPS
1996-09-30,2.24
1997-09-30,2.99
1998-09-30,4.25
1999-09-30,6.42
2000-09-30,9.13
2001-09-30,11.69
2002-09-30,8.96
2003-09-30,5.44
2004-09-30,6.9
2005-09-30,7.87
2006-09-30,7.7
2007-09-30,5.11
2008-09-30,3.23
2009-09-30,2.47
2010-09-30,2.82
2011-09-30,3.4
2012-09-30,3.19
2013-09-30,1.92
2014-09-30,2.12
2015-09-30,2.35
2016-09-30,2.69
2017-09-30,2.61
2018-09-30,2.81
2019-09-30,2.01
2020-09-30,2.25
2021-09-30,2.66
2022-09-30,3.01
2023-09-30,3.5
2024-09-30,3.71
2025-09-30,3.77
2026-03-31,0.89
