fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-06-30,USD,-737204,None,None,None,None,701264,4064056,None,145553,None,11823000,-3740562,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,24626141
2007-06-30,USD,-14492048,None,None,None,None,291150,574608,None,-197896,None,32360975,-15532,None,None,None,None,None,None,None,None,None,None,None,None,1613493,None,None,-1810211
2008-06-30,USD,-863036,None,None,None,None,903214,20064336,None,-13072624,None,-15611702,76,None,None,None,None,None,None,None,None,None,None,None,None,1791486,None,None,-1570974
2009-06-30,USD,5954778,None,None,None,None,2461162,10695198,None,None,None,-12457225,-878069,None,None,None,None,None,None,None,None,None,None,-882022,None,2405900,None,None,-2601593
2010-06-30,USD,2345181,None,None,None,None,1818110,3797955,None,None,None,-3102028,3342,None,None,None,None,None,None,None,None,None,None,None,None,2148400,None,None,-2387707
2011-06-30,USD,3055116,None,None,None,None,563104000000,3507795,None,None,None,-2225171,279234,None,None,None,None,None,None,None,None,None,None,None,None,1536007,None,None,-241553
2012-06-30,USD,10375406,None,None,None,None,1150454000000,7121259,None,-379884829862,None,-6580911,6386615,None,None,None,None,630391,630391,None,None,None,None,0,None,1475995,None,None,5132130
2013-06-30,USD,11933506,None,None,None,None,1341055000000,4918274,None,-283939,None,-1470458,36989,None,None,None,None,674302,674302,None,None,None,None,-137818,None,1531745,None,None,6628428
2014-06-30,USD,8326904,None,None,None,None,1272778,1339136,None,-432625,None,-748806,-8566169,None,None,None,None,10398135,10398135,None,None,None,None,-1655251,None,1352322,None,None,3597313
2015-06-30,USD,10380775,None,None,None,None,3664373,5203968,-1665261,-13794962,None,-5042285,-9160247,None,None,None,None,10507944,10507944,None,None,None,None,-333841,None,943653,-3821757,None,4991857
2016-06-30,USD,30653193,None,None,None,None,5211494,21102784,484285,-28100970,None,-17630298,935408,None,None,None,None,7240125,7240125,None,None,None,None,-1357185,None,1750209,13958303,None,24660362
2017-06-30,USD,16490857,None,None,None,None,5775946,10191220,-88514,-24181406,None,-10463538,-17076226,None,None,None,None,8683425,8683425,None,None,None,None,-8392833,None,1180618,-11048907,None,8044313
2018-06-30,USD,20536577,None,None,None,None,6068265,3698691,-1215214,1215214,None,-3717973,-12165624,None,None,None,None,11594541,11594541,None,None,None,None,-571083,None,1366764,4652980,None,19618484
2019-06-30,USD,24057900,None,None,None,None,6268239000000,6757651,773800,-773800000000,None,-6757651,-13428849,None,None,None,None,13272058,13272058,None,None,None,None,-156791,None,888162,3871400,None,15377066
2020-06-30,USD,12396651,None,None,None,None,7144702,11062545,-1994368,1994368000000,None,-11062545,-13224111,None,None,None,None,10740754,10740754,None,None,None,None,-2483357,None,1285663,-11890005,None,5937072
2021-06-30,USD,4732825,None,None,None,None,30719401,18769414,-6632121,6632121000000,None,-18769414,-349429,None,None,None,None,4342082,4342082,None,None,None,None,-7347,None,1257684,-14386018,None,-16437934
2022-06-30,USD,52460000,None,None,None,None,8053000,54873000,-11427000,None,None,-54873000,5416000,None,None,None,None,11796000,11796000,None,None,None,None,-38000,None,125000,3003000,None,32628000
2023-06-30,USD,51272000,None,None,None,None,11360000,6992000,None,-18441000,None,-6992000,-41526000,None,None,None,None,16106000,16106000,None,None,None,None,-4170000,None,1639000,None,None,35217000
2024-06-30,USD,22729000,None,None,None,None,20062000,49633000,None,None,None,-49633000,22316000,None,None,None,None,16040000,16040000,None,None,None,None,-1144000,None,2137000,None,None,4080000
2025-06-30,USD,33052000,None,None,None,None,21993000,21642000,None,None,None,-21642000,-15349000,None,None,None,None,16347000,16347000,None,None,None,None,-442000,None,2482000,None,None,1473000
