fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2001-06-30,2001-07-31,0.12,0.11,0.01,9.0909,pre-market
2001-09-30,2001-10-30,0.16,0.12,0.04,33.3333,pre-market
2001-12-31,2002-02-12,0.3,0.25,0.05,20,pre-market
2002-03-31,2002-04-30,0.5,0.42,0.08,19.0476,pre-market
2002-06-30,2002-07-30,0.35,0.29,0.06,20.6897,pre-market
2002-09-30,2002-10-29,0.28,0.28,0,0,pre-market
2002-12-31,2003-02-05,0.49,0.47,0.02,4.2553,pre-market
2003-03-31,2003-04-23,0.73,0.64,0.09,14.0625,pre-market
2003-06-30,2003-07-23,0.49,0.47,0.02,4.2553,pre-market
2003-09-30,2003-10-22,0.37,0.36,0.01,2.7778,pre-market
2003-12-31,2004-02-04,0.7,0.63,0.07,11.1111,pre-market
2004-03-31,2004-04-28,0.94,0.86,0.08,9.3023,pre-market
2004-06-30,2004-07-21,0.57,0.58,-0.01,-1.7241,pre-market
2004-09-30,2004-10-27,0.46,0.43,0.03,6.9767,pre-market
2004-12-31,2005-02-09,0.63,0.68,-0.05,-7.3529,pre-market
2005-03-31,2005-04-27,0.83,0.91,-0.08,-8.7912,pre-market
2005-06-30,2005-07-27,0.47,0.49,-0.02,-4.0816,pre-market
2005-09-30,2005-11-02,0.3,0.35,-0.05,-14.2857,pre-market
2005-12-31,2006-02-08,0.38,0.38,0,0,pre-market
2006-03-31,2006-05-03,0.88,0.89,-0.01,-1.1236,pre-market
2006-06-30,2006-08-02,0.45,0.42,0.03,7.1429,pre-market
2006-09-30,2006-10-25,0.36,0.35,0.01,2.8571,pre-market
2006-12-31,2007-02-07,0.55,0.54,0.01,1.8519,pre-market
2007-03-31,2007-04-25,1.1,1.01,0.09,8.9109,pre-market
2007-06-30,2007-08-01,0.54,0.56,-0.02,-3.5714,pre-market
2007-09-30,2007-10-24,0.46,0.4,0.06,15,pre-market
2007-12-31,2008-02-06,0.64,0.59,0.05,8.4746,pre-market
2008-03-31,2008-04-30,1.32,1.17,0.15,12.8205,pre-market
2008-06-30,2008-07-30,0.59,0.58,0.01,1.7241,pre-market
2008-09-30,2008-10-22,0.32,0.39,-0.07,-17.9487,pre-market
2008-12-31,2009-02-11,0.37,0.43,-0.06,-13.9535,pre-market
2009-03-31,2009-04-29,1.16,1.1,0.06,5.4545,pre-market
2009-06-30,2009-07-29,0.52,0.51,0.01,1.9608,pre-market
2009-09-30,2009-10-26,0.53,0.37,0.16,43.2432,pre-market
2009-12-31,2010-02-03,0.47,0.48,-0.01,-2.0833,pre-market
2010-03-31,2010-04-28,1.27,1.17,0.1,8.547,pre-market
2010-06-30,2010-07-28,0.54,0.57,-0.03,-5.2632,pre-market
2010-09-30,2010-10-27,0.37,0.31,0.06,19.3548,pre-market
2010-12-31,2011-02-09,0.57,0.54,0.03,5.5556,pre-market
2011-03-31,2011-05-04,1.28,1.22,0.06,4.918,pre-market
2011-06-30,2011-08-03,0.61,0.58,0.03,5.1724,pre-market
2011-09-30,2011-10-24,0.41,0.37,0.04,10.8108,pre-market
2011-12-31,2012-02-14,0.46,0.48,-0.02,-4.1667,pre-market
2012-03-31,2012-04-26,1.32,1.25,0.07,5.6,pre-market
