fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2013-03-31,None,115264,None,None,None,None,479403,460170,None,60167,None,-460170,434240,None,None,None,None,None,None,None,None,None,None,None,None,36620,None,None,130332
2013-06-30,None,1535089,None,None,None,None,467544,496133,None,624106,None,-496133,-1016529,None,None,None,None,None,None,None,None,None,None,None,None,33000,None,None,-55978
2013-09-30,USD,-1274853,None,None,None,None,476139,520607,None,-232806,None,-520607,1668852,None,None,None,None,None,None,None,None,None,None,None,None,24000,None,None,234324
2013-12-31,USD,-205863,None,None,None,None,486759,581991,None,305657,None,-470887,1012439,None,None,None,None,None,None,None,None,None,None,None,None,25930,None,None,66831
2014-03-31,USD,2023572,None,None,None,None,542573,304096,None,-432763,None,-304096,-1963028,None,None,None,None,None,None,None,None,None,None,None,None,22695,None,None,45423
2014-06-30,None,-2013071,None,None,None,None,530854,314738,None,-755166,None,-314738,2162390,None,None,None,None,None,None,None,None,None,None,-19495,None,21000,None,None,-122489
2014-09-30,None,-2861246,None,None,None,None,521016,219744,None,-1976404,None,-219744,2977814,None,None,None,None,None,None,None,None,None,None,None,None,17000,None,None,209515
2014-12-31,None,-504368,None,None,None,None,480257,335613,None,396312,None,-335613,797759,None,None,None,None,None,None,None,None,None,None,None,None,16980,None,None,381868
2015-03-31,None,1586193,None,None,None,None,471371,88628,None,-516476,None,-88628,-1431863,None,None,None,None,10000,10000,None,None,None,None,None,None,9853,None,None,284615
2015-06-30,None,1893605,None,None,None,None,470629,105636,None,-102900,None,-105636,-1793108,None,None,None,None,None,None,None,None,None,None,None,None,9000,None,None,51675
2015-09-30,None,-89388,None,None,None,None,437031,271179,None,-68964,None,-271179,443689,None,None,None,None,None,None,None,None,None,None,None,None,7000,None,None,209253
2015-12-31,None,-794400,None,None,None,None,400493,216509,None,-284347,None,-216509,1086929,None,None,None,None,None,None,None,None,None,None,None,None,3843,None,None,501789
2016-03-31,None,877932,None,None,None,None,400941,244121,None,130720,None,-287871,-735995,None,None,None,None,None,None,None,None,None,None,None,None,12039,None,None,6762
2016-06-30,None,-1262548,None,None,None,None,383458,189183,None,-1546771,None,593951,966693,None,None,None,None,None,None,None,None,None,None,None,None,11000,None,None,-82930
2016-09-30,None,129948,None,None,None,None,369289,122657,None,-4181723,None,-166407,209439,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,-180475
2016-12-31,None,-194207,None,None,None,None,267101,74226,None,4233324,None,-74226,240963,None,None,None,None,None,None,None,None,None,None,-1,None,5385,None,None,909180
2017-03-31,None,3083123,None,None,None,None,381854,219927,None,815593,None,-219927,-2856290,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,58469
2017-06-30,None,119204,None,None,None,None,399188,306638,None,-677973,None,-306638,38054,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,-526128
2017-09-30,None,2027890,None,None,None,None,382694,209002,None,-462433,None,-209002,-1598108,None,None,None,None,None,None,None,None,None,None,None,None,2000,None,None,-274700
2017-12-31,None,-3970818,None,None,None,None,382677,17632,None,102322,None,-17632,4718361,None,None,None,None,None,None,None,None,None,None,None,None,9000,None,None,-860744
2018-03-31,None,-961316,None,None,None,None,376920,0,None,-1995477,None,63533,1285055,None,None,None,None,None,None,None,None,None,None,None,None,62000,None,None,-463008
2018-06-30,None,688800,None,None,None,None,324919,0,None,1511904,None,-81726,-753496,None,None,None,None,None,None,None,None,None,None,None,None,43450,None,None,250205
2018-09-30,None,363762,None,None,None,None,279610,305592,None,-335720,None,-305592,-290567,None,None,None,None,None,None,None,None,None,None,None,None,34000,None,None,-559297
2018-12-31,None,-1319123,None,None,None,None,282975,135757,None,-350290,None,-135757,2204447,None,None,None,None,None,None,None,None,None,None,None,None,32126,None,None,-2813609
2019-03-31,None,665065,None,None,None,None,218510,52243,None,-827084,None,-52243,-807728,None,None,None,None,None,None,None,None,None,None,None,None,28967,None,None,-2494088
2019-06-30,None,2532648,None,None,None,None,304160,20419,None,352280,None,-20419,-2918707,None,None,None,None,None,None,None,None,None,None,None,None,29000,None,None,-1244478
2019-09-30,None,974584,None,None,None,None,312632,71560,None,1910215,None,-71560,-819508,None,None,None,None,None,None,None,None,None,None,None,None,20000,None,None,-1941586
2019-12-31,None,-505444,None,None,None,None,1444472,63750,None,3071810,None,63750,959205,None,None,None,None,None,None,None,None,None,None,None,None,105449,None,None,-1447203
2020-03-31,None,842302,None,None,None,None,374479,18526,None,241530,None,-18526,-1699711,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-638696
2020-06-30,None,-1870445,None,None,None,None,120695,53341,None,1440116,None,-53341,1353241,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1459196
2020-09-30,None,2023207,None,None,None,None,612809,67841,None,633098,None,-67841,-1890414,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1028632
2020-12-31,None,327388,None,None,None,None,179964,24632,None,-487238,None,24628,-29837,None,None,None,None,None,None,None,None,None,None,-5426601,None,None,None,None,-725807
2021-03-31,None,-957000,None,None,None,None,111000,46000,None,-16000,None,-46000,1557000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-422000
2021-06-30,None,909000,None,None,None,None,115000,0,None,-441000,None,3500000,-4283000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2484000
2021-09-30,None,-2282000,None,None,None,None,118000,48000,None,56000,None,-53000,1980000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,594000
2021-12-31,None,-770594,None,None,None,None,208460,23176,None,-53262,None,-23176,1275807,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9037158
2022-03-31,None,2000,None,None,None,None,98000,15000,None,-620000,None,-15000,155000,None,None,None,None,None,None,None,None,None,None,None,None,31000,None,None,-21000
2022-06-30,USD,301000,None,None,None,None,97000,79000,None,215000,None,-79000,-376000,None,None,None,None,None,None,None,None,None,None,None,None,61000,None,None,-399000
2022-09-30,USD,884000,None,None,None,None,96000,27000,None,-881000,None,-27000,-810000,None,None,None,None,None,None,None,None,None,None,None,None,61000,None,None,-969000
2022-12-31,USD,1181000,None,None,None,None,92000,42000,None,837000,None,-42000,-1094000,None,None,None,None,None,None,None,None,None,None,None,None,9000,None,None,-78000
2023-03-31,USD,-1369000,None,None,None,None,80000,56000,None,381000,None,-56000,1409000,None,None,None,None,None,None,None,None,None,None,None,None,7000,None,None,396000
2023-06-30,USD,8000,None,None,None,None,71000,38000,None,305000,None,-38000,0,None,None,None,None,None,None,None,None,None,None,None,None,4000,None,None,-149000
2023-09-30,USD,919000,None,None,None,None,60000,42000,None,-889000,None,-42000,-913000,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,-967000
2023-12-31,USD,-675000,None,None,None,None,68000,85000,None,737000,None,-85000,1617000,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,485000
2024-03-31,USD,-767000,None,None,None,None,62000,154000,None,81000,None,-154000,49000,None,None,None,None,None,None,None,None,None,None,None,None,122000,None,None,-576000
2024-06-30,USD,875000,None,None,None,None,58000,120000,None,266000,None,-120000,-782000,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,-413000
2024-09-30,USD,754000,None,None,None,None,61000,28000,None,-408000,None,-28000,-743000,None,None,None,None,None,None,None,None,None,None,None,None,6000,None,None,-1193000
2024-12-31,USD,-2136000,None,None,None,None,164000,29000,None,-641000,None,-29000,2380000,None,None,None,None,None,None,None,None,None,None,None,None,27000,None,None,683000
2025-03-31,USD,970000,None,None,None,None,163000,20000,None,-175000,None,-20000,-998000,None,None,None,None,None,None,None,None,None,None,None,None,9000,None,None,-416000
2025-06-30,USD,744000,None,None,None,None,159000,22000,None,488000,None,-22000,-876000,None,None,None,None,None,None,None,None,None,None,None,None,8000,None,None,-185000
2025-09-30,USD,586000,None,None,None,None,156000,26000,None,-500000,None,-26000,-191000,None,None,None,None,None,None,None,None,None,None,None,None,1000,None,None,-811000
