fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1999-03-31,1999-03-31,0.1138,None,0,None,pre-market
1999-06-30,1999-07-23,0.16,0.1,0.06,60,pre-market
1999-09-30,1999-10-20,0.22,0.16,0.06,37.5,pre-market
1999-12-31,2000-02-02,0.26,0.23,0.03,13.0435,pre-market
2000-03-31,2000-04-18,0.36,0.28,0.08,28.5714,pre-market
2000-06-30,2000-07-18,0.43,0.4,0.03,7.5,pre-market
2000-09-30,2000-10-17,0.47,0.29,0.18,62.069,pre-market
2000-12-31,2001-02-06,0.5,0.51,-0.01,-1.9608,pre-market
2001-03-31,2001-04-24,0.24,0.25,-0.01,-4,pre-market
2001-06-30,2001-07-25,0.01,0.01,0,0,pre-market
2001-09-30,2001-10-16,-0.15,-0.16,0.01,6.25,pre-market
2001-12-31,2002-02-05,-0.13,-0.25,0.12,48,pre-market
2002-03-31,2002-04-16,-0.09,-0.13,0.04,30.7692,pre-market
2002-06-30,2002-07-30,-0.0918,-0.06,-0.0318,-53,pre-market
2002-09-30,2002-10-16,-0.0746,-0.01,-0.0646,-646,pre-market
2002-12-31,2003-02-04,-0.07,-0.1,0.03,30,pre-market
2003-03-31,2003-04-17,-0.07,-0.08,0.01,12.5,pre-market
2003-06-30,2003-07-22,-0.03,-0.06,0.03,50,pre-market
2003-09-30,2003-10-21,-0.03,-0.02,-0.01,-50,pre-market
2003-12-31,2004-02-03,0.11,0.08,0.03,37.5,pre-market
2004-03-31,2004-04-20,0.31,0.23,0.08,34.7826,pre-market
2004-06-30,2004-07-20,0.37,0.39,-0.02,-5.1282,pre-market
2004-09-30,2004-10-19,0.29,0.26,0.03,11.5385,pre-market
2004-12-31,2005-02-10,0.2,0.1,0.1,100,pre-market
2005-03-31,2005-04-26,0.15,0.1,0.05,50,pre-market
2005-06-30,2005-07-26,0.19,0.16,0.03,18.75,pre-market
2005-09-30,2005-10-27,0.17,0.15,0.02,13.3333,pre-market
2005-12-31,2006-02-16,0.22,0.16,0.06,37.5,pre-market
2006-03-31,2006-04-27,0.35,0.28,0.07,25,pre-market
2006-06-30,2006-07-27,0.48,0.43,0.05,11.6279,pre-market
2006-09-30,2006-10-26,0.5,0.5,0,0,pre-market
2006-12-31,2007-02-15,0.47,0.44,0.03,6.8182,pre-market
2007-03-31,2007-04-26,0.52,0.45,0.07,15.5556,pre-market
2007-06-30,2007-07-26,0.43,0.44,-0.01,-2.2727,pre-market
2007-09-30,2007-10-25,0.38,0.3,0.08,26.6667,pre-market
2007-12-31,2008-02-07,0.33,0.25,0.08,32,pre-market
2008-03-31,2008-04-24,0.39,0.31,0.08,25.8065,pre-market
2008-06-30,2008-07-24,0.21,0.25,-0.04,-16,pre-market
2008-09-30,2008-10-22,0.18,0.15,0.03,20,pre-market
2008-12-31,2009-02-04,-0.1266,-0.06,-0.0666,-111,pre-market
2009-03-31,2009-04-22,-0.23,-0.38,0.15,39.4737,pre-market
2009-06-30,2009-07-22,-0.19,-0.26,0.07,26.9231,pre-market
2009-09-30,2009-10-22,0.03,0.03,0,0,pre-market
2009-12-31,2010-02-03,0.31,0.09,0.22,244.4444,pre-market
2010-03-31,2010-04-21,0.58,0.44,0.14,31.8182,pre-market
2010-06-30,2010-07-21,0.66,0.62,0.04,6.4516,pre-market
2010-09-30,2010-10-20,0.72,0.69,0.03,4.3478,pre-market
2010-12-31,2011-02-02,0.67,0.69,-0.02,-2.8986,pre-market
2011-03-31,2011-04-20,0.73,0.71,0.02,2.8169,pre-market
2011-06-30,2011-07-20,0.73,0.63,0.1,15.873,pre-market
2011-09-30,2011-10-19,0.58,0.48,0.1,20.8333,pre-market
2011-12-31,2012-02-01,0.38,0.24,0.14,58.3333,pre-market
2012-03-31,2012-04-25,0.43,0.38,0.05,13.1579,pre-market
2012-06-30,2012-07-25,0.35,0.37,-0.02,-5.4054,pre-market
2012-09-30,2012-10-24,0.16,0.2,-0.04,-20,pre-market
2012-12-31,2013-01-30,0.1,None,0,None,pre-market
2013-03-31,2013-04-24,0.07,0.03,0.04,133.3333,pre-market
2013-06-30,2013-07-24,0.14,0.13,0.01,7.6923,pre-market
2013-09-30,2013-10-23,0.25,0.21,0.04,19.0476,pre-market
2013-12-31,2014-01-29,0.4,0.36,0.04,11.1111,pre-market
2014-03-31,2014-04-23,0.51,0.42,0.09,21.4286,pre-market
2014-06-30,2014-07-23,0.42,0.28,0.14,50,pre-market
2014-09-30,2014-10-22,0.43,0.36,0.07,19.4444,post-market
2014-12-31,2015-01-28,0.54,0.47,0.07,14.8936,post-market
2015-03-31,2015-04-22,0.66,0.53,0.13,24.5283,post-market
2015-06-30,2015-07-22,0.62,0.61,0.01,1.6393,post-market
2015-09-30,2015-10-21,0.59,0.56,0.03,5.3571,post-market
2015-12-31,2016-01-27,0.34,0.27,0.07,25.9259,post-market
2016-03-31,2016-04-25,0.38,0.33,0.05,15.1515,post-market
2016-06-30,2016-07-27,0.72,0.48,0.24,50,post-market
2016-09-30,2016-10-26,0.88,0.77,0.11,14.2857,post-market
2016-12-31,2017-02-02,1.05,1,0.05,5,pre-market
2017-03-31,2017-04-26,1.27,1.09,0.18,16.5138,post-market
2017-06-30,2017-07-25,1.41,1.41,0,0,post-market
2017-09-30,2017-10-24,1.56,1.46,0.1,6.8493,post-market
2017-12-31,2018-01-31,1.71,1.63,0.08,4.908,post-market
2018-03-31,2018-04-24,2.07,2,0.07,3.5,post-market
2018-06-30,2018-07-24,2.33,2.22,0.11,4.955,post-market
2018-09-30,2018-10-23,1.88,1.72,0.16,9.3023,post-market
2018-12-31,2019-01-29,1.54,1.51,0.03,1.9868,post-market
2019-03-31,2019-04-29,1.12,1.07,0.05,4.6729,post-market
2019-06-30,2019-07-30,1.09,1.1,-0.01,-0.9091,post-market
2019-09-30,2019-10-23,1.12,0.87,0.25,28.7356,post-market
2019-12-31,2020-01-28,1.2,1.07,0.13,12.1495,post-market
2020-03-31,2020-04-28,1.54,1.24,0.3,24.1935,post-market
2020-06-30,2020-07-29,1.62,1.18,0.44,37.2881,post-market
2020-09-30,2020-10-27,1.93,1.78,0.15,8.427,post-market
2020-12-31,2021-01-27,2.34,2.02,0.32,15.8416,post-market
2021-03-31,2021-04-26,2.56,2.2,0.36,16.3636,post-market
2021-06-30,2021-07-28,3.02,2.95,0.07,2.3729,post-market
2021-09-30,2021-10-27,2.79,2.77,0.02,0.722,post-market
2021-12-31,2022-01-26,3.02,2.86,0.16,5.5944,post-market
2022-03-31,2022-04-26,2.71,2.61,0.1,3.8314,post-market
2022-06-30,2022-07-27,2.59,2.31,0.28,12.1212,post-market
2022-09-30,2022-11-02,2.74,2.39,0.35,14.6444,post-market
2022-12-31,2023-02-27,2,1.34,0.66,49.2537,post-market
2023-03-31,2023-05-03,0.48,-0.14,0.62,442.8571,post-market
2023-06-30,2023-08-02,1.32,1.17,0.15,12.8205,post-market
2023-09-30,2023-11-01,1.46,1.02,0.44,43.1373,post-market
2023-12-31,2024-02-07,1.17,0.84,0.33,39.2857,post-market
2024-03-31,2024-05-08,1.18,0.75,0.43,57.3333,post-market
2024-06-30,2024-08-07,1.53,1.07,0.46,42.9907,post-market
2024-09-30,2024-11-06,1.72,1.45,0.27,18.6207,post-market
2024-12-31,2025-02-12,2.15,1.96,0.19,9.6939,post-market
2025-03-31,2025-05-07,1.71,1.45,0.26,17.931,post-market
2025-06-30,2025-08-06,1.77,1.64,0.13,7.9268,post-market
2025-09-30,2025-11-05,1.93,1.83,0.1,5.4645,post-market
2025-12-31,2026-01-28,2.47,2.25,0.22,9.7778,pre-market
