fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2008-12-31,USD,437719000,None,None,None,None,341117000,855530000,None,-18509000,None,-557974000,256216000,None,None,None,None,3192000,3192000,None,None,None,None,-3925000,None,21412000,None,None,-630848000
2009-12-31,USD,415547000,None,None,None,None,262617000,423373000,None,97859000,None,-68532000,-298579000,None,None,None,None,645000,645000,None,None,None,None,-13995000,None,11992000,None,None,166170000
2010-12-31,USD,331454000,None,None,None,None,317116000,206772000,-46191000,22108000,None,-181556000,-29279000,None,None,None,None,114000,114000,None,None,None,None,-11680000,None,8996000,120412000,-207000,-124109000
2011-12-31,USD,567156000,None,None,None,None,311103000,219769000,-47998000,7032000,None,-182317000,-229895000,None,None,None,None,40000,40000,None,None,None,None,-7604000,None,8365000,155380000,436000,133077000
2012-12-31,USD,452498000,None,None,None,None,97201000,323039000,-3652000,-27246000,None,-415769000,-145232000,None,None,None,None,5287000,5287000,None,None,None,None,-7197000,None,7627000,-109363000,-860000,-66803000
2013-12-31,USD,74358000,None,None,None,None,98535000,324426000,-3320000,-41887000,None,456888000,-487421000,None,None,None,None,4097000,4097000,None,None,None,None,-11256000,None,8307000,41100000,-2725000,111976000
2014-02-21,USD,74358000,None,None,None,None,0,0,None,0,None,456888000,-487421000,None,None,None,None,0,0,None,None,None,None,0,None,None,None,None,0
2014-12-31,USD,359485000,None,None,None,None,109345000,336912000,43963000,2627000,None,-335512000,-30071000,None,None,None,None,1018000,1018000,None,None,None,None,-8382000,None,3133000,-1708000,4390000,195550000
2015-02-18,USD,359485000,None,None,None,None,0,0,None,0,None,-335512000,-30071000,None,None,None,None,0,0,None,None,None,None,0,None,None,None,None,0
2015-12-31,USD,110805000,None,None,None,None,120401000,320311000,36354000,492000,None,-295719000,204625000,None,None,None,None,0,0,None,None,None,None,-1121000,None,6543000,17700000,-2011000,-376980000
2016-12-31,USD,38714000,None,None,None,None,114187000,186487000,-22437000,-6957000,None,-147110000,-25524000,None,None,None,None,125708000,125708000,None,None,None,None,-341000,None,5862000,-137545000,-3625000,-81445000
2017-12-31,USD,51638000,None,None,None,None,108745000,231127000,-28424000,-11731000,None,-221127000,77482000,None,None,None,None,0,0,None,None,None,None,-2041999,None,10877000,-90055000,1952000,30052000
2018-12-31,USD,196744000,None,None,None,None,110522000,137083000,20920000,-8940000,None,-136014000,-46186000,None,None,None,None,None,None,None,None,None,None,-1407000,None,9925000,12867000,-1677000,28598000
2019-12-31,USD,169669000,None,None,None,None,122581000,140854000,-3050000,20927000,None,-142385000,-45818000,None,None,None,None,1218000,1218000,None,None,None,None,-1680000,None,11469000,-18534000,None,57919000
2020-12-31,USD,98800000,None,None,None,None,133709000,20244000,-8419000,-10830000,None,-19281000,-52578000,None,None,None,None,10003000,10003000,None,None,None,None,-10625000,None,8568000,26941000,None,20084000
2021-12-31,USD,140117000,None,None,None,None,141514000,8322000,-14154000,-46645000,None,-8271000,-95997000,None,None,None,None,1347000,1347000,None,None,None,None,-2001000,None,7689000,35849000,None,-61684000
2022-12-31,USD,51108000,None,None,None,None,128725000,33504000,-29865000,None,None,-138289000,-44844000,None,None,None,None,1327000,1327000,None,None,None,None,-1902000,None,7451000,-132025000,None,-87784000
2023-12-31,USD,152457000,None,None,None,None,164116000,19588000,None,-1,None,-18659000,25109000,None,None,None,None,58196000,58196000,None,None,None,None,-11988000,None,6510000,None,None,-10838000
2024-12-31,USD,186028000,None,None,None,None,137202000,23303000,None,None,None,-22840000,-125310000,None,None,None,None,None,None,None,None,None,None,-29620000,None,7266000,None,None,55637000
2025-12-31,USD,136749000,None,None,None,None,134538000,16342000,None,None,None,-16342000,-45059000,None,None,None,None,None,None,None,None,None,None,-30214000,None,6568000,None,None,30827000
