fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,87530000,None,None,None,None,33515000,61461000,None,1702000,None,-151633000,10716000,None,None,None,None,1059000,1059000,None,None,None,None,-149000,None,1565000,None,None,56193000
2006-06-30,USD,61795000,None,None,None,None,35118000,64333000,None,None,None,-60149000,-1958000,None,None,None,None,804000,804000,None,None,None,None,-76000,None,None,None,None,69944000
2006-09-30,USD,192261000,None,None,None,None,64400000,127592000,None,None,None,-926980000,822957000,None,None,None,None,805000,805000,None,None,None,None,-41000,None,33431000,None,None,57833000
2006-12-31,USD,172450000,None,None,None,None,62891000,215705000,None,198074000,None,-241168000,146545000,None,None,None,None,945000,945000,None,None,None,None,-50000000,None,9364000,None,None,163424000
2007-03-31,USD,-63054000,None,None,None,None,70613000,182282000,None,-137249000,None,77795000,-37984000,None,None,None,None,945000,945000,None,None,None,None,-3956000,None,3744000,None,None,56765000
2007-06-30,USD,186745000,None,None,None,None,74371000,249200000,None,None,None,-239216000,-35066000,None,None,None,None,945000,945000,None,None,None,None,-13000,None,8416000,None,None,58647000
2007-09-30,USD,156837000,None,None,None,None,87201000,253171000,None,None,None,-254299000,51143000,None,None,None,None,945000,945000,None,None,None,None,-5852000,None,-10481000,None,None,83773000
2007-12-31,USD,135798000,None,None,None,None,106239000,258943000,None,-6805000,None,-323934000,228352000,None,None,None,None,881000,881000,None,None,None,None,-83000,None,17302000,None,None,121293000
2008-03-31,USD,125566000,None,None,None,None,86086000,241550000,None,31272000,None,-125847000,86787000,None,None,None,None,881000,881000,None,None,None,None,-3309000,None,8079000,None,None,75216000
2008-06-30,USD,64763000,None,None,None,None,87237000,313250000,None,None,None,-191700000,-26420000,None,None,None,None,880000,880000,None,None,None,None,86000,None,5473000,None,None,91782000
