fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2007-12-31,USD,20040000,None,None,None,None,10796000,1049000,None,10200000,None,-1045000,4083000,None,None,None,None,None,None,None,None,None,None,None,None,1364000,None,None,-1057000
2008-12-31,USD,23411000,None,None,None,None,10810000,3160000,None,-11716000,None,-3113000,-2265000,None,None,None,None,None,None,None,None,None,None,-1101000,None,1152000,None,None,11471000
2009-12-31,USD,25571000,None,None,None,None,11958000,8200000,None,2105000,None,-8200000,-1850000,None,None,None,None,None,None,None,None,None,None,-1000000,None,732000,None,None,9843000
2010-12-31,USD,15777000,None,None,None,None,11705000,3009000,None,3216000,None,-2783000,-61918000,None,None,None,None,8222000,8222000,None,None,None,None,-166000,None,4029000,None,None,1662000
2011-12-31,USD,47728000,None,None,None,None,8176000,2373000,2974000,-524000,None,-2306000,-26139000,None,None,None,None,25793000,25793000,None,None,None,None,1343000,None,1873000,19283000,None,19040000
2012-12-31,USD,15619000,None,None,None,None,8018000,1446000,8335000,-6287000,None,-1366000,-29549000,None,None,None,None,18231000,18231000,None,None,None,None,0,None,2166000,-15296000,None,6012000
2013-12-31,USD,32248000,None,None,None,None,8693000,2775000,-16643000,6445000,None,-29509000,-7011000,None,None,None,None,18699000,18699000,None,None,None,None,-160000,None,2587000,-4272000,None,11639000
2014-12-31,USD,53747000,None,None,None,None,9225000,5254000,-4201000,-3963000,None,-90929000,41513000,None,None,None,None,19598000,19598000,None,None,None,None,-97000,None,2868000,4331000,None,39961000
2015-12-31,USD,56465000,None,None,None,None,12281000,10009000,-7094000,-5292000,None,-21827000,-21989000,None,None,None,None,20173000,20173000,None,None,None,None,-27000,None,3275000,12649000,None,44176000
2016-12-31,USD,69920000,None,None,None,None,16742000,9830000,2419000,605000,None,-191174000,103019000,None,None,None,None,21451000,21451000,None,None,None,None,0,None,2898000,-18235000,None,39009000
2017-12-31,USD,67171000,None,None,None,None,18584000,8380000,-1154000,894000,None,-15765000,-33140000,None,None,None,None,21974000,21974000,None,None,None,None,-923000,None,3500000,18266000,None,55324000
2018-12-31,USD,58181000,None,None,None,None,19085000,9690000,-511000,-12347000,None,-9690000,-57546000,None,None,None,None,24383000,24383000,None,None,None,None,-23000,None,4550000,-9055000,None,43905000
2019-12-31,USD,77296000,None,None,None,None,19212000,11533000,-7747000,4054000,None,-11533000,-57918000,None,None,None,None,25183000,25183000,None,None,None,None,-50000,None,3239000,7845000,None,49166000
2020-12-31,USD,53366000,None,None,None,None,19737000,14490000,3038000,-1801000,None,-14490000,-33511000,None,None,None,None,25926000,25926000,None,None,None,None,-72000,None,2830000,5365000,None,-86553000
2021-12-31,USD,60535000,None,None,None,None,20316000,11208000,12093000,-24276000,None,-11208000,-53393000,None,None,None,None,26522000,26522000,None,None,None,None,0,None,5794000,-4066000,None,30691000
2022-12-31,USD,40030000,None,None,None,None,20938000,12047000,-14253000,-32483000,None,-12047000,-44277000,None,None,None,None,27026000,27026000,None,None,None,None,-6001000,None,6730000,-16294000,None,38609000
2023-12-31,USD,12469000,None,None,None,None,21662000,10521000,None,-3888000,None,-10521000,1538000,None,None,None,None,27441000,27441000,None,None,None,None,0,None,953000,None,None,23723000
2024-12-31,USD,41131000,None,None,None,None,17890000,7810000,None,3356000,None,56792000,-116960000,None,None,None,None,27477000,27477000,None,None,None,None,0,None,4860000,None,None,56151000
2025-12-31,USD,74397000,None,None,None,None,15359000,11133000,None,-672000,None,-37460000,-33759000,None,None,None,None,27936000,27936000,None,None,None,None,-6000000,None,6722000,None,None,46897000
