fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,213682000,None,None,None,None,-9089000,168494000,None,47233000,None,-136378000,-141080000,None,None,None,None,27512000,27512000,None,None,None,None,763918000,None,55229000,None,None,22384000
2006-03-31,USD,-10375000,None,None,None,None,111224000,87115000,None,-20000000,None,-21950000,54421000,None,None,None,None,30274000,30274000,None,None,None,None,177117000,None,4338000,None,None,-30237000
2006-06-30,USD,247540000,None,None,None,None,116990000,114568000,None,-16000000,None,-104573000,-127658000,None,None,None,None,33894000,33894000,None,None,None,None,-40631000,None,8116000,None,None,156227000
2006-09-30,USD,449581000,None,None,None,None,110242000,113189000,None,None,None,-62948000,-292275000,None,None,None,None,30549000,30549000,None,None,None,None,-78223000,None,7433000,None,None,135794000
2006-12-31,USD,146498000,None,None,None,None,99898000,131504000,None,7825000,None,-105342000,-35727000,None,None,None,None,33636000,33636000,None,None,None,None,24517000,None,2256000,None,None,99247000
2007-03-31,USD,-172669000,None,None,None,None,83399000,106967000,None,None,None,-103843000,213319000,None,None,None,None,28439000,28439000,None,None,None,None,147300000,None,6751000,None,None,4407000
2007-06-30,USD,220884000,None,None,None,None,84041000,161326000,None,None,None,-128430000,464184000,None,None,None,None,28695000,28695000,None,None,None,None,23000000,None,13180000,None,None,184963000
2007-09-30,USD,280397000,None,None,None,None,87456000,61116000,None,None,None,-85933000,-648648000,None,None,None,None,41966000,41966000,None,None,None,None,None,None,7552000,None,None,134672000
2007-12-31,USD,287425000,None,None,None,None,90947000,98940000,None,-23133000,None,-120941000,-20420000,None,None,None,None,32669000,32669000,None,None,None,None,174051000,None,9904000,None,None,173150000
2008-03-31,USD,-126200000,None,None,None,None,82300000,69500000,None,None,None,-25100000,-105600000,None,None,None,None,33100000,33100000,None,None,None,None,23000000,None,38600000,None,None,37100000
2008-06-30,USD,286800000,None,None,None,None,84900000,66900000,None,None,None,-69200000,-52300000,None,None,None,None,51900000,51900000,None,None,None,None,22900000,None,8300000,None,None,80900000
2008-09-30,USD,235000000,None,None,None,None,57200000,40100000,None,None,None,-120700000,-62100000,None,None,None,None,37500000,37500000,None,None,None,None,5700000,None,4900000,None,None,173300000
2008-12-31,USD,15900000,None,None,None,None,49000000,54000000,None,39300000,None,-54500000,-46900000,None,None,None,None,36900000,36900000,None,None,None,None,7400000,None,4100000,None,None,96700000
2009-03-31,USD,4800000,None,None,None,None,44400000,19600000,None,None,None,-110400000,-13500000,None,None,None,None,36800000,36800000,None,None,None,None,1500000,None,3300000,None,None,76200000
2009-06-30,USD,347700000,None,None,None,None,44400000,25600000,None,0,None,-99900000,-48500000,None,None,None,None,44600000,44600000,None,None,None,None,11900000,None,7800000,None,None,187800000
2009-09-30,USD,314300000,None,None,None,None,46500000,26500000,None,0,None,-16200000,-29600000,None,None,None,None,44400000,44400000,None,None,None,None,12100000,None,5700000,None,None,236400000
2009-12-31,USD,157400000,None,None,None,None,52100000,53000000,None,-11700000,None,32400000,-25600000,None,None,None,None,44600000,44600000,None,None,None,None,17600000,None,6000000,None,None,222800000
2010-03-31,USD,86000000,None,None,None,None,47000000,23000000,None,0,None,-118400000,-39300000,None,None,None,None,44700000,44700000,None,None,None,None,4800000,None,8900000,None,None,105400000
2010-06-30,USD,309600000,None,None,None,None,45000000,28400000,None,0,None,-113900000,-58700000,None,None,None,None,52900000,52900000,None,None,None,None,2300000,None,6700000,None,None,238300000
2010-09-30,USD,330300000,None,None,None,None,41800000,26300000,None,0,None,11400000,-386900000,None,None,None,None,52000000,52000000,None,None,None,None,6400000,None,5800000,None,None,257000000
2010-12-31,USD,23800000,None,None,None,None,68500000,100200000,None,-10100000,None,-46500000,477300000,None,None,None,None,52400000,52400000,None,None,None,None,25000000,None,6000000,None,None,109200000
2011-03-31,USD,45000000,None,None,None,None,51000000,34300000,None,0,None,-144600000,-50100000,None,None,None,None,52100000,52100000,None,None,None,None,4300000,None,8300000,-149700000,13800000,82700000
2011-06-30,USD,226800000,None,None,None,None,56100000,38200000,None,0,None,-47200000,-75200000,None,None,None,None,60000000,60000000,None,None,None,None,2000000,None,6100000,104400000,-1900000,223800000
2011-09-30,USD,331600000,None,None,None,None,54200000,53800000,None,0,None,-79100000,-431000000,None,None,None,None,58800000,58800000,None,None,None,None,-268900000,None,5000000,-178500000,-18500000,197000000
2011-12-31,USD,264700000,None,None,None,None,55800000,109100000,None,-17100000,None,-67200000,-108800000,None,None,None,None,58000000,58000000,None,None,None,None,-50000000,None,5300000,None,None,173600000
2012-03-31,USD,50400000,None,None,None,None,53400000,33800000,None,0,None,-258200000,-45900000,None,None,None,None,57800000,57800000,None,None,None,None,0,None,4800000,None,None,79400000
2012-06-30,USD,347000000,None,None,None,None,58400000,47600000,None,0,None,-2294500000,1629500000,None,None,None,None,61000000,61000000,None,None,None,None,0,None,5300000,None,None,98700000
2012-09-30,USD,442600000,None,None,None,None,80200000,62000000,None,0,None,-61800000,-326300000,None,None,None,None,60200000,60200000,None,None,None,None,6600000,None,5000000,None,None,201400000
2012-12-31,USD,143700000,None,None,None,None,80700000,78900000,None,54100000,None,-20600000,-85900000,None,None,None,None,58200000,58200000,None,None,None,None,6700000,None,-1100000,None,None,59600000
2013-03-31,USD,118400000,None,None,None,None,80200000,68300000,None,0,None,-173900000,-35200000,None,None,None,None,58200000,58200000,None,None,None,None,27200000,None,11100000,-90700000,-21800000,37000000
