fiscalDateEnding,reportedEPS
1996-12-31,0.56
1997-12-31,0.92
1998-12-31,1.09
1999-12-31,1.3
2000-12-31,1.54
2001-12-31,1.63
2002-12-31,2.28
2003-12-31,2.36
2004-12-31,2.36
2005-12-31,1.6
2006-12-31,1.9636
2007-12-31,2.79
2008-12-31,2.77
2009-12-31,3.8
2010-12-31,3.56
2011-12-31,3.77
2012-12-31,3.91
2013-12-31,3.94
2014-12-31,4.13
2015-12-31,3.76
2016-12-31,3.14
2017-12-31,5.41
2018-12-31,5.04
2019-12-31,4.54
2020-12-31,3.92
2021-12-31,4.15
2022-12-31,4.1
2023-12-31,5.43
2024-12-31,5.13
2025-12-31,5.43
2026-03-31,0
