fiscalDateEnding,reportedEPS
1996-12-31,1.46
1997-12-31,1.48
1998-12-31,1.08
1999-12-31,1.3
2000-12-31,1.91
2001-12-31,1.42
2002-12-31,1.73
2003-12-31,0.94
2004-12-31,2.03
2005-12-31,1.71
2006-12-31,3.66
2007-12-31,3.81
2008-12-31,-0.57
2009-12-31,3.6
2010-12-31,3.78
2011-12-31,2.69
2012-12-31,2.15
2013-12-31,3.04
2014-12-31,2.67
2015-12-31,2.36
2016-12-31,2.78
2017-12-31,2.83
2018-12-31,2.12
2019-12-31,3.41
2020-12-31,0.6748
2021-12-31,4.6022
2022-12-31,4.7791
2023-12-31,6.3
2024-12-31,6.3983
2025-12-31,7.9769
2026-03-31,0
