fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2012-12-31,USD,3455211,None,None,None,None,7083067,41466052,None,-882345,None,-41466052,35132791,None,None,None,None,77,77,None,None,None,None,None,None,343226,None,None,-4658219
2013-03-31,None,-5520297,None,None,None,None,4224163,10881669,None,-1927806,None,-9845013,11367373,None,None,None,None,10095,10095,None,None,None,None,-120000,None,90850,None,None,-496438
2013-06-30,None,-1841972,None,None,None,None,4615932,7563550,None,-1203738,None,-6647550,14510328,None,None,None,None,77,77,None,None,None,None,None,None,90851,None,None,-241438
2013-12-31,USD,9567782,None,None,None,None,13180511,40217071,None,-330799,None,-40162071,33791322,None,None,None,None,60,60,None,None,None,None,None,None,498147,None,None,-14823247
2014-03-31,None,-10382207,None,None,None,None,7833684,55288361,None,-378671,None,-55273361,62395196,None,None,None,None,None,None,None,None,None,None,None,None,97063,None,None,-2738281
2014-06-30,None,9320082,None,None,None,None,7455407,19840107,None,1023552,None,-19279912,12251974,None,None,None,None,5087,5087,None,None,None,None,None,None,97065,None,None,2191896
2014-12-31,USD,8247000,None,None,None,None,35627165,111690000,None,-1055660,None,-101564915,103126000,None,None,None,None,12000,12000,None,None,None,None,51768502,None,None,None,None,-7218176
2015-03-31,None,21955958,None,None,None,None,17868416,10287024,None,-762325,None,-10126887,-14324371,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1179739
2015-06-30,None,21955958,None,None,None,None,17868416,10287023,None,-762324,None,-10126887,-14324371,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1179738
2015-09-30,USD,9843605,None,None,None,None,17959432,3900859,None,-579693,None,-3080408,-11257644,None,None,None,None,None,None,None,None,None,None,-711,None,1298376,None,None,-4491101
