fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2014-12-31,USD,110380,110380,34358,34358,None,None,None,None,None,None,None,None,None,None,27561,48461,None,3000,3000,3000,None,None,None,3000,None,None,None,None,None,3000,None,107380,None,-88930,1960,233331
2015-12-31,USD,1130269,644392,444775,444775,4156,51535,485877,10660464,0,120833,120833,361049,None,0,195461,0,None,68094,68094,14387,None,None,18554,66894,0,254089,2121275,None,18554,1200,0,521707,0,-513489,2504,737916
2016-12-31,USD,96971,90976,48787,48787,4959,2210,5995,12081816,0,0,0,0,None,3960.50,35020,0,None,168498,168498,10171,None,None,50000,95506,0,4964941,50000,None,50000,72992,0,-142816,0,-1231162,2521,836628
2017-12-31,USD,18263385,2702401,186722,186722,615096,1900583,15560984,9147100,0,0,0,0,None,36623.03,0,30021,None,58356449,35423566,5360537,None,None,9645154,22932883,0,5081688,9645154,None,14726844,82828,17851195,-40093064,0,-42019595,89,792391
2018-12-31,USD,41363712,4262961,2293107,2293107,163800,1658228,37100751,32571920,0,0,0,0,None,0,0,147826,None,50563534,26433022,8121162,None,None,14311639,24130512,0,7918872,14169139,None,22230511,4000221,16211640,-9199822,0,-52115183,1776,3513513
2019-12-31,USD,35229650,3178099,3324,3324,515630,2659145,32051551,27668925,None,None,None,None,None,None,None,234240,None,67934291,45006407,11044479,None,None,28046840,22927884,None,5415271,28046840,None,33462111,5915088,None,-32704641,None,-123033485,2740,24094420
2020-12-31,USD,38415395,11215889,10617495,10617495,150504,272890,27199506,-11154374,None,None,None,None,None,4117139,None,175000,None,58420895,20933932,4288794,None,None,11071692,37486963,0,19631659,11071692,None,30703351,5573446,15528135,-20005500,None,-133289248,4296,29359993
2021-12-31,USD,42872702,15297943,11492702,11492702,0,3175636,27574759,23629348,None,450221,450221,None,None,2500000,None,629605,None,45218110,16535206,3245566,None,None,6007071,28682904,700283,9168889,5855265,None,15724437,7282569,18965538,-2345408,None,-165793571,6508,55222768
2022-12-31,USD,55916349,10762587,8868566,8868566,446690,660755,45153762,22903154,None,422515,422515,None,None,20784866,None,786576,None,55631653,27436768,4916243,None,None,15594164,28194885,11788486,9168889,11704929,None,24763053,6926361,19500064,284696,None,-167239243,6680,66316058
2023-12-31,USD,64725176,37802142,1318854,1318854,129991,741243,26923034,None,None,2026167,2026167,None,None,18780000,1347907,34264147,None,109730475,77006276,3372106,None,None,45764281,32724199,12874944,44152500,804656,None,47100300,27869889,21288799,-43531447,None,-225292335,7627,75422390
2024-12-31,USD,205013999,11325039,604485,604485,959989,1173909,193688960,None,None,None,None,None,None,1706244,587357,7999299,None,286923743,84802847,4247649,None,None,46896323,202120896,22959463,151841169,45714080,None,220514712,33658875,28502507,-80348078,None,-266763049,7802,77222990
