fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2014-12-31,USD,None,None,None,None,-84951,84951,None,84951,None,None,None,0,None,None,None,3978,-88930,1,None,None,None,-84951,-80973,-88930
2015-12-31,USD,2207,62429,60222,60222,-404886,376926,1760594,407093,None,None,None,0,None,0,None,30167,-444455,-19896,None,-9440558,None,-404886,-374719,-424559
2016-12-31,USD,66360,147282,80922,80922,-754906,338384,1760594,376884,None,None,36290,0,None,0,None,38500,-719163,-1490,None,-719163,None,-719160,-680660,-717673
2017-12-31,USD,-497582,20820998,21318580,21318580,-14018886,8922539,6850062,13271304,None,-737107,298721,1035828,None,0,None,3061992,-14025466,343099,None,-14025466,None,-13493916,-10431924,-14368565
2018-12-31,USD,3357219,31524825,28167606,28167606,-12304296,11354835,3815235,15661515,None,-1795425,164166,1959591,None,0,None,4306680,-12757312,-724337,None,-12757312,None,-10797720,-6491040,-12908576
2019-12-31,USD,-5831282,24477707,30308989,30308989,-59954174,19101188,7236652,54122892,None,-10468969,164686,10633655,None,None,None,6245809,-70918302,12683856,None,-70918302,None,-60284647,-54038838,-70918302
2020-12-31,USD,-4047577,1059691,5107268,5107268,-16447365,7562232,3998885,12399788,None,-3188953,205857,3394810,None,6820949,None,4837556,-10255763,5877069,None,-6243122,None,-6860949,-2023393,-10255763
2021-12-31,USD,-639795,7755306,8395101,8395101,-28223408,23260564,18098670,27583613,None,-3937921,230529,4168450,None,None,None,4323049,-28568867,3935456,None,-32394323,None,-28335869,-24012820,-32504323
2022-12-31,USD,14001564,39474269,25472705,25472705,-19487321,5123786,28134883,33488885,None,-1395171,30982,1426153,None,1096283,None,3525138,-1445672,-23977845,None,-23077312,None,-19519,3505619,-1445672
2023-12-31,USD,1251366,13234399,11983033,11983033,-36375202,12212533,11313837,37626568,None,-1462598,38088,1988074,None,None,None,3546117,-38724963,-2,None,8403687,None,-36736889,-33190772,-38527408
2024-12-31,USD,-2179274,383234,2562508,2562508,-33089062,23650280,2148132,30909788,None,-6919881,1101578,8021459,None,None,None,5102825,-40196740,None,None,-40196740,None,-32175281,-27072456,-40108926
