fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2015-12-31,2015-12-31,-0.0511,None,0,None,pre-market
2016-03-31,2016-03-31,-0.0025,None,0,None,pre-market
2016-06-30,2016-06-30,0.0585,None,0,None,pre-market
2017-03-31,2017-03-31,-6.4528,None,0,None,pre-market
2017-06-30,2017-06-30,-4.7125,None,0,None,pre-market
2017-09-30,2017-09-30,-2.0306,None,0,None,pre-market
2017-12-31,2017-12-31,-6.0643,None,0,None,pre-market
2018-03-31,2018-04-23,-6.07,None,0,None,pre-market
2018-06-30,2018-08-14,-2.1,None,0,None,pre-market
2018-09-30,2018-11-14,-3.49,None,0,None,pre-market
2018-12-31,2018-12-31,-0.269,None,0,None,pre-market
2019-03-31,2019-05-16,-0.43,None,0,None,post-market
2019-06-30,2019-08-12,-0.38,-0.38,0,0,post-market
2019-09-30,2019-11-18,-0.3,-0.41,0.11,26.8293,pre-market
2019-12-31,2019-12-31,-0.45,-0.18,-0.27,-150,pre-market
2020-03-31,2020-05-29,-0.45,-0.18,-0.27,-150,post-market
2020-06-30,2020-07-23,-0.21,-0.13,-0.08,-61.5385,post-market
2020-09-30,2020-10-30,-0.09,-0.09,0,0,pre-market
2020-12-31,2021-03-11,-0.28,-0.07,-0.21,-300,post-market
2021-03-31,2021-05-12,-0.14,-0.1,-0.04,-40,post-market
2021-06-30,2021-08-16,-0.13,-0.06,-0.07,-116.6667,post-market
2021-09-30,2021-11-15,-0.15,-0.06,-0.09,-150,pre-market
2021-12-31,2022-03-29,-0.17,-0.05,-0.12,-240,post-market
2022-03-31,2022-05-16,-0.04,-0.02,-0.02,-100,post-market
2022-06-30,2022-08-15,-0.04,-0.05,0.01,20,post-market
2022-09-30,2022-11-14,-0.08,-0.03,-0.05,-166.6667,post-market
2022-12-31,2023-03-30,-0.17,-0.03,-0.14,-466.6667,post-market
2023-03-31,2023-05-15,0.04,-0.06,0.1,166.6667,post-market
2023-06-30,2023-08-14,-0.01,-0.04,0.03,75,post-market
2023-09-30,2023-11-13,0.05,-0.14,0.19,135.7143,post-market
2023-12-31,2024-03-28,-0.14,-0.04,-0.1,-250,post-market
2024-03-31,2024-05-20,-0.03,-0.06,0.03,50,post-market
2024-06-30,2024-08-14,-0.09,-0.07,-0.02,-28.5714,post-market
2024-09-30,2024-11-14,-0.13,-0.1,-0.03,-30,post-market
2024-12-31,2025-03-27,-0.13,-0.11,-0.02,-18.1818,pre-market
2025-03-31,2025-05-19,-0.23,-0.13,-0.1,-76.9231,pre-market
2025-06-30,2025-08-19,-0.1,-0.05,-0.05,-100,pre-market
2025-09-30,2025-11-13,-0.074,0.03,-0.104,-346.6667,pre-market
2025-12-31,2026-03-27,0,-0.0902,0.0902,100,pre-market
