fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,455569000,None,None,None,None,144767000,1166084000,None,20841000,None,-246221000,59444000,None,None,None,None,332552000,332552000,None,None,None,None,970695000,None,None,None,None,428259000
2007-12-31,USD,665989000,None,None,None,None,191270000,1718136000,None,-3515000,None,-1507611000,584056000,None,None,None,None,384502000,384502000,None,None,None,None,1340857000,None,None,None,None,392565000
2008-12-31,USD,567599000,None,None,None,None,206518000,655189000,None,None,None,-781350000,262429000,None,None,None,None,469024000,469024000,None,None,None,None,-66803000,None,None,None,None,249902000
2009-12-31,USD,403582000,None,None,None,None,227776000,517784000,None,0,None,-343236000,-74465000,None,None,None,None,331024000,331024000,None,None,None,None,-31783000,None,None,None,None,6061000
2010-12-31,USD,479935000,None,None,None,None,247637000,224457000,-17388000,0,None,37904000,-514743000,None,None,None,None,306964000,306964000,None,None,None,None,-80852000,None,None,3096000,None,161651000
2011-12-31,USD,448613000,None,None,None,None,251139000,381195000,None,0,None,-20760000,-440125000,None,None,None,None,353764000,353764000,None,None,None,None,-6003000,None,None,None,None,182090000
2012-12-31,USD,479054000,None,None,None,None,262742000,554956000,2940000,0,None,-51000000,-399061000,None,None,None,None,382722000,382722000,None,None,None,None,-665947000,None,17907000,28993000,None,280275000
2013-12-31,USD,570035000,None,None,None,None,257855000,107868000,7213000,0,None,72235000,-635377000,None,None,None,None,400354000,400354000,None,None,None,None,657536000,None,18897000,6893000,None,241353000
2014-12-31,USD,629343000,None,None,None,None,273093000,47323000,-8060000,0,None,126705000,-717494000,None,None,None,None,427873000,427873000,None,None,None,None,515700000,None,17879000,38554000,None,435880000
2015-12-31,USD,493701000,None,None,None,None,344527000,10531000,-2867000,0,None,21365000,-512854000,None,None,None,None,455833000,455833000,None,None,None,None,-175000000,None,18465000,2212000,None,900143000
2016-12-31,USD,592096000,None,None,None,None,355320000,12614000,-6571000,23571000,None,165383000,-804527000,None,None,None,None,474045000,474045000,None,None,None,None,1400000000,None,19071000,-47048000,None,386138000
2017-12-31,USD,614181000,None,None,None,None,360811000,309557000,-7934000,25299000,None,-294280000,-223874000,None,None,None,None,506172000,506172000,None,None,None,None,-225000000,None,21563000,96027000,None,439671000
2018-12-31,USD,637936000,None,None,None,None,310380000,230224000,5229000,-13592000,None,253645000,-986513000,None,None,None,None,529756000,529756000,None,None,None,None,-75126000,None,18221000,-94932000,None,498463000
2019-12-31,USD,583628000,None,None,None,None,277879000,128195000,34160000,3611000,None,-120421000,-482841000,None,None,None,None,531565000,531565000,None,None,None,None,-575000000,None,20200000,-19634000,None,413561000
2020-12-31,USD,589913000,None,None,None,None,288955000,227218000,-559000,559000,None,-33273000,-387399000,None,None,None,None,379874000,379874000,None,None,None,None,1490000000,None,23685000,169241000,None,1002877000
2021-12-31,USD,618875000,None,None,None,None,395320000,216811000,-18079000,18079000,None,-476259000,-101141000,None,None,None,None,382132000,382132000,None,None,None,None,500000000,None,23150000,41475000,None,849696000
2022-12-31,USD,861114000,None,None,None,None,491409000,17432000,-9104000,9104000,None,-63217000,-982731000,None,None,None,None,544740000,544740000,None,None,None,None,-3441000,None,26639000,-184834000,None,114534000
2023-12-31,USD,1071607000,None,None,None,None,507265000,264395000,None,-18453000,None,-136983000,-300696000,None,None,None,None,657460000,657460000,None,None,None,None,-1491000,None,33054000,None,None,665949000
2024-12-31,USD,1005621000,None,None,None,None,603685000,324465000,None,None,None,-318541000,-781106000,None,None,None,None,685899000,685899000,None,None,None,None,-26719000,None,34900000,None,None,419439000
2025-12-31,USD,1120015000,None,None,None,None,627090000,347616000,None,None,None,-376672000,-1220280000,None,None,None,None,714576000,714576000,None,None,None,None,-123809000,None,33225000,None,None,581484000
