Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
MSI,Common Stock,Motorola Solutions Inc,"Motorola Solutions, Inc., is an American data communications and telecommunications equipment provider that succeeded Motorola, Inc., following the spinoff of the mobile phone division into Motorola Mobility in 2011. The company is headquartered in Chicago, Illinois.",68505,NYSE,USD,USA,TECHNOLOGY,COMMUNICATION EQUIPMENT,"500 WEST MONROE STREET, CHICAGO, IL, UNITED STATES, 60661",https://www.motorolasolutions.com,December,2025-12-31,72255357000,3523000000,34.12,2.358,14.54,4.48,0.0104,12.74,70.12,0.184,0.278,0.114,1.042,11682000000,6051000000,12.74,0.086,0.123,505.45,5,8,2,0,0,34.12,25.71,6.19,29.76,6.88,22.33,0.992,488.95,358.41,453.59,429.86,166204000,164907000,0.396,88.144,2026-04-15,2026-03-20
