fiscalDateEnding,reportedEPS
1996-12-31,1.06
1997-12-31,1.02
1998-12-31,0.99
1999-12-31,1.17
2000-12-31,1.67
2001-12-31,2.08
2002-12-31,1.79
2003-12-31,1.86
2004-12-31,1.87
2005-12-31,2.07
2006-12-31,2.23
2007-12-31,2.6
2008-12-31,2.02
2009-12-31,1.96
2010-12-31,3.13
2011-12-31,2.75
2012-12-31,2.42
2013-12-31,2.46
2014-12-31,2.45
2015-12-31,2.2
2016-12-31,2.46
2017-12-31,2.25
2018-12-31,2.4
2019-12-31,2.46
2020-12-31,2.39
2021-12-31,1.05
2022-12-31,1.4
2023-12-31,1.6
2024-12-31,1.68
2025-12-31,1.7671
