fiscalDateEnding,reportedEPS
1996-12-31,0.27
1997-12-31,0.36
1998-12-31,0.56
1999-12-31,0.6
2000-12-31,0.78
2001-12-31,0.51
2002-12-31,0.24
2003-12-31,0.37
2004-12-31,0.42
2005-12-31,0.62
2006-12-31,0.72
2007-12-31,0.62
2008-12-31,0.39
2009-12-31,0.18
2010-12-31,0.73
2011-12-31,0.42
2012-12-31,0.56
2013-12-31,1.12
2014-12-31,2.02
2015-12-31,3.53
2016-12-31,3.75
2017-12-31,3.5
2018-12-31,4.26
2019-12-31,4.28
2020-12-31,-6.1
2021-12-31,-2.16
2022-12-31,1.1
2023-12-31,1.57
2024-12-31,0.93
2025-12-31,0.99
2026-03-31,0.45
