fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,782000,None,None,None,None,1178000,6027000,None,-3072000,None,-4125000,26000,None,None,None,None,49999690,49999690,None,None,None,None,26000,None,None,None,None,4654000
2006-03-31,USD,7393000,None,None,None,None,1270000,3137000,None,None,None,-6740000,26000,None,None,None,None,None,None,None,None,None,None,26000,None,None,None,None,4562000
2006-06-30,USD,5359000,None,None,None,None,1372000,4594000,None,None,None,-6413000,1000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5396000
2006-09-30,USD,42000,None,None,None,None,1611000,1665000,None,None,None,-6208000,290000,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,5765000
2006-12-31,USD,15467000,None,None,None,None,1477000,6134000,None,None,None,-10234000,-290000,None,None,None,None,None,None,None,None,None,None,None,None,13000,None,None,5286000
2007-03-31,USD,-4215000,None,None,None,None,1907000,11959000,None,-17434000,None,185000,-290000,None,None,None,None,None,None,None,None,None,None,None,None,-60000,None,None,3184000
2007-06-30,USD,11197000,None,None,None,None,2031000,517000,None,8700000,None,-5862000,None,None,None,None,None,None,None,None,None,None,None,None,None,-15000,None,None,4718000
2007-09-30,USD,1777000,None,None,None,None,2027000,1740000,None,-1830000,None,-3919000,None,None,None,None,None,None,None,None,None,None,None,None,None,5000,None,None,5130000
2007-12-31,USD,11452000,None,None,None,None,2198000,558000,None,6210000,None,-9839000,-368000,None,None,None,None,None,None,None,None,None,None,None,None,-68000,None,None,4804000
2008-03-31,USD,448000,None,None,None,None,2232000,1562000,None,-7372000,None,-1007000,-85000,None,None,None,None,None,None,None,None,None,None,-85000,None,-56000,None,None,3344000
2008-06-30,USD,3165000,None,None,None,None,2359000,2732000,None,None,None,-5405000,None,None,None,None,None,None,None,None,None,None,None,None,None,2134000,None,None,3503000
2008-09-30,USD,3953000,None,None,None,None,2531000,1345000,None,None,None,-717000,None,None,None,None,None,None,None,None,None,None,None,None,None,286000,None,None,5406000
