fiscalDateEnding,reportedEPS
1996-06-30,1.08
1997-06-30,1.23
1998-06-30,1.36
1999-06-30,1.45
2000-06-30,1.48
2001-06-30,1.57
2002-06-30,1.81
2003-06-30,2.04
2004-06-30,2.33
2005-06-30,2.66
2006-06-30,2.66
2007-06-30,3.04
2008-06-30,3.5
2009-06-30,3.61
2010-06-30,4.06
2011-06-30,3.95
2012-06-30,3.89
2013-06-30,4.06
2014-06-30,4.25
2015-06-30,4.05
2016-06-30,3.67
2017-06-30,3.92
2018-06-30,4.22
2019-06-30,4.53
2020-06-30,5.12
2021-06-30,5.66
2022-06-30,5.81
2023-06-30,5.9
2024-06-30,6.59
2025-06-30,6.83
2026-03-31,5.5
