fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-09-30,USD,45034000,57960000,12926000,12926000,31450000,11644000000,None,23221000,None,None,None,833000000,None,None,None,11577000,18197000,4455000,None,None,None,21813000,33390000,14637000
2007-09-30,USD,32294000,47436000,15142000,15142000,8663000,10457000000,None,23631000,None,None,None,999000000,None,None,None,13174000,6676000,3160000,None,None,None,8663000,21837000,3516000
2008-09-30,USD,47379000,65644000,18265000,18265000,19065000,12497000000,None,28314000,None,None,None,1043000000,None,None,None,14726000,17016000,5284000,None,None,None,19065000,33791000,11732000
2009-09-30,USD,17855000,32178000,14323000,14323000,-30368000,7899000000,None,48223000,None,None,None,912000,None,None,None,11553000,-31280000,-6918000,None,None,None,-30554000,-19001000,-24362000
2010-09-30,USD,26069000,41872000,15803000,15803000,6287000,8331000,None,19782000,None,None,None,1225000,None,None,None,9302000,5062000,765000,None,None,None,6287000,15589000,3840000
2011-09-30,USD,23174000,38460000,15286000,15286000,2794000,9025000,0,19152000,None,None,None,1088000,None,None,None,10127000,1706000,1501000,None,205000,None,4022000,14149000,-109000
2012-09-30,USD,20626000,34062000,13436000,13436000,-4622000,8268000,0,25248000,None,None,None,790000,None,None,None,10990000,-12059000,-1097000,None,-10962000,None,-11269000,-279000,-10136000
2013-09-30,USD,3835000,24608000,20773000,20773000,-5076000,8911000,0,8911000,None,None,None,587000,None,None,None,8542000,-10169000,-1497000,None,-8672000,None,-9582000,-1040000,-8563000
2014-09-30,USD,11114000,31445000,20331000,20331000,2606000,8026000,0,8026000,None,None,None,664000,None,-482000,None,6391000,1942000,604000,None,1338000,None,2606000,8997000,672000
2015-09-30,USD,4090000,17533000,13443000,13443000,-2881000,8551000,0,8551000,None,None,1265000,315000,None,8069000,None,3364000,2977000,1208000,None,1769000,None,3292000,6656000,1263000
2016-09-30,USD,930000,13287000,12357000,12357000,-2807000,6361000,0,6361000,None,-97000,2527000,97000,None,3096000,None,2071000,-3586000,-722000,None,-2864000,None,-3489000,-1418000,-3615000
2017-09-30,USD,5568000,13030000,7462000,7462000,868000,6976000,0,6976000,None,-6000,2270000,6000,None,2803000,None,1636000,1234000,-1080000,None,2314000,None,1240000,2876000,1171000
2018-09-30,USD,1974000,9368000,7394000,7394000,-4065000,6262000,0,6262000,None,-7000,216000,7000,None,2478000,None,1408000,-2019000,-601000,None,-1418000,None,-2019000,-611000,-1770000
2019-09-30,USD,-1133000,12075000,13208000,13208000,-6933000,5524000,None,5524000,None,-5000,281000,5000,None,-276000,None,3630000,-12648000,-231000,None,-12417000,None,-12648000,-9018000,-12417000
2020-09-30,USD,3512000,18347000,14510000,14510000,-2268000,5820000,None,5780000,None,-3000,349000,3000,None,1688000,None,2708000,-4674000,3000,None,-4677000,None,-4671000,-1963000,-4756000
2021-09-30,USD,5039000,18113000,13074000,13074000,-3999000,7088000,None,7088000,None,-13000,5780000,13000,None,None,None,1543000,7535000,332000,None,7203000,None,7548000,9091000,6253000
2022-09-30,USD,11737000,28545000,16808000,16808000,2240000,8044000,None,8044000,None,-1000,2915000,1000,None,None,None,3545000,6519000,347000,None,6172000,None,6520000,10065000,5513000
2023-09-30,USD,4709000,25269000,20560000,20560000,-2480000,6956000,None,6956000,None,-2000,832000,2000,None,None,None,5265000,-864000,-53000,None,-811000,None,-862000,4403000,-961000
2024-09-30,USD,2286000,21724000,19438000,19438000,-3312000,5598000,None,5598000,None,-2000,1079000,2000,None,None,None,6006000,-5118000,213000,None,-5331000,None,-5116000,890000,-5565000
2025-09-30,USD,1585000,13697000,12112000,12112000,-5352000,6937000,None,6937000,None,-7000,199000,7000,None,None,None,3954000,-7052000,71000,None,-7123000,None,-7045000,-3091000,-6910000
