fiscalDateEnding,reportedEPS
1996-12-31,1.67
1997-12-31,1.79
1998-12-31,1.93
1999-12-31,0.49
2000-12-31,0.55
2001-12-31,0.6
2002-12-31,0.59
2003-12-31,0.61
2004-12-31,0.62
2005-12-31,0.65
2006-12-31,0.76
2007-12-31,0.89
2008-12-31,0.96
2009-12-31,1.03
2010-12-31,1.08
2011-12-31,1.1
2012-12-31,1.16
2013-12-31,1.25
2014-12-31,1.33
2015-12-31,1.43
2016-12-31,1.55
2017-12-31,1.68
2018-12-31,1.94
2019-12-31,2.1
2020-12-31,2.32
2021-12-31,2.54
2022-12-31,2.91
2023-12-31,3.18
2024-12-31,3.3
2025-12-31,3.71
2026-03-31,1.09
