fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-18,0.27,0.28,-0.01,-3.5714,pre-market
1996-06-30,1996-07-18,0.43,0.42,0.01,2.381,pre-market
1996-09-30,1996-10-15,0.72,0.71,0.01,1.4085,pre-market
1996-12-31,1997-01-16,0.25,0.24,0.01,4.1667,pre-market
1997-03-31,1997-04-17,0.29,0.29,0,0,pre-market
1997-06-30,1997-07-15,0.48,0.45,0.03,6.6667,pre-market
1997-09-30,1997-10-16,0.76,0.74,0.02,2.7027,pre-market
1997-12-31,1998-01-15,0.26,0.26,0,0,pre-market
1998-03-31,1998-04-16,0.32,0.31,0.01,3.2258,pre-market
1998-06-30,1998-07-15,0.51,0.5,0.01,2,pre-market
1998-09-30,1998-10-15,0.83,0.8,0.03,3.75,pre-market
1998-12-31,1999-01-15,0.27,0.27,0,0,pre-market
1999-03-31,1999-04-16,0.08,0.08,0,0,pre-market
1999-06-30,1999-07-16,0.13,0.13,0,0,pre-market
1999-09-30,1999-10-15,0.21,0.21,0,0,pre-market
1999-12-31,2000-01-21,0.07,0.07,0,0,pre-market
2000-03-31,2000-04-14,0.09,0.09,0,0,pre-market
2000-06-30,2000-07-21,0.15,0.15,0,0,pre-market
2000-09-30,2000-10-19,0.23,0.23,0,0,pre-market
2000-12-31,2001-01-22,0.08,0.08,0,0,pre-market
2001-03-31,2001-04-20,0.1,0.1,0,0,pre-market
2001-06-30,2001-07-20,0.16,0.16,0,0,pre-market
2001-09-30,2001-10-23,0.25,0.24,0.01,4.1667,pre-market
2001-12-31,2002-01-18,0.09,0.09,0,0,pre-market
2002-03-31,2002-04-19,0.1,0.1,0,0,pre-market
2002-06-30,2002-07-19,0.18,0.16,0.02,12.5,pre-market
2002-09-30,2002-10-17,0.22,0.22,0,0,pre-market
2002-12-31,2003-01-24,0.09,0.09,0,0,pre-market
2003-03-31,2003-04-24,0.12,0.1,0.02,20,pre-market
2003-06-30,2003-07-25,0.17,0.17,0,0,pre-market
2003-09-30,2003-10-23,0.23,0.23,0,0,pre-market
2003-12-31,2004-01-23,0.09,0.09,0,0,pre-market
2004-03-31,2004-04-22,0.1,0.11,-0.01,-9.0909,pre-market
2004-06-30,2004-07-23,0.18,0.17,0.01,5.8824,pre-market
2004-09-30,2004-10-21,0.22,0.23,-0.01,-4.3478,pre-market
2004-12-31,2005-01-21,0.12,0.12,0,0,pre-market
2005-03-31,2005-04-26,0.11,0.11,0,0,pre-market
2005-06-30,2005-07-22,0.17,0.17,0,0,pre-market
2005-09-30,2005-11-04,0.25,0.24,0.01,4.1667,pre-market
2005-12-31,2006-01-27,0.12,0.1,0.02,20,pre-market
2006-03-31,2006-05-02,0.14,0.12,0.02,16.6667,pre-market
2006-06-30,2006-07-28,0.17,0.18,-0.01,-5.5556,pre-market
2006-09-30,2006-10-30,0.29,0.27,0.02,7.4074,pre-market
2006-12-31,2007-01-26,0.16,0.13,0.03,23.0769,pre-market
2007-03-31,2007-04-30,0.18,0.15,0.03,20,pre-market
2007-06-30,2007-07-30,0.22,0.2,0.02,10,pre-market
2007-09-30,2007-10-30,0.31,0.31,0,0,pre-market
2007-12-31,2008-01-28,0.18,0.17,0.01,5.8824,pre-market
2008-03-31,2008-04-30,0.19,0.2,-0.01,-5,pre-market
2008-06-30,2008-07-31,0.23,0.23,0,0,pre-market
2008-09-30,2008-10-27,0.31,0.34,-0.03,-8.8235,pre-market
2008-12-31,2009-01-27,0.23,0.22,0.01,4.5455,pre-market
2009-03-31,2009-04-28,0.23,0.19,0.04,21.0526,pre-market
2009-06-30,2009-07-28,0.25,0.24,0.01,4.1667,pre-market
2009-09-30,2009-10-27,0.35,0.35,0,0,pre-market
2009-12-31,2010-01-26,0.2,0.19,0.01,5.2632,pre-market
2010-03-31,2010-04-27,0.24,0.22,0.02,9.0909,pre-market
2010-06-30,2010-07-23,0.28,0.26,0.02,7.6923,pre-market
2010-09-30,2010-10-29,0.36,0.36,0,0,pre-market
2010-12-31,2011-01-25,0.2,0.22,-0.02,-9.0909,pre-market
2011-03-31,2011-04-29,0.24,0.24,0,0,pre-market
2011-06-30,2011-07-27,0.3,0.27,0.03,11.1111,pre-market
2011-09-30,2011-11-04,0.33,0.35,-0.02,-5.7143,pre-market
2011-12-31,2012-01-27,0.23,0.23,0,0,pre-market
2012-03-31,2012-04-25,0.26,0.24,0.02,8.3333,pre-market
2012-06-30,2012-07-26,0.32,0.29,0.03,10.3448,pre-market
2012-09-30,2012-10-24,0.32,0.35,-0.03,-8.5714,pre-market
2012-12-31,2013-01-29,0.26,0.24,0.02,8.3333,pre-market
2013-03-31,2013-04-30,0.28,0.25,0.03,12,pre-market
2013-06-30,2013-07-30,0.37,0.32,0.05,15.625,pre-market
