fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-01-31,USD,2666304000,600837000,89246000,89246000,321484000,122514000,2065467000,524061000,None,1422730000,1422730000,950253000,None,None,15176000,52417000,None,924689000,265097000,80608000,None,None,37749000,659592000,None,429341000,None,None,467090000,146740000,None,1741615000,None,492973000,14548000,57985000
2006-04-30,USD,2649744000,642838000,71956000,71956000,279088000,148014000,2006906000,527735000,None,472915000,472915000,940967000,None,None,14882000,128898000,None,921685000,235440000,88963000,None,None,28620000,686245000,None,428602000,None,None,457222000,117857000,None,1728059000,None,489067000,14237000,57980000
2006-07-31,USD,2718038000,676380000,96140000,96140000,305063000,144714000,2041658000,456302000,None,474371000,474371000,955452000,None,None,4967000,125496000,None,972509000,289745000,95028000,None,None,48604000,682764000,None,427862000,None,None,476466000,146113000,None,1745529000,None,501875000,14314000,57448000
2006-10-31,USD,2689607000,607003000,77701000,77701000,300127000,178434000,2082604000,457863000,None,478326000,478326000,990562000,None,None,4989000,45752000,None,934894000,284413000,94085000,None,None,33000000,650481000,None,394122000,None,None,427122000,157328000,None,1754713000,None,511914000,14195000,56961000
2007-01-31,USD,2655878000,581926000,152168000,152168000,277289000,117619000,2073952000,453274000,None,476720000,476720000,988797000,None,None,None,34850000,None,900487000,247495000,80619000,None,None,33000000,652992000,None,393383000,None,None,426383000,133876000,None,1755391000,None,528180000,14140000,56939000
2007-04-30,USD,2693823000,639366000,200119000,200119000,286052000,124048000,2054457000,454028000,None,478194000,478194000,990771000,None,None,None,29147000,None,898166000,236468000,93500000,None,None,33000000,661698000,None,392643000,None,None,425643000,109968000,None,1795657000,None,553631000,14195000,57186500
2007-07-31,USD,3202232000,915194000,206662000,206662000,389094000,148061000,2287038000,480418000,None,600552000,600552000,1069717000,None,None,144580000,26797000,None,1356543000,283885000,108731000,None,None,33000000,1072658000,None,791903000,None,None,824903000,142154000,None,1845689000,None,574251000,14378000,57410000
2007-10-31,USD,3283407000,943697000,287123000,287123000,399958000,223303000,2339710000,492796000,None,590875000,590875000,1118334000,None,None,None,33313000,None,1365466000,293171000,133179000,None,None,None,1072295000,None,791164000,None,None,791164000,159992000,None,1917941000,None,607046000,14383000,57662000
2008-01-31,USD,3162253000,854317000,327664000,327664000,348277000,141215000,2307936000,489448000,None,592812000,592812000,1110341000,None,None,None,37161000,None,1311649000,243923000,114634000,None,None,None,1067726000,None,790424000,None,None,790424000,129289000,None,1850604000,None,585698000,13975000,56535000
2008-04-30,USD,3129881000,776207000,184175000,184175000,379608000,162426000,2353674000,496296000,None,614000000,614000000,1132476000,None,None,None,49998000,None,1330028000,239397000,119844000,None,None,None,1090631000,None,789684000,None,None,789684000,119553000,None,1799853000,None,567419000,13656000,56664000
2008-07-31,USD,3232321000,835080000,142699000,142699000,471768000,182693000,2397241000,505919000,None,632914000,632914000,1149494000,None,None,None,37920000,None,1415036000,403753000,154942000,None,None,75000000,1011283000,None,713945000,None,None,788945000,173811000,None,1817285000,None,592086000,13697000,54668000
2008-10-31,USD,3376341000,1005360000,166312000,166312000,500608000,267498000,2370981000,514002000,None,638388000,638388000,1121406000,None,None,None,70942000,None,1864056000,467331000,146799000,None,None,75000000,1396725000,None,1113205000,None,None,1188205000,245532000,None,1512285000,None,331634000,13715000,54777000
2009-01-31,USD,8246543000,1344297000,359907000,359907000,658451000,259107000,6902246000,841601000,None,3270646000,3270646000,2688849000,None,None,None,66832000,None,3331603000,1123525000,176399000,None,None,627466000,2208078000,None,910000000,None,None,1537466000,319660000,None,4914940000,None,371618000,29606000,114081000
2009-04-30,USD,8192161000,1398891000,456693000,456693000,603926000,266037000,6793270000,838433000,None,3098976000,3098976000,2791391000,None,None,None,72235000,None,3252230000,1061236000,198954000,None,None,626726000,2190994000,None,910000000,None,None,1536726000,217866000,None,4939931000,None,424504000,29606000,99814500
2009-07-31,USD,8234759000,1442439000,289772000,289772000,786842000,307507000,6792320000,838390000,None,3088440000,3088440000,2802806000,None,None,None,58318000,None,3200429000,1000753000,196129000,None,None,550986000,2199676000,None,910000000,None,None,1460986000,253638000,None,5034330000,None,481013000,29736000,118746000
2009-10-31,USD,8438414000,1631338000,409708000,409708000,762040000,411239000,6807076000,873086000,None,3069986000,3069986000,2802827000,None,None,None,48351000,None,3303060000,1107102000,200094000,None,None,560247000,2195958000,None,900000000,None,None,1460247000,346761000,None,5135354000,None,579325000,29744000,119100000
2010-01-31,USD,7899432000,1122826000,125561000,125561000,663436000,281678000,6776606000,867622000,None,3042864000,3042864000,2804305000,None,None,None,52151000,None,2659188000,468283000,150441000,None,None,10000000,2190905000,None,900000000,None,None,910000000,307842000,None,5240244000,None,673097000,29781000,119217000
2010-04-30,USD,7974853000,1223630000,283570000,283570000,654939000,238867000,6751223000,858313000,None,3026515000,3026515000,2807730000,None,None,None,46254000,None,2648533000,478897000,179509000,None,None,10000000,2169636000,None,900000000,None,None,910000000,213411000,None,5326320000,None,746063000,29780000,119149000
2010-07-31,USD,8419104000,1700628000,522773000,522773000,765927000,305418000,6718476000,847192000,-578027000,3007187000,3007187000,2806888000,None,None,57075000,49435000,None,3023996000,454236000,183600000,None,None,10000000,2569760000,None,1300000000,None,None,1310000000,260636000,165475000,5395108000,0,800571000,29875000,119440000
2010-10-31,USD,8553350000,1854186000,487463000,487463000,822614000,415826000,6699164000,841095000,-612161000,2989374000,2989374000,2807418000,None,None,48086000,80197000,None,3049341000,476919000,194194000,None,None,None,2572422000,None,1300000000,None,None,1300000000,-31745275000,168431000,5504009000,0,902528000,29882000,119642000
2011-01-31,USD,8358748000,1689060000,549583000,549583000,735275000,289548000,6669688000,841067000,-639285000,2955305000,2955305000,2808684000,None,None,38599000,76055000,None,2995447000,422757000,174882000,None,None,None,2572690000,None,1300000000,None,None,1300000000,-23534125000,168192000,5363301000,0,887844000,28994000,117259000
2011-04-30,USD,8324585000,1636999000,319845000,319845000,863579000,344410000,6687586000,867882000,-656590000,2940010000,2940010000,2812746000,None,None,18600000,109165000,None,3032222000,482676000,234916000,None,None,None,2549546000,None,1304039000,None,None,1304039000,240054000,202684000,5292363000,0,866933000,28543000,115727500
2011-07-31,USD,8782023000,1739772000,102475000,102475000,1213821000,350293000,7042251000,925687000,-699293000,3132761000,3132761000,2903713000,None,None,0,73183000,None,3433769000,875234000,288082000,None,None,306700000,2558535000,None,1318489000,None,None,1625189000,587152000,201727000,5348254000,0,922944000,28596000,114335184
2011-10-31,USD,9215420000,2193707000,496288000,496288000,1143951000,462169000,7021713000,948225000,-729535000,3099067000,3099067000,2897981000,None,None,0,91299000,None,3852071000,544921000,260653000,None,None,None,3307150000,None,2071852000,None,None,2071852000,284268000,204018000,5363349000,0,977704000,28463000,113945000
2012-01-31,USD,9235874000,1805993000,370428000,370428000,990815000,364724000,7429881000,1064299000,-757641000,3233960000,3233960000,3033531000,None,None,0,80026000,None,3851734000,494335000,232415000,None,None,None,3357399000,None,2071202000,None,None,2071202000,261920000,256276000,5384140000,0,1018576000,28314000,113488000
2012-04-30,USD,9115226000,1643465000,229708000,229708000,961576000,347518000,7471761000,1096089000,-757042000,3187007000,3187007000,3054618000,None,None,0,104663000,None,3951840000,616972000,274725000,None,None,50000000,3334868000,None,2020543000,None,None,2070543000,342247000,321633000,5163386000,0,961207000,27571000,111445492
2012-07-31,USD,9262110000,1800328000,311474000,311474000,1019339000,390924000,7461782000,1101036000,-789981000,3162025000,3162025000,3053246000,None,None,0,78591000,None,4038657000,710469000,283201000,None,None,50000000,3328188000,None,2019875000,None,None,2069875000,377268000,312922000,5223453000,0,1013831000,27610000,110398000
2012-10-31,USD,9188753000,1736062000,203555000,203555000,975427000,469367000,7452691000,1113446000,-811829000,3138056000,3138056000,3053549000,None,None,0,87713000,None,4036006000,706066000,290054000,None,None,50000000,3329940000,None,2019196000,None,None,2069196000,366012000,313870000,5152747000,0,1013241000,27115000,109251000
2013-01-31,USD,9184454000,1745945000,438814000,438814000,878156000,360205000,7438509000,1121615000,-814014000,3114024000,3114024000,3053746000,None,None,0,68770000,None,3924218000,593463000,251584000,None,None,50000000,3330755000,None,2018508000,None,None,2068508000,291879000,312923000,5260236000,0,1111042000,27121000,108492000
2013-04-30,USD,9031800000,1595200000,256400000,256400000,945500000,313700000,7436600000,1142500000,-842800000,3089400000,3089400000,3052900000,None,None,0,79600000,None,3883000000,596800000,285800000,None,None,50000000,3286200000,None,1967800000,None,None,2017800000,261000000,331200000,5148800000,0,1075500000,26600000,107210000
2013-07-31,USD,9033900000,1629900000,157500000,157500000,1059300000,357300000,7404000000,1139200000,-872600000,3064000000,3064000000,3051300000,None,None,0,55800000,None,3958800000,803100000,264800000,None,None,235000000,3155700000,None,1867100000,None,None,2102100000,303300000,308800000,5075100000,0,1040800000,26300000,105975000
2013-10-31,USD,9246000000,1762300000,150500000,150500000,1023700000,464200000,7483700000,1163200000,-893500000,3076200000,3076200000,3100700000,None,None,18200000,123900000,None,4078100000,896000000,261600000,None,None,357000000,3182100000,None,1883600000,None,None,2240600000,277400000,298700000,5167900000,0,1133200000,26300000,105146000
2014-01-31,USD,8989000000,1508100000,168600000,168600000,864800000,365200000,7480900000,1185300000,-889200000,3048500000,3048500000,3096600000,None,None,13700000,109500000,None,3784200000,608300000,220200000,None,None,150000000,3175900000,None,1879400000,None,None,2029400000,238100000,292100000,5204800000,0,1201000000,26100000,104805000
2014-04-30,USD,9060200000,1539100000,153500000,153500000,931000000,309400000,7521100000,1265600000,-898000000,3024300000,3024300000,3098200000,None,None,18000000,145200000,None,4030600000,885800000,289200000,None,None,343200000,3144800000,None,1879800000,343200000,None,2216300000,253400000,251000000,5029600000,0,1091000000,25400000,102561000
2014-07-31,USD,9250200000,1728200000,149400000,149400000,1084500000,392500000,7522000000,1274700000,-932300000,2999700000,2999700000,3098600000,None,None,12800000,101800000,None,4165800000,1019300000,279400000,None,None,470000000,3146500000,None,1881100000,None,None,2351100000,269900000,245500000,5084400000,0,1137700000,25500000,101777000
2014-10-31,USD,9334800000,1725800000,105300000,105300000,1065200000,453200000,7609000000,1305000000,-963300000,3003700000,3003700000,3142600000,None,None,16500000,102100000,None,4169800000,1004100000,251300000,None,None,545900000,3165700000,None,1890800000,None,None,2436700000,206900000,246700000,5165000000,0,1231000000,25500000,101825000
2015-01-31,USD,9095600000,1515600000,111700000,111700000,944200000,373900000,7580000000,1323300000,-985900000,2973900000,2973900000,3134900000,None,None,0,85800000,None,3871400000,710100000,232300000,None,None,288000000,3161300000,None,1891800000,None,None,2179800000,189800000,243900000,5224200000,0,1326000000,25400000,101802000
2015-04-30,USD,16806300000,1983900000,125600000,125600000,1163600000,430100000,14822400000,1678300000,-1020800000,6950300000,6950300000,6011600000,None,55000000,0,264600000,None,9719400000,1022600000,402800000,None,None,226000000,8696800000,None,5944900000,6170900000,None,6170900000,393800000,354900000,7086900000,0,1159200000,29900000,109578000
2015-07-31,USD,16758400000,2025500000,133600000,133600000,1150800000,507900000,14732900000,1656800000,-1069600000,6891700000,6891700000,6001400000,None,None,0,233200000,None,9628400000,1059100000,347100000,None,None,302600000,8569300000,None,5694700000,None,None,5997300000,409400000,352400000,7130000000,0,1214000000,29900000,119635000
2015-10-31,USD,16694800000,2006000000,139000000,139000000,1051400000,605400000,14688800000,1661500000,-1114800000,6839200000,6839200000,6001700000,None,None,0,210200000,None,9461600000,1132700000,341400000,None,None,370000000,8328900000,None,5494500000,None,None,5864500000,421300000,357100000,7233200000,0,1309900000,29900000,119681000
2016-01-31,USD,16281500000,1798400000,140500000,140500000,942000000,503800000,14483100000,1623900000,-1132800000,6715000000,6715000000,5944900000,None,None,0,212100000,None,8956000000,1006000000,371000000,None,None,138000000,7950000000,None,5146300000,None,None,5284300000,497000000,341900000,7325500000,0,1415000000,29900000,119735000
2016-04-30,USD,15984100000,1573400000,109800000,109800000,899400000,450100000,14410700000,1627700000,-1176600000,6494400000,6494400000,6091100000,None,35900000,0,114100000,None,8975600000,1213000000,459400000,None,None,284000000,7762600000,None,5146000000,5430000000,None,5430000000,469600000,386300000,7008500000,0,1267700000,29100000,118845000
2016-07-31,USD,16061800000,1740700000,109600000,109600000,1014600000,523000000,14321100000,1598500000,-1225400000,6440500000,6440500000,6084600000,None,None,15800000,93500000,None,8965900000,1288400000,452000000,None,None,306000000,7677500000,None,5045700000,306000000,None,5351700000,530400000,386700000,7095900000,0,1343500000,29100000,116475000
2016-10-31,USD,16058200000,1805200000,121800000,121800000,1028400000,517800000,14253000000,1586700000,-1274000000,6387300000,6387300000,6080000000,None,None,16100000,137200000,None,8878100000,1306300000,435800000,None,None,406000000,7571800000,None,4945400000,406000000,None,5351400000,464500000,381400000,7180100000,0,1433400000,29100000,116553000
2017-01-31,USD,15811700000,1690900000,139600000,139600000,995600000,421400000,14120800000,1574300000,-1326200000,6262000000,6262000000,6084700000,None,None,15400000,134300000,None,8569800000,997200000,428500000,None,None,142000000,7572600000,None,4945000000,142000000,None,5087000000,426700000,381300000,7241900000,0,1480700000,29100000,116509000
2017-04-30,USD,15639700000,1641800000,166800000,166800000,905700000,438700000,13997900000,1617500000,-1364200000,6149900000,6149900000,6077100000,None,83200000,41800000,130600000,None,8789500000,1832600000,477200000,None,None,953000000,6956900000,None,4445500000,499000000,None,5398500000,402400000,344400000,6850200000,0,1240500000,28400000,114906000
2017-07-31,USD,15641600000,1692100000,183200000,183200000,981300000,433700000,13949500000,1595700000,-1416900000,6104300000,6104300000,6092100000,None,None,2500000,93900000,None,8709700000,1750900000,477600000,None,None,783200000,6958800000,None,4444800000,5228000000,None,5228000000,490100000,343900000,6931900000,0,1277800000,28400000,113600000
