fiscalDateEnding,reportedEPS
1996-04-30,1.06
1997-04-30,1.06
1998-04-30,1.24
1999-04-30,1.3
2000-04-30,1.2602
2001-04-30,1.2373
2002-04-30,1.3919
2003-04-30,2.16
2004-04-30,2.4
2005-04-30,2.6
2006-04-30,2.65
2007-04-30,2.89
2008-04-30,3.15
2009-04-30,3.74
2010-04-30,4.35
2011-04-30,4.79
2012-04-30,4.8
2013-04-30,5.38
2014-04-30,5.63
2015-04-30,5.39
2016-04-30,6
2017-04-30,7.71
2018-04-30,8.06
2019-04-30,8.29
2020-04-30,8.76
2021-04-30,9.1
2022-04-30,8.89
2023-04-30,8.92
2024-04-30,9.94
2025-04-30,10.12
2026-01-31,6.38
