fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,58782000,None,None,None,None,22063000,373206000,None,6747000,None,-250391000,200727000,None,None,None,None,39295000,39295000,None,None,None,None,545837000,None,None,None,None,31920000
2006-03-31,USD,64553000,None,None,None,None,26469000,89994000,None,30741000,None,-57193000,-17839000,None,None,None,None,41656000,41656000,None,None,None,None,12643000,None,None,None,None,24978000
2006-06-30,USD,36410000,None,None,None,None,22341000,87590000,None,12702000,None,-73196000,26228000,None,None,None,None,45122000,45122000,None,None,None,None,-12643000,None,None,None,None,28001000
2006-09-30,USD,58021000,None,None,None,None,25307000,113012000,None,39726000,None,-159415000,101684000,None,None,None,None,45492000,45492000,None,None,None,None,83184000,None,None,None,None,26812000
2006-12-31,USD,57462000,None,None,None,None,23447000,138587000,None,125884000,None,-271011000,234275000,None,None,None,None,67558000,67558000,None,None,None,None,284333000,None,6980000,None,None,22959000
2007-03-31,USD,61358000,None,None,None,None,33860000,161675000,None,117972000,None,-215875000,149594000,None,None,None,None,28602000,28602000,None,None,None,None,313894000,None,3177000,None,None,29673000
2007-06-30,USD,50551000,None,None,None,None,35548000,250226000,None,100129000,None,-229263000,185891000,None,None,None,None,59556000,59556000,None,None,None,None,-150009000,None,None,None,None,31937000
2007-09-30,USD,79462000,None,None,None,None,40137000,175780000,None,139055000,None,-158400000,71906000,None,None,None,None,59881000,59881000,None,None,None,None,225281000,None,839000,None,None,30846000
2007-12-31,USD,72512000,None,None,None,None,40081000,43528000,None,74215000,None,-281798000,208115000,None,None,None,None,60060000,60060000,None,None,None,None,119535000,None,7050000,None,None,48946000
2008-03-31,USD,77451000,None,None,None,None,39574000,168414000,None,92906000,None,-205676000,130238000,None,None,None,None,63337000,63337000,None,None,None,None,125500000,None,3848000,None,None,36599000
