fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2012-12-31,USD,58195000,None,None,None,None,23857000,25074000,None,-10697000,None,-101147000,-182771000,None,None,None,None,None,None,None,None,None,None,None,None,3800000,None,None,140894000
2013-12-31,USD,-12323000,None,None,None,None,23030000,11588000,None,10769000,None,-18658000,47775000,None,None,None,None,None,None,None,None,None,None,None,None,-172000,None,None,174816000
2014-12-31,USD,-28672000,None,None,None,None,36454000,17926000,None,2959000,None,-149569000,211700000,None,None,None,None,None,None,None,None,None,None,-25408000,None,-11000,None,None,-26164000
2015-12-31,USD,145205000,None,None,None,None,34932000,35397000,-33977000,6060000,None,-45875000,53610000,None,None,None,None,242000,242000,None,None,None,None,-25408000,None,7773000,146533000,-6407000,19337000
2016-12-31,USD,2300000,None,None,None,None,39600000,22500000,58915000,2900000,None,-180800000,-83400000,None,None,None,None,0,0,None,None,None,None,-78410000,None,16100000,-269305000,-7306000,-115100000
2017-12-31,USD,-189833000,None,None,None,None,40138000,14278000,9414000,11874000,None,-62144000,206125000,None,None,None,None,0,0,None,None,None,None,-17641000,None,11813000,-39220000,6632000,-379015000
2018-12-31,USD,-281885000,None,None,None,None,32003000,5473000,80376000,10337000,None,179225000,82612000,None,None,None,None,839046000,839046000,None,None,None,None,-805000,None,2254000,-20048000,None,-652548000
2019-12-31,USD,-176300000,None,None,None,None,23600000,3800000,63914000,-4100000,None,8779000,167000000,None,None,None,None,482600000,482600000,None,None,None,None,-100000,None,3100000,-520000,None,-129000000
2020-12-31,USD,-40800000,None,None,None,None,16800000,8200000,21673000,-4100000,None,2200000,44100000,None,None,None,None,9127000,9127000,None,None,None,None,-283000,None,4557000,5511000,None,-10300000
2021-12-31,USD,-111200000,None,None,None,None,18300000,6700000,225000,-3000000,None,-33541000,302800000,None,None,None,None,9100000,9100000,None,None,None,None,-4900000,None,7800000,158075000,None,31500000
2022-12-31,USD,-30600000,None,None,None,None,24000000,13200000,-28217000,-19000000,None,-68700000,-11200000,None,None,None,None,14900000,14900000,None,None,None,None,-2800000,None,10000000,-110602000,None,-26600000
2023-12-31,USD,-42270000,None,None,None,None,20996000,9800000,None,-8130000,None,-7938000,8556000,None,None,None,None,11144000,11144000,None,None,None,None,-1411000,None,8695000,None,None,-78870000
2024-12-31,USD,-118735000,None,None,None,None,16709000,11205000,None,-6410000,None,109959000,69734000,None,None,None,None,18573000,18573000,None,None,None,None,-336000,None,4692000,None,None,-59779000
2025-12-31,USD,-68900000,None,None,None,None,10100000,16800000,None,-7800000,None,197000000,-58700000,None,None,None,None,14900000,14900000,None,None,None,None,-400000,None,2795000,None,None,-32799999
