fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2001-09-30,2001-11-07,0.3211,None,0,None,pre-market
2001-12-31,2002-02-06,0.5,0.46,0.04,8.6957,pre-market
2002-03-31,2002-05-08,0.52,0.51,0.01,1.9608,pre-market
2002-06-30,2002-08-07,0.53,0.53,0,0,pre-market
2002-09-30,2002-11-06,0.58,0.52,0.06,11.5385,pre-market
2002-12-31,2003-02-04,0.53,0.53,0,0,pre-market
2003-03-31,2003-05-05,0.63,0.55,0.08,14.5455,pre-market
2003-06-30,2003-08-04,0.67,0.61,0.06,9.8361,pre-market
2003-09-30,2003-11-03,0.63,0.61,0.02,3.2787,pre-market
2003-12-31,2004-02-02,0.46,0.32,0.14,43.75,pre-market
2004-03-31,2004-05-03,0.6,0.65,-0.05,-7.6923,pre-market
2004-06-30,2004-08-02,0.54,0.58,-0.04,-6.8966,pre-market
2004-09-30,2004-11-01,0.66,0.57,0.09,15.7895,pre-market
2004-12-31,2005-02-07,0.66,0.61,0.05,8.1967,pre-market
2005-03-31,2005-05-02,0.69,0.64,0.05,7.8125,pre-market
2005-06-30,2005-08-01,0.76,0.66,0.1,15.1515,pre-market
2005-09-30,2005-10-31,0.75,0.69,0.06,8.6957,pre-market
2005-12-31,2006-02-06,0.77,0.72,0.05,6.9444,pre-market
2006-03-31,2006-05-01,0.85,0.76,0.09,11.8421,pre-market
2006-06-30,2006-07-31,0.82,0.81,0.01,1.2346,pre-market
2006-09-30,2006-10-30,0.94,0.83,0.11,13.253,pre-market
2006-12-31,2007-02-05,0.93,0.88,0.05,5.6818,pre-market
2007-03-31,2007-04-30,0.87,0.93,-0.06,-6.4516,pre-market
2007-06-30,2007-07-30,1.05,0.97,0.08,8.2474,pre-market
2007-09-30,2007-10-29,1.17,1,0.17,17,pre-market
2007-12-31,2008-02-04,0.86,1.01,-0.15,-14.8515,pre-market
2008-03-31,2008-05-05,0.92,0.98,-0.06,-6.1224,pre-market
2008-06-30,2008-08-04,0.97,0.95,0.02,2.1053,pre-market
2008-09-30,2008-11-03,0.96,0.92,0.04,4.3478,pre-market
2008-12-31,2009-02-09,0.69,0.66,0.03,4.5455,pre-market
2009-03-31,2009-05-04,0.63,0.66,-0.03,-4.5455,pre-market
2009-06-30,2009-08-03,0.69,0.63,0.06,9.5238,pre-market
2009-09-30,2009-11-02,0.74,0.65,0.09,13.8462,pre-market
2009-12-31,2010-02-08,0.62,0.65,-0.03,-4.6154,pre-market
2010-03-31,2010-05-03,0.69,0.68,0.01,1.4706,pre-market
2010-06-30,2010-08-02,0.59,0.66,-0.07,-10.6061,pre-market
2010-09-30,2010-11-01,0.68,0.63,0.05,7.9365,pre-market
2010-12-31,2011-02-07,0.66,0.68,-0.02,-2.9412,pre-market
2011-03-31,2011-05-02,0.71,0.71,0,0,pre-market
2011-06-30,2011-08-01,0.73,0.72,0.01,1.3889,pre-market
2011-09-30,2011-10-27,0.61,0.71,-0.1,-14.0845,pre-market
2011-12-31,2012-02-02,0.71,0.75,-0.04,-5.3333,pre-market
2012-03-31,2012-04-26,0.7,0.74,-0.04,-5.4054,pre-market
2012-06-30,2012-07-26,0.72,0.74,-0.02,-2.7027,pre-market
2012-09-30,2012-10-25,0.45,0.49,-0.04,-8.1633,pre-market
2012-12-31,2013-01-31,0.82,0.74,0.08,10.8108,pre-market
2013-03-31,2013-04-25,0.79,0.74,0.05,6.7568,pre-market
2013-06-30,2013-07-25,0.91,0.82,0.09,10.9756,pre-market
2013-09-30,2013-10-24,0.9,0.87,0.03,3.4483,pre-market
2013-12-31,2014-02-03,0.96,0.93,0.03,3.2258,pre-market
2014-03-31,2014-04-24,1.06,0.92,0.14,15.2174,pre-market
2014-06-30,2014-07-24,1.08,1.01,0.07,6.9307,pre-market
2014-09-30,2014-10-23,1.19,1.06,0.13,12.2642,post-market
2014-12-31,2015-01-29,1.09,1.04,0.05,4.8077,post-market
