fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,443840000,None,None,None,None,213398000,305986000,None,None,None,-163414000,-366169000,None,None,None,None,69403000,69403000,None,None,None,None,-28219000,None,None,None,None,-11923000
2006-03-31,USD,253818000,None,None,None,None,199747000,136293000,None,None,None,-90336000,-201493000,None,None,None,None,44429000,44429000,None,None,None,None,-2671000,None,None,None,None,122590000
2006-06-30,USD,330888000,None,None,None,None,201446000,140119000,None,None,None,-53433000,-246207000,None,None,None,None,58234000,58234000,None,None,None,None,-8659000,None,None,None,None,101263000
2006-09-30,USD,311393000,None,None,None,None,198792000,257284000,None,119688000,None,-175371000,-143355000,None,None,None,None,51272000,51272000,None,None,None,None,-3283000,None,None,None,None,112995000
2006-12-31,USD,377268000,None,None,None,None,212733000,234014000,None,-147101000,None,-282711000,511851000,None,None,None,None,50717000,50717000,None,None,None,None,-788653000,None,None,None,None,226992000
2007-03-31,USD,310020000,None,None,None,None,207580000,205678000,None,None,None,-2168271000,1268844000,None,None,None,None,255620000,255620000,None,None,None,None,-14987000,None,None,None,None,112787000
2007-06-30,USD,299453000,None,None,None,None,221942000,206937000,None,73095000,None,718762000,-976993000,None,None,None,None,256126000,256126000,None,None,None,None,-13128000,None,None,None,None,74220000
2007-09-30,USD,319866000,None,None,None,None,217499000,276225000,None,-6157000,None,-634661000,323588000,None,None,None,None,255486000,255486000,None,None,None,None,-53752000,None,None,None,None,179227000
2007-12-31,USD,526406000,None,None,None,None,228263000,328632000,None,29884000,None,47249000,-461641000,None,None,None,None,54025000,54025000,None,None,None,None,-603062000,None,None,None,None,180066000
2008-03-31,USD,221541000,None,None,None,None,225010000,230191000,None,-20637000,None,-199106000,-95758000,None,None,None,None,276301000,276301000,None,None,None,None,-1217000,None,None,None,None,99284000
2008-06-30,USD,528005000,None,None,None,None,225505000,231372000,None,None,None,-430861000,-21924000,None,None,None,None,275906000,275906000,None,None,None,None,-14671000,None,None,None,None,87917000
2008-09-30,USD,457552000,None,None,None,None,236337000,206676000,None,None,None,-253179000,-62136000,None,None,None,None,274464000,274464000,None,None,None,None,-318000,None,None,None,None,124093000
2008-12-31,USD,399135000,None,None,None,None,269975000,206047000,None,-116409000,None,-137726000,-133981000,None,None,None,None,267355000,267355000,None,None,None,None,-1648000,None,None,None,None,152342000
2009-03-31,USD,434818000,None,None,None,None,257605000,137094000,None,None,None,-165211000,-144823000,None,None,None,None,43383000,43383000,None,None,None,None,1427701000,None,None,None,None,146248000
2009-06-30,USD,452809000,None,None,None,None,254227000,102617000,None,None,None,-218731000,1496025000,None,None,None,None,59325000,59325000,None,None,None,None,-87689000,None,None,None,None,-14108000
2009-09-30,USD,453657000,None,None,None,None,253493000,73413000,None,0,None,13238000,650367000,None,None,None,None,55840000,55840000,None,None,None,None,918864000,None,None,None,None,139189000
2009-12-31,USD,379236000,None,None,None,None,244165000,63151000,None,0,None,-48287000,-118924000,None,None,None,None,58208000,58208000,None,None,None,None,87689000,None,None,None,None,115933000
2010-03-31,USD,448389000,None,None,None,None,233856000,62780000,None,0,None,-39325000,-1040140000,None,None,None,None,219838000,219838000,None,None,None,None,2224215000,None,None,None,None,20754000
2010-06-30,USD,328772000,None,None,None,None,240223000,65898000,None,0,None,-258542000,-1103630000,None,None,None,None,215131000,215131000,None,None,None,None,61324000,None,None,None,None,185152000
2010-09-30,USD,508311000,None,None,None,None,257314000,65215000,None,0,None,-572281000,-1217698000,None,None,None,None,177060000,177060000,None,None,None,None,1445604000,None,None,None,None,280532000
2010-12-31,USD,469738000,None,None,None,None,284634000,62419000,None,0,None,-376547000,-308047000,None,None,None,None,390707000,390707000,None,None,None,None,116678000,None,None,None,None,267076000
2011-03-31,USD,452305000,None,None,None,None,274279000,59711000,59945000,0,None,-12029000,-600944000,None,None,None,None,235762000,235762000,None,None,None,None,-21690000,None,None,-160668000,None,219666000
2011-06-30,USD,445743000,None,None,None,None,270136000,103752000,-3271000,0,None,158940000,-451020000,None,None,None,None,235999000,235999000,None,None,None,None,205946000,None,None,153663000,None,250522000
2011-09-30,USD,601093000,None,None,None,None,274638000,135906000,-23376000,0,None,-1269431000,454442000,None,None,None,None,236352000,236352000,None,None,None,None,1206080000,None,None,-213896000,None,333781000
2011-12-31,USD,506746000,None,None,None,None,293385000,146126000,None,0,None,128478000,-412391000,None,None,None,None,324546000,324546000,None,None,None,None,243177000,None,None,None,None,441931000
2012-03-31,USD,572954000,None,None,None,None,298502000,124248000,None,0,None,-3175307000,2684252000,None,None,None,None,338420000,338420000,None,None,None,None,4056144000,None,None,None,None,781829000
2012-06-30,USD,626236000,None,None,None,None,321687000,219582000,None,0,None,-210842000,-657444000,None,None,None,None,365636000,365636000,None,None,None,None,435594000,None,None,None,None,260936000
2012-09-30,USD,627955000,None,None,None,None,320121000,245841000,None,0,None,-357880000,-455862000,None,None,None,None,381890000,381890000,None,None,None,None,635307000,None,None,None,None,306371000
2012-12-31,USD,685927000,None,None,None,None,360994000,212756000,None,0,None,163358000,-117479000,None,None,None,None,580378000,580378000,None,None,None,None,1397398000,None,-3300000,None,None,370496000
2013-03-31,USD,550513000,None,None,None,None,321974000,199906000,77923000,0,None,-12227000,-892838000,None,None,None,None,417619000,417619000,None,None,None,None,642698000,None,19500000,-354552000,None,283973000
2013-06-30,USD,682436000,None,None,None,None,331380000,194384000,-27674000,0,None,-105484000,-311089000,None,None,None,None,418128000,418128000,None,None,None,None,253759000,None,None,265863000,None,400525000
2013-09-30,USD,695944000,None,None,None,None,338361000,234287000,-27721000,0,None,-279502000,-412950000,None,None,None,None,418326000,418326000,None,None,None,None,346411000,None,9300000,3492000,None,312509000
2013-12-31,USD,772103000,None,None,None,None,341235000,212632000,-36466000,0,None,-550875000,396314000,None,None,None,None,373260000,373260000,None,None,None,None,-82000,None,10300000,617542000,None,449303000
2014-03-31,USD,661451000,None,None,None,None,330562000,207655000,63058000,0,None,-227475000,-1137471000,None,None,None,None,389097000,389097000,None,None,None,None,1810496000,None,9500000,-703495000,None,401103000
2014-06-30,USD,609686000,None,None,None,None,340152000,158379000,589000,0,None,-84918000,127681000,None,None,None,None,404795000,404795000,None,None,None,None,11000,None,11500000,652449000,None,407421000
2014-09-30,USD,661085000,None,None,None,None,302920000,101050000,-18285000,0,None,-279021000,-1229883000,None,None,None,None,404834000,404834000,None,None,None,None,-14486000,None,9600000,-847819000,None,296963000
2014-12-31,USD,798198000,None,None,None,None,312150000,329652000,-52092000,0,None,-305852000,-698062000,None,None,None,None,404877000,404877000,None,None,None,None,122000,None,9300000,-205716000,None,475992000
2015-03-31,USD,674797000,None,None,None,None,302667000,229228000,69486000,0,None,-510769000,57422000,None,None,None,None,510628000,510628000,None,None,None,None,-499000,None,8300000,221450000,None,425508000
2015-06-30,USD,808509000,None,None,None,None,312582000,259722000,940000,0,None,-343037000,-733547000,None,None,None,None,466204000,466204000,None,None,None,None,-508657000,None,8300000,-268075000,None,473778000
2015-09-30,USD,735522000,None,None,None,None,305440000,283900000,-14750000,0,None,-418641000,-25677000,None,None,None,None,480438000,480438000,None,None,None,None,-82000,None,8600000,291204000,None,492495000
2015-12-31,USD,805857000,None,None,None,None,318525000,248074000,None,0,None,-190273000,-771311000,None,None,None,None,495929000,495929000,None,None,None,None,-346308000,None,9100000,None,None,570091000
2016-03-31,USD,720458000,None,None,None,None,317799000,189032000,73323000,0,None,-195257000,-421259000,None,None,None,None,580288000,580288000,None,None,None,None,-870000,None,8800000,103942000,None,481829000
2016-06-30,USD,973493000,None,None,None,None,324847000,194428000,-14331000,0,None,-285585000,-608703000,None,None,None,None,503598000,503598000,None,None,None,None,-3358000,None,17300000,79205000,None,527325000
2016-09-30,USD,838823000,None,None,None,None,329400000,193737000,-3003000,0,None,-280931000,-627426000,None,None,None,None,518490000,518490000,None,None,None,None,-235000,None,None,-69534000,None,587939000
2016-12-31,USD,839920000,None,None,None,None,387390000,221268000,None,0,None,-207253000,-887355000,None,None,None,None,518719000,518719000,None,None,None,None,-255267000,None,14000000,None,None,395265000
2017-03-31,USD,785693000,None,None,None,None,335749000,148595000,54036000,0,None,-175262000,-657090000,None,None,None,None,548521000,548521000,None,None,None,None,-151975000,None,6800000,-46659000,None,478570000
2017-06-30,USD,1023890000,None,None,None,None,339859000,170353000,-7288000,0,None,-74848000,-973828000,None,None,None,None,546404000,546404000,None,None,None,None,-247065000,None,3600000,-24786000,None,441373000
2017-09-30,USD,909870000,None,None,None,None,336727000,168373000,-26823000,0,None,-116734000,-773345000,None,None,None,None,560382000,560382000,None,None,None,None,-82000,None,6900000,19791000,None,536158000
2017-12-31,USD,874335000,None,None,None,None,345016000,244779000,-46095000,0,None,-394623000,494192000,None,None,None,None,575952000,575952000,None,None,None,None,-10915000,None,5700000,973904000,None,571950000
