fiscalDateEnding,reportedEPS
1996-12-31,0.42
1997-12-31,0.66
1998-12-31,0.65
1999-12-31,0.82
2000-12-31,0.83
2001-12-31,0.96
2003-12-31,1.8512
2004-12-31,1.35
2005-12-31,1.71
2006-12-31,2.15
2007-12-31,2.69
2008-12-31,3.08
2009-12-31,2.7
2010-12-31,3.36
2011-12-31,4.34
2012-12-31,4.96
2013-12-31,5.65
2014-12-31,6.42
2015-12-31,6.68
2016-12-31,6.57
2017-12-31,9.41
2018-12-31,11.81
2019-12-31,13.05
2020-12-31,12.72
2021-12-31,15
2022-12-31,15.31
2023-12-31,16.71
2024-12-31,18.32
2025-12-31,20
2026-03-31,5.16
